Search type: State
Accepted Symbol,Synonym,Scientific Name,Common Name
"AGAR4",,"Ageratina aromatica (L.) Spach",lesser snakeroot
"AGARA",,"Ageratina aromatica (L.) Spach var. aromatica ",lesser snakeroot
"AGPA6",,"Agrimonia parviflora Aiton",harvestlice
"AGPU",,"Agrimonia pubescens Wallr.",soft agrimony
"AGRO3",,"Agrimonia rostellata Wallr.",beaked agrimony
"AGGI",,"Agrostemma githago L.",common corncockle
"AGCA5",,"Agrostis capillaris L.",colonial bentgrass
"AGEL4",,"Agrostis elliottiana Schult.",Elliott's bentgrass
"AGGI2",,"Agrostis gigantea Roth",redtop
"AGHY",,"Agrostis hyemalis (Walter) Britton, Sterns & Poggenb.",winter bentgrass
"AGPE",,"Agrostis perennans (Walter) Tuck.",upland bentgrass
"AGST2",,"Agrostis stolonifera L.",creeping bentgrass
"AIAL",,"Ailanthus altissima (Mill.) Swingle",tree of heaven
"AICA",,"Aira caryophyllea L.",silver hairgrass
"AICAC2",,"Aira caryophyllea L. var. caryophyllea ",silver hairgrass
"AJRE",,"Ajuga reptans L.",common bugle
"AKQU",,"Akebia quinata (Houtt.) Decne.",chocolate vine
"ALJU",,"Albizia julibrissin Durazz.",silktree
"ALRO3",,"Alcea rosea L.",hollyhock
"ALFA2",,"Aletris farinosa L.",white colicroot
"ALSU",,"Alisma subcordatum Raf.",American water plantain
"ALPE4",,"Alliaria petiolata (M. Bieb.) Cavara & Grande",garlic mustard
"ALCA3",,"Allium canadense L.",meadow garlic
"ALCAC",,"Allium canadense L. var. canadense ",meadow garlic
"ALCE2",,"Allium cernuum Roth",nodding onion
"ALCEC2",,"Allium cernuum Roth var. cernuum ",nodding onion
"ALTR3",,"Allium tricoccum Aiton",ramp
"ALVI",,"Allium vineale L.",wild garlic
"ALVIV",,"Allium vineale L. ssp. vineale ",wild garlic
"ALGL2",,"Alnus glutinosa (L.) Gaertn.",European alder
"ALSE2",,"Alnus serrulata (Aiton) Willd.",hazel alder
"ALCA4",,"Alopecurus carolinianus Walter",Carolina foxtail
"ALGE2",,"Alopecurus geniculatus L.",water foxtail
"ALGEG4",,"Alopecurus geniculatus L. var. geniculatus ",water foxtail
"ALMY",,"Alopecurus myosuroides Huds.",slender meadow foxtail
"ALPR3",,"Alopecurus pratensis L.",meadow foxtail
"ALCA25",,"Althaea cannabina L.",palm-leaf marshmallow
"AMAL",,"Amaranthus albus L.",prostrate pigweed
"AMAR",,"Amaranthus arenicola I.M. Johnst.",sandhill amaranth
"AMBL",,"Amaranthus blitoides S. Watson",mat amaranth
"AMBL2",,"Amaranthus blitum L.",purple amaranth
"AMCA2",,"Amaranthus cannabinus (L.) Sauer",tidalmarsh amaranth
"AMCR4",,"Amaranthus cruentus L.",red amaranth
"AMHY",,"Amaranthus hybridus L.",slim amaranth
"AMRE",,"Amaranthus retroflexus L.",redroot amaranth
"AMSP",,"Amaranthus spinosus L.",spiny amaranth
"AMAR2",,"Ambrosia artemisiifolia L.",annual ragweed
"AMARA2",,"Ambrosia artemisiifolia L. var. artemisiifolia ",annual ragweed
"AMTR",,"Ambrosia trifida L.",great ragweed
"AMTRT2",,"Ambrosia trifida L. var. trifida ",great ragweed
"AMAR3",,"Amelanchier arborea (Michx. f.) Fernald",common serviceberry
"AMARA4",,"Amelanchier arborea (Michx. f.) Fernald var. arborea ",common serviceberry
"AMCA4",,"Amelanchier canadensis (L.) Medik.",Canadian serviceberry
"AMLA",,"Amelanchier laevis Wiegand",Allegheny serviceberry
"AMST80",,"Amelanchier stolonifera Wiegand",running serviceberry
"AMCO",,"Ammannia coccinea Rottb.",valley redstem
"AMFR",,"Amorpha fruticosa L.",false indigo bush
"AMBR7",,"Ampelopsis brevipedunculata (Maxim.) Trautv.",Amur peppervine
"AMBR2",,"Amphicarpaea bracteata (L.) Fernald",American hogpeanut
"AMBRB",,"Amphicarpaea bracteata (L.) Fernald var. bracteata ",American hogpeanut
"ANAR",,"Anagallis arvensis L.",scarlet pimpernel
"ANARA7",,"Anagallis arvensis L. ssp. arvensis ",scarlet pimpernel
"ANAR16",,"Anchusa arvensis (L.) M. Bieb.",small bugloss
"ANGE",,"Andropogon gerardii Vitman",big bluestem
"ANGL2",,"Andropogon glomeratus (Walter) Britton, Sterns & Poggenb.",bushy bluestem
"ANGLG2",,"Andropogon glomeratus (Walter) Britton, Sterns & Poggenb. var. glomeratus ",bushy bluestem
"ANGY2",,"Andropogon gyrans Ashe",Elliott's bluestem
"ANGYG",,"Andropogon gyrans Ashe var. gyrans ",Elliott's bluestem
"ANTE2",,"Andropogon ternarius Michx.",splitbeard bluestem
"ANTET",,"Andropogon ternarius Michx. var. ternarius ",splitbeard bluestem
"ANVI2",,"Andropogon virginicus L.",broomsedge bluestem
"ANVIV",,"Andropogon virginicus L. var. virginicus ",broomsedge bluestem
"ANCA9",,"Anemone caroliniana Walter",Carolina anemone
"ANQU",,"Anemone quinquefolia L.",wood anemone
"ANQUQ",,"Anemone quinquefolia L. var. quinquefolia ",nightcaps
"ANVI3",,"Anemone virginiana L.",tall thimbleweed
"ANVIV2",,"Anemone virginiana L. var. virginiana ",tall thimbleweed
"ANVE",,"Angelica venenosa (Greenway) Fernald",hairy angelica
"ANCR2",,"Anoda cristata (L.) Schltdl.",crested anoda
"ANCO6",,"Anredera cordifolia (Ten.) Steenis",heartleaf madeiravine
"ANHO",,"Antennaria howellii Greene",Howell's pussytoes
"ANHON",,"Antennaria howellii Greene ssp. neodioica (Greene) Bayer",Howell's pussytoes
"ANNE",,"Antennaria neglecta Greene",field pussytoes
"ANPA9",,"Antennaria parlinii Fernald",Parlin's pussytoes
"ANPAF",,"Antennaria parlinii Fernald ssp. fallax (Greene) Bayer & Stebbins",Parlin's pussytoes
"ANPAP",,"Antennaria parlinii Fernald ssp. parlinii ",Parlin's pussytoes
"ANPL",,"Antennaria plantaginifolia (L.) Richardson",woman's tobacco
"ANSO",,"Antennaria solitaria Rydb.",singlehead pussytoes
"ANAR6",,"Anthemis arvensis L.",corn chamomile
"ANCO2",,"Anthemis cotula L.",stinking chamomile
"ANOD",,"Anthoxanthum odoratum L.",sweet vernalgrass
"ANODO2",,"Anthoxanthum odoratum L. ssp. odoratum ",sweet vernalgrass
"APSP",,"Apera spica-venti (L.) P. Beauv.",loose silkybent
"APMI",,"Aphanes microcarpa (Boiss. & Reut.) Rothm.",slender parsley piert
"APAM",,"Apios americana Medik.",groundnut
"APHY",,"Aplectrum hyemale (Muhl. ex Willd.) Torr.",Adam and Eve
"APFL",,"Apocynum ×floribundum Greene (pro sp.) [androsaemifolium × cannabinum]",
"APAN2",,"Apocynum androsaemifolium L.",spreading dogbane
"APCA",,"Apocynum cannabinum L.",Indianhemp
"AQCA",,"Aquilegia canadensis L.",red columbine
"ARTH",,"Arabidopsis thaliana (L.) Heynh.",mouseear cress
"ARCA",,"Arabis canadensis L.",sicklepod
"ARLA",,"Arabis laevigata (Muhl. ex Willd.) Poir.",smooth rockcress
"ARLAL",,"Arabis laevigata (Muhl. ex Willd.) Poir. var. laevigata ",smooth rockcress
"ARLY",,"Arabis lyallii S. Watson",Lyall's rockcress
"ARLYL",,"Arabis lyallii S. Watson var. lyallii ",Lyall's rockcress
"ARLY2",,"Arabis lyrata L.",lyrate rockcress
"ARSH2",,"Arabis shortii (Fernald) Gleason",Short's rockcress
"ARHY",,"Arachis hypogaea L.",peanut
"ARNU2",,"Aralia nudicaulis L.",wild sarsaparilla
"ARRA",,"Aralia racemosa L.",American spikenard
"ARRAR",,"Aralia racemosa L. ssp. racemosa ",American spikenard
"ARSP2",,"Aralia spinosa L.",devil's walkingstick
"ARMI2",,"Arctium minus Bernh.",lesser burdock
"ARTO",,"Arctium tomentosum Mill.",woolly burdock
"ARSE2",,"Arenaria serpyllifolia L.",thymeleaf sandwort
"ARBU",,"Arethusa bulbosa L.",dragon's mouth
"ARME4",,"Argemone mexicana L.",Mexican pricklypoppy
"ARDR3",,"Arisaema dracontium (L.) Schott",green dragon
"ARTR",,"Arisaema triphyllum (L.) Schott",Jack in the pulpit
"ARTRS",,"Arisaema triphyllum (L.) Schott ssp. stewardsonii (Britton) Huttleston",Jack in the pulpit
"ARDI4",,"Aristida dichotoma Michx.",churchmouse threeawn
"ARDIC",,"Aristida dichotoma Michx. var. curtissii A. Gray",Curtis' threeawn
"ARDID",,"Aristida dichotoma Michx. var. dichotoma ",churchmouse threeawn
"ARLO16",,"Aristida longespica Poir.",slimspike threeawn
"ARLOL3",,"Aristida longespica Poir. var. longespica ",slimspike threeawn
"AROL",,"Aristida oligantha Michx.",prairie threeawn
"ARPU8",,"Aristida purpurascens Poir.",arrowfeather threeawn
"ARPUP4",,"Aristida purpurascens Poir. var. purpurascens ",arrowfeather threeawn
"ARSE3",,"Aristolochia serpentaria L.",Virginia snakeroot
"ARRU4",,"Armoracia rusticana G. Gaertn., B. Mey. & Scherb.",horseradish
"ARAC3",,"Arnica acaulis (Walter) Britton, Sterns & Poggenb.",common leopardbane
"ARAT",,"Arnoglossum atriplicifolium (L.) H. Rob.",pale Indian plantain
"ARRE6",,"Arnoglossum reniforme (Hook.) H. Rob.",great Indian plantain
"ARPR2",,"Aronia ×prunifolia (Marshall) Rehder, (pro sp.) [arbutifolia × melanocarpa]",purple chokeberry
"ARAR7",,"Aronia arbutifolia (L.) Pers.",red chokeberry
"ARME6",,"Aronia melanocarpa (Michx.) Elliott",black chokeberry
"AREL3",,"Arrhenatherum elatius (L.) P. Beauv. ex J. Presl & C. Presl",tall oatgrass
"ARELE",,"Arrhenatherum elatius (L.) P. Beauv. ex J. Presl & C. Presl var. elatius ",tall oatgrass
"ARAN3",,"Artemisia annua L.",sweet sagewort
"ARST6",,"Artemisia stelleriana Besser",oldwoman
"ARVU",,"Artemisia vulgaris L.",common wormwood
"ARHI3",,"Arthraxon hispidus (Thunb.) Makino",small carpetgrass
"ARDI8",,"Aruncus dioicus (Walter) Fernald",bride's feathers
"ARDID2",,"Aruncus dioicus (Walter) Fernald var. dioicus ",bride's feathers
"ASCA",,"Asarum canadense L.",Canadian wildginger
"ASAM",,"Asclepias amplexicaulis Sm.",clasping milkweed
"ASIN",,"Asclepias incarnata L.",swamp milkweed
"ASINP2",,"Asclepias incarnata L. ssp. pulchra (Ehrh. ex Willd.) Woodson",swamp milkweed
"ASPU2",,"Asclepias purpurascens L.",purple milkweed
"ASRU",,"Asclepias rubra L.",red milkweed
"ASSY",,"Asclepias syriaca L.",common milkweed
"ASTU",,"Asclepias tuberosa L.",butterfly milkweed
"ASTUT2",,"Asclepias tuberosa L. ssp. tuberosa ",butterfly milkweed
"ASVA",,"Asclepias variegata L.",redring milkweed
"ASVE",,"Asclepias verticillata L.",whorled milkweed
"ASVI",,"Asclepias viridiflora Raf.",green comet milkweed
"ASTR",,"Asimina triloba (L.) Dunal",pawpaw
"ASOF",,"Asparagus officinalis L.",garden asparagus
"ASPR",,"Asperugo procumbens L.",German-madwort
"ASAR2",,"Asperula arvensis L.",blue woodruff
"ASPL",,"Asplenium platyneuron (L.) Britton, Sterns & Poggenb.",ebony spleenwort
"ASPLP",,"Asplenium platyneuron (L.) Britton, Sterns & Poggenb. var. platyneuron ",ebony spleenwort
"ASRH2",,"Asplenium rhizophyllum L.",walking fern
"ASTR2",,"Asplenium trichomanes L.",maidenhair spleenwort
"ASTRT",,"Asplenium trichomanes L. ssp. trichomanes ",maidenhair spleenwort
"ASCA11",,"Astragalus canadensis L.",Canadian milkvetch
"ASCAC6",,"Astragalus canadensis L. var. canadensis ",Canadian milkvetch
"ATFI",,"Athyrium filix-femina (L.) Roth",common ladyfern
"ATFIA",,"Athyrium filix-femina (L.) Roth ssp. angustum (Willd.) R.T. Clausen",subarctic ladyfern
"ATFIA2",,"Athyrium filix-femina (L.) Roth ssp. asplenioides (Michx.) Hultén",asplenium ladyfern
"ATPA4",,"Atriplex patula L.",spear saltbush
"ATPR",,"Atriplex prostrata Bouchér ex DC.",triangle orache
"AUPE2",,"Aureolaria pedicularia (L.) Raf.",fernleaf yellow false foxglove
"AUPEP",,"Aureolaria pedicularia (L.) Raf. var. pedicularia ",fernleaf yellow false foxglove
"AUVI",,"Aureolaria virginica (L.) Pennell",downy yellow false foxglove
"AVSA",,"Avena sativa L.",common oat
"AZCA",,"Azolla caroliniana Willd.",Carolina mosquitofern
"BAHA",,"Baccharis halimifolia L.",eastern baccharis
"BAAU",,"Baptisia australis (L.) R. Br.",blue wild indigo
"BAAUA",,"Baptisia australis (L.) R. Br. var. australis ",blue wild indigo
"BATI",,"Baptisia tinctoria (L.) R. Br.",horseflyweed
"BAVE",,"Barbarea verna (Mill.) Asch.",early yellowrocket
"BAVU",,"Barbarea vulgaris W.T. Aiton",garden yellowrocket
"BAPA2",,"Bartonia paniculata (Michx.) Muhl.",twining screwstem
"BAPAP",,"Bartonia paniculata (Michx.) Muhl. ssp. paniculata ",twining screwstem
"BAVI3",,"Bartonia virginica (L.) Britton, Sterns & Poggenb.",yellow screwstem
"BECH",,"Belamcanda chinensis (L.) DC.",blackberry lily
"BEPE2",,"Bellis perennis L.",lawndaisy
"BETH",,"Berberis thunbergii DC.",Japanese barberry
"BENI",,"Betula nigra L.",river birch
"BIAR",,"Bidens aristosa (Michx.) Britton",bearded beggarticks
"BIBI7",,"Bidens bipinnata L.",Spanish needles
"BICE",,"Bidens cernua L.",nodding beggartick
"BICO5",,"Bidens connata Muhl. ex Willd.",purplestem beggarticks
"BIDI",,"Bidens discoidea (Torr. & A. Gray) Britton",small beggarticks
"BIFR",,"Bidens frondosa L.",devil's beggartick
"BILA",,"Bidens laevis (L.) Britton, Sterns & Poggenb.",smooth beggartick
"BITR",,"Bidens tripartita L.",threelobe beggarticks
"BIVU",,"Bidens vulgata Greene",big devils beggartick
"BIOR",,"Bixa orellana L.",lipsticktree
"BOCY",,"Boehmeria cylindrica (L.) Sw.",smallspike false nettle
"BONI2",,"Boehmeria nivea (L.) Gaudich.",Chinese grass
"BOFL3",,"Bolboschoenus fluviatilis (Torr.) Soják",river bulrush
"BOOF",,"Borago officinalis L.",common borage
"BOBI",,"Botrychium biternatum (Sav.) Underw.",sparselobe grapefern
"BODI2",,"Botrychium dissectum Spreng.",cutleaf grapefern
"BOMA2",,"Botrychium matricariifolium (A. Braun ex Dowell) A. Braun ex W.D.J. Koch",matricary grapefern
"BOVI",,"Botrychium virginianum (L.) Sw.",rattlesnake fern
"BOCU",,"Bouteloua curtipendula (Michx.) Torr.",sideoats grama
"BOCUC2",,"Bouteloua curtipendula (Michx.) Torr. var. curtipendula ",sideoats grama
"BRER2",,"Brachyelytrum erectum (Schreb. ex Spreng.) P. Beauv.",bearded shorthusk
"BRSC",,"Brasenia schreberi J.F. Gmel.",watershield
"BRJU",,"Brassica juncea (L.) Czern.",brown mustard
"BRNI",,"Brassica nigra (L.) W.D.J. Koch",black mustard
"BROL",,"Brassica oleracea L.",cabbage
"BRRA",,"Brassica rapa L.",field mustard
"BRRAR",,"Brassica rapa L. var. rapa ",field mustard
"BREU",,"Brickellia eupatorioides (L.) Shinners",false boneset
"BREUE",,"Brickellia eupatorioides (L.) Shinners var. eupatorioides ",false boneset
"BRAR5",,"Bromus arvensis L.",field brome
"BRCA6",,"Bromus catharticus Vahl",rescuegrass
"BRDI3",,"Bromus diandrus Roth",ripgut brome
"BRDIR",,"Bromus diandrus Roth ssp. rigidus (Roth) Lainz",ripgut brome
"BRER3",,"Bromus erectus Huds.",erect brome
"BRIN2",,"Bromus inermis Leyss.",smooth brome
"BRINI",,"Bromus inermis Leyss. ssp. inermis ",smooth brome
"BRINI2",,"Bromus inermis Leyss. ssp. inermis var. inermis ",smooth brome
"BRKA2",,"Bromus kalmii A. Gray",arctic brome
"BRLA7",,"Bromus lanceolatus Roth",Mediterranean brome
"BRLA4",,"Bromus latiglumis (Shear) Hitchc.",earlyleaf brome
"BRRA2",,"Bromus racemosus L.",bald brome
"BRRA3",,"Bromus ramosus Huds.",hairy brome
"BRST2",,"Bromus sterilis L.",poverty brome
"BRTE",,"Bromus tectorum L.",cheatgrass
"BRPA4",,"Broussonetia papyrifera (L.) L'Hér. ex Vent.",paper mulberry
"BUAM",,"Buchnera americana L.",American bluehearts
"BUAR3",,"Buglossoides arvensis (L.) I.M. Johnst.",corn gromwell
"BUCA2",,"Bulbostylis capillaris (L.) Kunth ex C.B. Clarke",densetuft hairsedge
"BUCAC",,"Bulbostylis capillaris (L.) Kunth ex C.B. Clarke ssp. capillaris ",densetuft hairsedge
"BURO",,"Bupleurum rotundifolium L.",hare's ear
"CACA",,"Cabomba caroliniana A. Gray",Carolina fanwort
"CACAC4",,"Cabomba caroliniana A. Gray var. caroliniana ",Carolina fanwort
"CACO71",,"Calamagrostis coarctata Eaton",Nuttall's reedgrass
"CANE17",,"Calamintha nepeta (L.) Savi",lesser calamint
"CANEG",,"Calamintha nepeta (L.) Savi ssp. glandulosa (Riquien) P.W. Ball",lesser calamint
"CANEN",,"Calamintha nepeta (L.) Savi ssp. nepeta ",lesser calamint
"CAHE3",,"Callitriche heterophylla Pursh",twoheaded water-starwort
"CAHEH",,"Callitriche heterophylla Pursh ssp. heterophylla ",twoheaded water-starwort
"CATE19",,"Callitriche terrestris Raf.",terrestrial water-starwort
"CATU5",,"Calopogon tuberosus (L.) Britton, Sterns & Poggenb.",tuberous grasspink
"CATUT",,"Calopogon tuberosus (L.) Britton, Sterns & Poggenb. var. tuberosus ",tuberous grasspink
"CAFL22",,"Calycanthus floridus L.",eastern sweetshrub
"CAFLG",,"Calycanthus floridus L. var. glaucus (Willd.) Torr. & A. Gray",eastern sweetshrub
"CASE13",,"Calystegia sepium (L.) R. Br.",hedge false bindweed
"CASEA2",,"Calystegia sepium (L.) R. Br. ssp. americana (Sims) Brummitt",hedge false bindweed
"CASEA3",,"Calystegia sepium (L.) R. Br. ssp. angulata Brummitt",hedge false bindweed
"CASES",,"Calystegia sepium (L.) R. Br. ssp. sepium ",hedge false bindweed
"CASI10",,"Calystegia silvatica (Kit.) Griseb.",shortstalk false bindweed
"CASIF",,"Calystegia silvatica (Kit.) Griseb. ssp. fraterniflora (Mack. & Bush) Brummitt",shortstalk false bindweed
"CASP14",,"Calystegia spithamaea (L.) Pursh",low false bindweed
"CASPS2",,"Calystegia spithamaea (L.) Pursh ssp. spithamaea ",low false bindweed
"CASC5",,"Camassia scilloides (Raf.) Cory",Atlantic camas
"CAMI2",,"Camelina microcarpa Andrz. ex DC.",littlepod false flax
"CAAP2",,"Campanula aparinoides Pursh",marsh bellflower
"CARA",,"Campanula rapunculoides L.",rampion bellflower
"CARA2",,"Campsis radicans (L.) Seem. ex Bureau",trumpet creeper
"CAEN4",,"Canavalia ensiformis (L.) DC.",jack bean
"CASA3",,"Cannabis sativa L.",marijuana
"CASAS3",,"Cannabis sativa L. ssp. sativa ",marijuana
"CASAS9",,"Cannabis sativa L. ssp. sativa var. sativa ",marijuana
"CABU2",,"Capsella bursa-pastoris (L.) Medik.",shepherd's purse
"CAAN11",,"Cardamine angustata O.E. Schulz",slender toothwort
"CABU3",,"Cardamine bulbosa (Schreb. ex Muhl.) Britton, Sterns & Poggenb.",bulbous bittercress
"CACO26",,"Cardamine concatenata (Michx.) Sw.",cutleaf toothwort
"CADO",,"Cardamine douglassii Britton",limestone bittercress
"CAHI3",,"Cardamine hirsuta L.",hairy bittercress
"CAPA12",,"Cardamine parviflora L.",sand bittercress
"CAPAA2",,"Cardamine parviflora L. var. arenicola (Britton) O.E. Schulz",sand bittercress
"CAPE3",,"Cardamine pensylvanica Muhl. ex Willd.",Pennsylvania bittercress
"CADR",,"Cardaria draba (L.) Desv.",whitetop
"CAHA13",,"Cardiospermum halicacabum L.",balloon vine
"CAMI21",,"Cardiospermum microcarpum Kunth",heartseed
"CANU4",,"Carduus nutans L.",nodding plumeless thistle
"CAAB5",,"Carex abscondita Mack.",thicket sedge
"CAAG2",,"Carex aggregata Mack.",glomerate sedge
"CAAL3",,"Carex alata Torr.",broadwing sedge
"CAAL25",,"Carex albicans Willd. ex Spreng.",whitetinge sedge
"CAALA",,"Carex albicans Willd. ex Spreng. var. albicans ",whitetinge sedge
"CAALE",,"Carex albicans Willd. ex Spreng. var. emmonsii (Dewey ex Torr.) J. Rettig",Emmons' sedge
"CAAL5",,"Carex albolutescens Schwein.",greenwhite sedge
"CAAL11",,"Carex albursina Sheldon",white bear sedge
"CAAL8",,"Carex alopecoidea Tuck.",foxtail sedge
"CAAM8",,"Carex amphibola Steud.",eastern narrowleaf sedge
"CAAN6",,"Carex annectens (E.P. Bicknell) E.P. Bicknell",yellowfruit sedge
"CAAQ",,"Carex aquatilis Wahlenb.",water sedge
"CAAQA",,"Carex aquatilis Wahlenb. var. aquatilis ",water sedge
"CAAT4",,"Carex atlantica L.H. Bailey",prickly bog sedge
"CAATA2",,"Carex atlantica L.H. Bailey ssp. atlantica ",prickly bog sedge
"CAATC",,"Carex atlantica L.H. Bailey ssp. capillacea (L.H. Bailey) Reznicek",prickly bog sedge
"CABL",,"Carex blanda Dewey",eastern woodland sedge
"CABR10",,"Carex brevior (Dewey) Mack.",shortbeak sedge
"CABR14",,"Carex bromoides Schkuhr ex Willd.",brome-like sedge
"CABRB6",,"Carex bromoides Schkuhr ex Willd. ssp. bromoides ",brome-like sedge
"CABU7",,"Carex bullata Schkuhr ex Willd.",button sedge
"CABU5",,"Carex bushii Mack.",Bush's sedge
"CABU6",,"Carex buxbaumii Wahlenb.",Buxbaum's sedge
"CACA14",,"Carex careyana Torr. ex Dewey",Carey's sedge
"CACA15",,"Carex caroliniana Schwein.",Carolina sedge
"CACA23",,"Carex caryophyllea Lat.",vernal sedge
"CACE",,"Carex cephalophora Muhl. ex Willd.",oval-leaf sedge
"CACO7",,"Carex communis L.H. Bailey",fibrousroot sedge
"CACOC4",,"Carex communis L.H. Bailey var. communis ",fibrousroot sedge
"CACO8",,"Carex comosa Boott",longhair sedge
"CACO9",,"Carex complanata Torr. & Hook.",hirsute sedge
"CACO13",,"Carex conjuncta Boott",soft fox sedge
"CACR6",,"Carex crinita Lam.",fringed sedge
"CACRB",,"Carex crinita Lam. var. brevicrinis Fernald",fringed sedge
"CACRC2",,"Carex crinita Lam. var. crinita ",fringed sedge
"CACR7",,"Carex cristatella Britton",crested sedge
"CADE5",,"Carex debilis Michx.",white edge sedge
"CADED",,"Carex debilis Michx. var. debilis ",white edge sedge
"CADEI",,"Carex debilis Michx. var. intercursa Fernald",white edge sedge
"CADEP",,"Carex debilis Michx. var. pubera A. Gray",white edge sedge
"CADER",,"Carex debilis Michx. var. rudgei L.H. Bailey",white edge sedge
"CADE6",,"Carex decomposita Muhl.",cypressknee sedge
"CADI5",,"Carex digitalis Willd.",slender woodland sedge
"CADID2",,"Carex digitalis Willd. var. digitalis ",slender woodland sedge
"CADIM",,"Carex digitalis Willd. var. macropoda Fernald",slender woodland sedge
"CADI8",,"Carex divisa Huds.",separated sedge
"CADI19",,"Carex divulsa Stokes",grassland sedge
"CADID3",,"Carex divulsa Stokes ssp. divulsa ",grassland sedge
"CAEC",,"Carex echinata Murray",star sedge
"CAECE",,"Carex echinata Murray ssp. echinata ",star sedge
"CAEM2",,"Carex emoryi Dewey",Emory's sedge
"CAFE3",,"Carex festucacea Schkuhr ex Willd.",fescue sedge
"CAFL3",,"Carex flaccosperma Dewey",thinfruit sedge
"CAFO6",,"Carex folliculata L.",northern long sedge
"CAFR3",,"Carex frankii Kunth",Frank's sedge
"CAGL6",,"Carex glaucodea Tuck. ex Olney",blue sedge
"CAGR8",,"Carex gracilescens Steud.",slender looseflower sedge
"CAGR2",,"Carex gracillima Schwein.",graceful sedge
"CAGR3",,"Carex granularis Muhl. ex Willd.",limestone meadow sedge
"CAGR5",,"Carex grayi Carey",Gray's sedge
"CAGR24",,"Carex grisea Wahlenb.",inflated narrow-leaf sedge
"CAGY4",,"Carex gynandra Schwein.",nodding sedge
"CAHI6",,"Carex hirsutella Mack.",fuzzy wuzzy sedge
"CAHI10",,"Carex hirta L.",hammer sedge
"CAHI5",,"Carex hirtifolia Mack.",pubescent sedge
"CAHI8",,"Carex hitchcockiana Dewey",Hitchcock's sedge
"CAHY4",,"Carex hystericina Muhl. ex Willd.",bottlebrush sedge
"CAIN12",,"Carex intumescens Rudge",greater bladder sedge
"CAJA2",,"Carex jamesii Schwein.",James' sedge
"CALA16",,"Carex lacustris Willd.",hairy sedge
"CALA14",,"Carex laevivaginata (Kük.) Mack.",smoothsheath sedge
"CALA18",,"Carex laxiculmis Schwein.",spreading sedge
"CALAL4",,"Carex laxiculmis Schwein. var. laxiculmis ",spreading sedge
"CALA19",,"Carex laxiflora Lam.",broad looseflower sedge
"CALAL5",,"Carex laxiflora Lam. var. laxiflora ",broad looseflower sedge
"CALAS",,"Carex laxiflora Lam. var. serrulata F.J. Herm.",broad looseflower sedge
"CALE6",,"Carex leavenworthii Dewey",Leavenworth's sedge
"CALE10",,"Carex leptalea Wahlenb.",bristlystalked sedge
"CALEH",,"Carex leptalea Wahlenb. ssp. harperi (Fernald) W. Stone",Harper's sedge
"CALEL4",,"Carex leptalea Wahlenb. ssp. leptalea ",bristlystalked sedge
"CALO5",,"Carex longii Mack.",Long's sedge
"CALO6",,"Carex louisianica L.H. Bailey",Louisiana sedge
