Search type: State
Accepted Symbol,Synonym,Scientific Name,Common Name
"AMCA6",,"Amorpha canescens Pursh",leadplant
"AMFR",,"Amorpha fruticosa L.",false indigo bush
"AMNA",,"Amorpha nana Nutt.",dwarf false indigo
"AMBR7",,"Ampelopsis brevipedunculata (Maxim.) Trautv.",Amur peppervine
"AMCO2",,"Ampelopsis cordata Michx.",heartleaf peppervine
"AMDR",,"Amphiachyris dracunculoides (DC.) Nutt.",prairie broomweed
"AMBR2",,"Amphicarpaea bracteata (L.) Fernald",American hogpeanut
"AMBRB",,"Amphicarpaea bracteata (L.) Fernald var. bracteata ",American hogpeanut
"AMBRC",,"Amphicarpaea bracteata (L.) Fernald var. comosa ",American hogpeanut
"ANAR",,"Anagallis arvensis L.",scarlet pimpernel
"ANARA7",,"Anagallis arvensis L. ssp. arvensis ",scarlet pimpernel
"ANARF",,"Anagallis arvensis L. ssp. foemina (Mill.) Schinz & Thell.",poorman's weatherglass
"ANMA",,"Anaphalis margaritacea (L.) Benth.",western pearly everlasting
"ANAZ",,"Anchusa azurea Mill.",Italian bugloss
"ANGE",,"Andropogon gerardii Vitman",big bluestem
"ANHA",,"Andropogon hallii Hack.",sand bluestem
"ANVI2",,"Andropogon virginicus L.",broomsedge bluestem
"ANVIV",,"Andropogon virginicus L. var. virginicus ",broomsedge bluestem
"ANOC2",,"Androsace occidentalis Pursh",western rockjasmine
"ANCA8",,"Anemone canadensis L.",Canadian anemone
"ANCA9",,"Anemone caroliniana Walter",Carolina anemone
"ANCY",,"Anemone cylindrica A. Gray",candle anemone
"ANQU",,"Anemone quinquefolia L.",wood anemone
"ANQUB2",,"Anemone quinquefolia L. var. bifolia Farw.",twoleaf anemone
"ANVI3",,"Anemone virginiana L.",tall thimbleweed
"ANVIV2",,"Anemone virginiana L. var. virginiana ",tall thimbleweed
"ANGR2",,"Anethum graveolens L.",dill
"ANAT",,"Angelica atropurpurea L.",purplestem angelica
"ANCR2",,"Anoda cristata (L.) Schltdl.",crested anoda
"ANHO",,"Antennaria howellii Greene",Howell's pussytoes
"ANHON",,"Antennaria howellii Greene ssp. neodioica (Greene) Bayer",Howell's pussytoes
"ANNE",,"Antennaria neglecta Greene",field pussytoes
"ANPA9",,"Antennaria parlinii Fernald",Parlin's pussytoes
"ANPAF",,"Antennaria parlinii Fernald ssp. fallax (Greene) Bayer & Stebbins",Parlin's pussytoes
"ANPAP",,"Antennaria parlinii Fernald ssp. parlinii ",Parlin's pussytoes
"ANPL",,"Antennaria plantaginifolia (L.) Richardson",woman's tobacco
"ANAR6",,"Anthemis arvensis L.",corn chamomile
"ANCO2",,"Anthemis cotula L.",stinking chamomile
"ANTI",,"Anthemis tinctoria L.",golden chamomile
"ANAR7",,"Anthoxanthum aristatum Boiss.",annual vernalgrass
"ANVU",,"Anthyllis vulneraria L.",common kidneyvetch
"ANMA3",,"Antirrhinum majus L.",garden snapdragon
"APAM",,"Apios americana Medik.",groundnut
"APHY",,"Aplectrum hyemale (Muhl. ex Willd.) Torr.",Adam and Eve
"APFL",,"Apocynum ×floribundum Greene (pro sp.) [androsaemifolium × cannabinum]",
"APAN2",,"Apocynum androsaemifolium L.",spreading dogbane
"APCA",,"Apocynum cannabinum L.",Indianhemp
"AQCA",,"Aquilegia canadensis L.",red columbine
"AQVU",,"Aquilegia vulgaris L.",European columbine
"ARTH",,"Arabidopsis thaliana (L.) Heynh.",mouseear cress
"ARDI2",,"Arabis ×divaricarpa A. Nelson (pro sp.) [drummondii × holboellii]",spreadingpod rockcress
"ARCA",,"Arabis canadensis L.",sicklepod
"ARDR",,"Arabis drummondii A. Gray",Drummond's rockcress
"ARGL",,"Arabis glabra (L.) Bernh.",tower rockcress
"ARHI",,"Arabis hirsuta (L.) Scop.",hairy rockcress
"ARHIP",,"Arabis hirsuta (L.) Scop. var. pycnocarpa (M. Hopkins) Rollins",creamflower rockcress
"ARLA",,"Arabis laevigata (Muhl. ex Willd.) Poir.",smooth rockcress
"ARLAL",,"Arabis laevigata (Muhl. ex Willd.) Poir. var. laevigata ",smooth rockcress
"ARLY2",,"Arabis lyrata L.",lyrate rockcress
"ARMI5",,"Arabis missouriensis Greene",green rockcress
"ARSH2",,"Arabis shortii (Fernald) Gleason",Short's rockcress
"ARNU2",,"Aralia nudicaulis L.",wild sarsaparilla
"ARRA",,"Aralia racemosa L.",American spikenard
"ARRAR",,"Aralia racemosa L. ssp. racemosa ",American spikenard
"ARLA3",,"Arctium lappa L.",greater burdock
"ARMI2",,"Arctium minus Bernh.",lesser burdock
"ARTO",,"Arctium tomentosum Mill.",woolly burdock
"ARUV",,"Arctostaphylos uva-ursi (L.) Spreng.",kinnikinnick
"ARSE2",,"Arenaria serpyllifolia L.",thymeleaf sandwort
"ARAL3",,"Argemone albiflora Hornem.",bluestem pricklypoppy
"ARALA2",,"Argemone albiflora Hornem. ssp. albiflora ",bluestem pricklypoppy
"ARME4",,"Argemone mexicana L.",Mexican pricklypoppy
"ARPO2",,"Argemone polyanthemos (Fedde) G.B. Ownbey",crested pricklypoppy
"ARAN7",,"Argentina anserina (L.) Rydb.",silverweed cinquefoil
"ARDR3",,"Arisaema dracontium (L.) Schott",green dragon
"ARTR",,"Arisaema triphyllum (L.) Schott",Jack in the pulpit
"ARTRP",,"Arisaema triphyllum (L.) Schott ssp. pusillum (Peck) Huttleston",Jack in the pulpit
"ARTRT3",,"Arisaema triphyllum (L.) Schott ssp. triphyllum ",Jack in the pulpit
"ARBA2",,"Aristida basiramea Engelm. ex Vasey",forked threeawn
"ARDI4",,"Aristida dichotoma Michx.",churchmouse threeawn
"ARDIC",,"Aristida dichotoma Michx. var. curtissii A. Gray",Curtis' threeawn
"ARDID",,"Aristida dichotoma Michx. var. dichotoma ",churchmouse threeawn
"ARLO16",,"Aristida longespica Poir.",slimspike threeawn
"ARLOG6",,"Aristida longespica Poir. var. geniculata (Raf.) Fernald",slimspike threeawn
"ARLOL3",,"Aristida longespica Poir. var. longespica ",slimspike threeawn
"AROL",,"Aristida oligantha Michx.",prairie threeawn
"ARPU9",,"Aristida purpurea Nutt.",purple threeawn
"ARPUL",,"Aristida purpurea Nutt. var. longiseta (Steud.) Vasey",Fendler threeawn
"ARRA2",,"Aristida ramosissima Engelm. ex A. Gray",s-curve threeawn
"ARTU",,"Aristida tuberculosa Nutt.",seaside threeawn
"ARSE3",,"Aristolochia serpentaria L.",Virginia snakeroot
"ARRU4",,"Armoracia rusticana G. Gaertn., B. Mey. & Scherb.",horseradish
"ARAT",,"Arnoglossum atriplicifolium (L.) H. Rob.",pale Indian plantain
"ARPL4",,"Arnoglossum plantagineum Raf.",groovestem Indian plantain
"ARRE6",,"Arnoglossum reniforme (Hook.) H. Rob.",great Indian plantain
"ARME6",,"Aronia melanocarpa (Michx.) Elliott",black chokeberry
"AREL3",,"Arrhenatherum elatius (L.) P. Beauv. ex J. Presl & C. Presl",tall oatgrass
"ARELB",,"Arrhenatherum elatius (L.) P. Beauv. ex J. Presl & C. Presl var. bulbosum (Willd.) Spenner",tall oatgrass
"ARELE",,"Arrhenatherum elatius (L.) P. Beauv. ex J. Presl & C. Presl var. elatius ",tall oatgrass
"ARAB2",,"Artemisia abrotanum L.",southernwood
"ARAB3",,"Artemisia absinthium L.",absinthium
"ARAN3",,"Artemisia annua L.",sweet sagewort
"ARBI2",,"Artemisia biennis Willd.",biennial wormwood
"ARBIB",,"Artemisia biennis Willd. var. biennis ",biennial wormwood
"ARCA12",,"Artemisia campestris L.",field sagewort
"ARCAC",,"Artemisia campestris L. ssp. caudata (Michx.) H.M. Hall & Clem.",field sagewort
"ARDR4",,"Artemisia dracunculus L.",tarragon
"ARFR4",,"Artemisia frigida Willd.",prairie sagewort
"ARLU",,"Artemisia ludoviciana Nutt.",white sagebrush
"ARLUL2",,"Artemisia ludoviciana Nutt. ssp. ludoviciana ",white sagebrush
"ARSE4",,"Artemisia serrata Nutt.",sawtooth wormwood
"ARVU",,"Artemisia vulgaris L.",common wormwood
"ARDI8",,"Aruncus dioicus (Walter) Fernald",bride's feathers
"ARDIP",,"Aruncus dioicus (Walter) Fernald var. pubescens (Rydb.) Fernald",bride's feathers
"ASCA",,"Asarum canadense L.",Canadian wildginger
"ASAM",,"Asclepias amplexicaulis Sm.",clasping milkweed
"ASEN",,"Asclepias engelmanniana Woodson",Engelmann's milkweed
"ASEX",,"Asclepias exaltata L.",poke milkweed
"ASHI",,"Asclepias hirtella (Pennell) Woodson",green milkweed
"ASIN",,"Asclepias incarnata L.",swamp milkweed
"ASINI",,"Asclepias incarnata L. ssp. incarnata ",swamp milkweed
"ASLA3",,"Asclepias lanuginosa Nutt.",sidecluster milkweed
"ASME",,"Asclepias meadii Torr. ex A. Gray",Mead's milkweed
"ASOV",,"Asclepias ovalifolia Decne.",oval-leaf milkweed
"ASPU",,"Asclepias pumila (A. Gray) Vail",plains milkweed
"ASPU2",,"Asclepias purpurascens L.",purple milkweed
"ASQU",,"Asclepias quadrifolia Jacq.",fourleaf milkweed
"ASSP",,"Asclepias speciosa Torr.",showy milkweed
"ASST",,"Asclepias stenophylla A. Gray",slimleaf milkweed
"ASSU3",,"Asclepias sullivantii Engelm. ex A. Gray",prairie milkweed
"ASSY",,"Asclepias syriaca L.",common milkweed
"ASTU",,"Asclepias tuberosa L.",butterfly milkweed
"ASTUI",,"Asclepias tuberosa L. ssp. interior Woodson",butterfly milkweed
"ASVE",,"Asclepias verticillata L.",whorled milkweed
"ASVI",,"Asclepias viridiflora Raf.",green comet milkweed
"ASTR",,"Asimina triloba (L.) Dunal",pawpaw
"ASOF",,"Asparagus officinalis L.",garden asparagus
"ASPL",,"Asplenium platyneuron (L.) Britton, Sterns & Poggenb.",ebony spleenwort
"ASPLP",,"Asplenium platyneuron (L.) Britton, Sterns & Poggenb. var. platyneuron ",ebony spleenwort
"ASRH2",,"Asplenium rhizophyllum L.",walking fern
"ASTA",,"Aster tataricus L. f.",Tatarian aster
"ASAG2",,"Astragalus agrestis Douglas ex G. Don",purple milkvetch
"ASCA11",,"Astragalus canadensis L.",Canadian milkvetch
"ASCAC6",,"Astragalus canadensis L. var. canadensis ",Canadian milkvetch
"ASCR2",,"Astragalus crassicarpus Nutt.",groundplum milkvetch
"ASCRC3",,"Astragalus crassicarpus Nutt. var. crassicarpus ",groundplum milkvetch
"ASDI4",,"Astragalus distortus Torr. & A. Gray",Ozark milkvetch
"ASDID3",,"Astragalus distortus Torr. & A. Gray var. distortus ",Ozark milkvetch
"ASFL2",,"Astragalus flexuosus Douglas ex G. Don",flexile milkvetch
"ASFLF",,"Astragalus flexuosus Douglas ex G. Don var. flexuosus ",flexile milkvetch
"ASLA27",,"Astragalus laxmannii Jacq.",Laxmann's milkvetch
"ASLAR",,"Astragalus laxmannii Jacq. var. robustior (Hook.) Barneby & S.L. Welsh",prairie milkvetch
"ASLO4",,"Astragalus lotiflorus Hook.",lotus milkvetch
"ASMI10",,"Astragalus missouriensis Nutt.",Missouri milkvetch
"ASMIM5",,"Astragalus missouriensis Nutt. var. missouriensis ",Missouri milkvetch
"ATFI",,"Athyrium filix-femina (L.) Roth",common ladyfern
"ATFIA",,"Athyrium filix-femina (L.) Roth ssp. angustum (Willd.) R.T. Clausen",subarctic ladyfern
"ATPA4",,"Atriplex patula L.",spear saltbush
"ATPR",,"Atriplex prostrata Bouchér ex DC.",triangle orache
"ATRO",,"Atriplex rosea L.",tumbling saltweed
"AUGR",,"Aureolaria grandiflora (Benth.) Pennell",largeflower yellow false foxglove
"AUGRP",,"Aureolaria grandiflora (Benth.) Pennell var. pulchra Pennell",largeflower yellow false foxglove
"AUPE2",,"Aureolaria pedicularia (L.) Raf.",fernleaf yellow false foxglove
"AUPEA",,"Aureolaria pedicularia (L.) Raf. var. ambigens (Fernald) Farw.",fernleaf yellow false foxglove
"AVFA",,"Avena fatua L.",wild oat
"AVSA",,"Avena sativa L.",common oat
"AXAM",,"Axyris amaranthoides L.",Russian pigweed
"AZMI",,"Azolla microphylla Kaulf.",Mexican Mosquito Fern
"BARO",,"Bacopa rotundifolia (Michx.) Wettst.",disk waterhyssop
"BANI",,"Ballota nigra L.",black horehound
"BANIN",,"Ballota nigra L. var. nigra ",black horehound
"BAAL",,"Baptisia alba (L.) Vent.",white wild indigo
"BAALM",,"Baptisia alba (L.) Vent. var. macrophylla (Larisey) Isely",largeleaf wild indigo
"BAAU",,"Baptisia australis (L.) R. Br.",blue wild indigo
"BAAUM",,"Baptisia australis (L.) R. Br. var. minor (Lehm.) Fernald",blue wild indigo
"BABR2",,"Baptisia bracteata Muhl. ex Elliott",longbract wild indigo
"BABRL2",,"Baptisia bracteata Muhl. ex Elliott var. leucophaea (Nutt.) Kartesz & Gandhi",longbract wild indigo
"BATI",,"Baptisia tinctoria (L.) R. Br.",horseflyweed
"BAVU",,"Barbarea vulgaris W.T. Aiton",garden yellowrocket
"BAHY",,"Bassia hyssopifolia (Pall.) Kuntz",fivehorn smotherweed
"BASC5",,"Bassia scoparia (L.) A.J. Scott",burningbush
"BESY",,"Beckmannia syzigachne (Steud.) Fernald",American sloughgrass
"BECH",,"Belamcanda chinensis (L.) DC.",blackberry lily
"BETH",,"Berberis thunbergii DC.",Japanese barberry
"BEVU",,"Berberis vulgaris L.",common barberry
"BEIN2",,"Berteroa incana (L.) DC.",hoary alyssum
"BEER",,"Berula erecta (Huds.) Coville",cutleaf waterparsnip
"BEBU",,"Besseya bullii (Eaton) Rydb.",Bull's coraldrops
"BESA",,"Betula ×sandbergii Britton [papyrifera × pumila]",Sandberg birch
"BEAL2",,"Betula alleghaniensis Britton",yellow birch
"BEALA",,"Betula alleghaniensis Britton var. alleghaniensis ",yellow birch
"BENI",,"Betula nigra L.",river birch
"BEPA",,"Betula papyrifera Marshall",paper birch
"BEPAP",,"Betula papyrifera Marshall var. papyrifera ",paper birch
"BEPE3",,"Betula pendula Roth",European white birch
"BEPU4",,"Betula pumila L.",bog birch
"BEPUG",,"Betula pumila L. var. glandulifera Regel",bog birch
"BIAR",,"Bidens aristosa (Michx.) Britton",bearded beggarticks
"BIBE2",,"Bidens beckii Torr. ex Spreng.",Beck's water-marigold
"BIBI7",,"Bidens bipinnata L.",Spanish needles
"BICE",,"Bidens cernua L.",nodding beggartick
"BICO5",,"Bidens connata Muhl. ex Willd.",purplestem beggarticks
"BICO",,"Bidens coronata (L.) Britton",crowned beggarticks
"BIDI",,"Bidens discoidea (Torr. & A. Gray) Britton",small beggarticks
"BIFR",,"Bidens frondosa L.",devil's beggartick
"BITR",,"Bidens tripartita L.",threelobe beggarticks
"BIVU",,"Bidens vulgata Greene",big devils beggartick
"BLCI",,"Blephilia ciliata (L.) Benth.",downy pagoda-plant
"BLHI",,"Blephilia hirsuta (Pursh) Benth.",hairy pagoda-plant
"BLHIH",,"Blephilia hirsuta (Pursh) Benth. var. hirsuta ",hairy pagoda-plant
"BOCY",,"Boehmeria cylindrica (L.) Sw.",smallspike false nettle
"BOFL3",,"Bolboschoenus fluviatilis (Torr.) Soják",river bulrush
"BOMA7",,"Bolboschoenus maritimus (L.) Palla",cosmopolitan bulrush
"BOMAP4",,"Bolboschoenus maritimus (L.) Palla ssp. paludosus (A. Nelson) T. Koyama",cosmopolitan bulrush
"BOAS",,"Boltonia asteroides (L.) L'Hér.",white doll's daisy
"BOASL",,"Boltonia asteroides (L.) L'Hér. var. latisquama (A. Gray) Cronquist",white doll's daisy
"BOASR",,"Boltonia asteroides (L.) L'Hér. var. recognita (Fernald & Grisc.) Cronquist",white doll's daisy
"BODE2",,"Boltonia decurrens (Torr. & A. Gray) Alph. Wood",claspingleaf doll's daisy
"BOCA5",,"Botrychium campestre W.H. Wagner & Farrar",Iowa moonwort
"BODI2",,"Botrychium dissectum Spreng.",cutleaf grapefern
"BOMA2",,"Botrychium matricariifolium (A. Braun ex Dowell) A. Braun ex W.D.J. Koch",matricary grapefern
"BOMU",,"Botrychium multifidum (S.G. Gmel.) Trevis.",leathery grapefern
"BOSI",,"Botrychium simplex E. Hitchc.",little grapefern
"BOVI",,"Botrychium virginianum (L.) Sw.",rattlesnake fern
"BOCU",,"Bouteloua curtipendula (Michx.) Torr.",sideoats grama
"BOCUC2",,"Bouteloua curtipendula (Michx.) Torr. var. curtipendula ",sideoats grama
"BODA2",,"Bouteloua dactyloides (Nutt.) J.T. Columbus",buffalograss
"BOGR2",,"Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths",blue grama
"BOHI2",,"Bouteloua hirsuta Lag.",hairy grama
"BOHIH",,"Bouteloua hirsuta Lag. var. hirsuta ",hairy grama
"BRAR9",,"Brachyelytrum aristosum (Michx.) Trel.",northern shorthusk
"BRER2",,"Brachyelytrum erectum (Schreb. ex Spreng.) P. Beauv.",bearded shorthusk
"BRSC",,"Brasenia schreberi J.F. Gmel.",watershield
"BRJU",,"Brassica juncea (L.) Czern.",brown mustard
"BRNA",,"Brassica napus L.",rape
"BRNI",,"Brassica nigra (L.) W.D.J. Koch",black mustard
"BROL",,"Brassica oleracea L.",cabbage
"BRRA",,"Brassica rapa L.",field mustard
"BRRAR",,"Brassica rapa L. var. rapa ",field mustard
"BREU",,"Brickellia eupatorioides (L.) Shinners",false boneset
"BREUC",,"Brickellia eupatorioides (L.) Shinners var. corymbulosa (Torr. & A. Gray) Shinners",false boneset
"BRAR5",,"Bromus arvensis L.",field brome
"BRCA6",,"Bromus catharticus Vahl",rescuegrass
"BRCI2",,"Bromus ciliatus L.",fringed brome
"BRCIC3",,"Bromus ciliatus L. var. ciliatus ",fringed brome
"BRHO2",,"Bromus hordeaceus L.",soft brome
"BRHOH",,"Bromus hordeaceus L. ssp. hordeaceus ",soft brome
"BRIN2",,"Bromus inermis Leyss.",smooth brome
"BRINI",,"Bromus inermis Leyss. ssp. inermis ",smooth brome
