Search type: State
Accepted Symbol,Synonym,Scientific Name,Common Name
"BESA",,"Betula ×sandbergii Britton [papyrifera × pumila]",Sandberg birch
"BEOC2",,"Betula occidentalis Hook.",water birch
"BEPA",,"Betula papyrifera Marshall",paper birch
"BEPAP",,"Betula papyrifera Marshall var. papyrifera ",paper birch
"BEPU4",,"Betula pumila L.",bog birch
"BEPUG",,"Betula pumila L. var. glandulifera Regel",bog birch
"BICE",,"Bidens cernua L.",nodding beggartick
"BICO5",,"Bidens connata Muhl. ex Willd.",purplestem beggarticks
"BIFR",,"Bidens frondosa L.",devil's beggartick
"BITR",,"Bidens tripartita L.",threelobe beggarticks
"BIVU",,"Bidens vulgata Greene",big devils beggartick
"BOFL3",,"Bolboschoenus fluviatilis (Torr.) Soják",river bulrush
"BOMA7",,"Bolboschoenus maritimus (L.) Palla",cosmopolitan bulrush
"BOMAP4",,"Bolboschoenus maritimus (L.) Palla ssp. paludosus (A. Nelson) T. Koyama",cosmopolitan bulrush
"BOAS",,"Boltonia asteroides (L.) L'Hér.",white doll's daisy
"BOASL",,"Boltonia asteroides (L.) L'Hér. var. latisquama (A. Gray) Cronquist",white doll's daisy
"BOASR",,"Boltonia asteroides (L.) L'Hér. var. recognita (Fernald & Grisc.) Cronquist",white doll's daisy
"BOOF",,"Borago officinalis L.",common borage
"BOCA5",,"Botrychium campestre W.H. Wagner & Farrar",Iowa moonwort
"BOLU",,"Botrychium lunaria (L.) Sw.",common moonwort
"BOMA2",,"Botrychium matricariifolium (A. Braun ex Dowell) A. Braun ex W.D.J. Koch",matricary grapefern
"BOMI",,"Botrychium minganense Victorin",Mingan moonwort
"BOMU",,"Botrychium multifidum (S.G. Gmel.) Trevis.",leathery grapefern
"BOSI",,"Botrychium simplex E. Hitchc.",little grapefern
"BOVI",,"Botrychium virginianum (L.) Sw.",rattlesnake fern
"BOCU",,"Bouteloua curtipendula (Michx.) Torr.",sideoats grama
"BOCUC2",,"Bouteloua curtipendula (Michx.) Torr. var. curtipendula ",sideoats grama
"BODA2",,"Bouteloua dactyloides (Nutt.) J.T. Columbus",buffalograss
"BOGR2",,"Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths",blue grama
"BOHI2",,"Bouteloua hirsuta Lag.",hairy grama
"BOHIH",,"Bouteloua hirsuta Lag. var. hirsuta ",hairy grama
"BRJU",,"Brassica juncea (L.) Czern.",brown mustard
"BRNI",,"Brassica nigra (L.) W.D.J. Koch",black mustard
"BRRA",,"Brassica rapa L.",field mustard
"BRRAR",,"Brassica rapa L. var. rapa ",field mustard
"BREU",,"Brickellia eupatorioides (L.) Shinners",false boneset
"BREUC",,"Brickellia eupatorioides (L.) Shinners var. corymbulosa (Torr. & A. Gray) Shinners",false boneset
"BRAR5",,"Bromus arvensis L.",field brome
"BRBR5",,"Bromus briziformis Fisch. & C.A. Mey.",rattlesnake brome
"BRCA6",,"Bromus catharticus Vahl",rescuegrass
"BRCI2",,"Bromus ciliatus L.",fringed brome
"BRCIC3",,"Bromus ciliatus L. var. ciliatus ",fringed brome
"BRER3",,"Bromus erectus Huds.",erect brome
"BRHO2",,"Bromus hordeaceus L.",soft brome
"BRHOH",,"Bromus hordeaceus L. ssp. hordeaceus ",soft brome
"BRIN2",,"Bromus inermis Leyss.",smooth brome
"BRINI",,"Bromus inermis Leyss. ssp. inermis ",smooth brome
"BRINI2",,"Bromus inermis Leyss. ssp. inermis var. inermis ",smooth brome
"BRKA2",,"Bromus kalmii A. Gray",arctic brome
"BRLA4",,"Bromus latiglumis (Shear) Hitchc.",earlyleaf brome
"BRPO2",,"Bromus porteri (J.M. Coult.) Nash",Porter brome
"BRPU6",,"Bromus pubescens Muhl. ex Willd.",hairy woodland brome
"BRRA2",,"Bromus racemosus L.",bald brome
"BRSQ2",,"Bromus squarrosus L.",corn brome
"BRTE",,"Bromus tectorum L.",cheatgrass
"BUAR3",,"Buglossoides arvensis (L.) I.M. Johnst.",corn gromwell
"BUUM",,"Butomus umbellatus L.",flowering rush
"CACA4",,"Calamagrostis canadensis (Michx.) P. Beauv.",bluejoint
"CACAC10",,"Calamagrostis canadensis (Michx.) P. Beauv. var. canadensis ",bluejoint
"CACAM",,"Calamagrostis canadensis (Michx.) P. Beauv. var. macouniana (Vasey) Stebbins",Macoun's reedgrass
"CAEP",,"Calamagrostis epigeios (L.) Roth",chee reedgrass
"CAEPE2",,"Calamagrostis epigeios (L.) Roth ssp. epigeios ",chee reedgrass
"CAMO",,"Calamagrostis montanensis Scribn. ex Vasey",plains reedgrass
"CAST36",,"Calamagrostis stricta (Timm) Koeler",slimstem reedgrass
"CASTI3",,"Calamagrostis stricta (Timm) Koeler ssp. inexpansa (A. Gray) C.W. Greene",northern reedgrass
"CASTS5",,"Calamagrostis stricta (Timm) Koeler ssp. stricta ",slimstem reedgrass
"CASTS8",,"Calamagrostis stricta (Timm) Koeler ssp. stricta var. stricta ",slimstem reedgrass
"CALO",,"Calamovilfa longifolia (Hook.) Scribn.",prairie sandreed
"CALOL2",,"Calamovilfa longifolia (Hook.) Scribn. var. longifolia ",prairie sandreed
"CAPA",,"Calla palustris L.",water arum
"CAIN2",,"Callirhoe involucrata (Torr. & A. Gray) A. Gray",purple poppymallow
"CAINI4",,"Callirhoe involucrata (Torr. & A. Gray) A. Gray var. involucrata ",purple poppymallow
"CAHE2",,"Callitriche hermaphroditica L.",northern water-starwort
"CAPA52",,"Callitriche palustris L.",vernal water-starwort
"CANU3",,"Calochortus nuttallii Torr. & A. Gray",sego lily
"CAPA5",,"Caltha palustris L.",yellow marsh marigold
"CAPAP6",,"Caltha palustris L. var. palustris ",yellow marsh marigold
"CASE12",,"Calylophus serrulatus (Nutt.) P.H. Raven",yellow sundrops
"CAMA23",,"Calystegia macounii (Greene) Brummitt",Macoun's false bindweed
"CASE13",,"Calystegia sepium (L.) R. Br.",hedge false bindweed
"CASEA2",,"Calystegia sepium (L.) R. Br. ssp. americana (Sims) Brummitt",hedge false bindweed
"CASEA3",,"Calystegia sepium (L.) R. Br. ssp. angulata Brummitt",hedge false bindweed
"CASI10",,"Calystegia silvatica (Kit.) Griseb.",shortstalk false bindweed
"CASIF",,"Calystegia silvatica (Kit.) Griseb. ssp. fraterniflora (Mack. & Bush) Brummitt",shortstalk false bindweed
"CAMI2",,"Camelina microcarpa Andrz. ex DC.",littlepod false flax
"CASA2",,"Camelina sativa (L.) Crantz",false flax
"CASAA",,"Camelina sativa (L.) Crantz ssp. alyssum (Mill.) E. Schmid",gold-of-pleasure
"CASAS2",,"Camelina sativa (L.) Crantz ssp. sativa ",gold-of-pleasure
"CAAP2",,"Campanula aparinoides Pursh",marsh bellflower
"CAGL2",,"Campanula glomerata L.",Dane's blood
"CARA",,"Campanula rapunculoides L.",rampion bellflower
"CARO2",,"Campanula rotundifolia L.",bluebell bellflower
"CARA2",,"Campsis radicans (L.) Seem. ex Bureau",trumpet creeper
"CASA3",,"Cannabis sativa L.",marijuana
"CASAS3",,"Cannabis sativa L. ssp. sativa ",marijuana
"CASAS9",,"Cannabis sativa L. ssp. sativa var. sativa ",marijuana
"CABU2",,"Capsella bursa-pastoris (L.) Medik.",shepherd's purse
"CAAR18",,"Caragana arborescens Lam.",Siberian peashrub
"CAAU10",,"Caragana aurantiaca Koehne",dwarf peashrub
"CABU3",,"Cardamine bulbosa (Schreb. ex Muhl.) Britton, Sterns & Poggenb.",bulbous bittercress
"CACO26",,"Cardamine concatenata (Michx.) Sw.",cutleaf toothwort
"CAPE3",,"Cardamine pensylvanica Muhl. ex Willd.",Pennsylvania bittercress
"CACH42",,"Cardaria chalepensis (L.) Hand.-Maz.",lenspod whitetop
"CADR",,"Cardaria draba (L.) Desv.",whitetop
"CAPU6",,"Cardaria pubescens (C.A. Mey.) Jarmolenko",hairy whitetop
"CAAC",,"Carduus acanthoides L.",spiny plumeless thistle
"CACR2",,"Carduus crispus L.",curly plumeless thistle
"CANU4",,"Carduus nutans L.",nodding plumeless thistle
"CAAL8",,"Carex alopecoidea Tuck.",foxtail sedge
"CAAQ",,"Carex aquatilis Wahlenb.",water sedge
"CAAQA",,"Carex aquatilis Wahlenb. var. aquatilis ",water sedge
"CAAS2",,"Carex assiniboinensis W. Boott",Assiniboia sedge
"CAAT2",,"Carex atherodes Spreng.",wheat sedge
"CAAT3",,"Carex athrostachya Olney",slenderbeak sedge
"CAAU3",,"Carex aurea Nutt.",golden sedge
"CABA3",,"Carex backii Boott",Back's sedge
"CABE2",,"Carex bebbii Olney ex Fernald",Bebb's sedge
"CABI3",,"Carex bicknellii Britton",Bicknell's sedge
"CABL",,"Carex blanda Dewey",eastern woodland sedge
"CABR10",,"Carex brevior (Dewey) Mack.",shortbeak sedge
"CABR15",,"Carex brunnescens (Pers.) Poir.",brownish sedge
"CABRS",,"Carex brunnescens (Pers.) Poir. ssp. sphaerostachya (Tuck.) Kalela",brownish sedge
"CABU6",,"Carex buxbaumii Wahlenb.",Buxbaum's sedge
"CACA12",,"Carex capillaris L.",hair-like sedge
"CACH5",,"Carex chordorrhiza Ehrh. ex L. f.",creeping sedge
"CACR3",,"Carex crawei Dewey",Crawe's sedge
"CACR7",,"Carex cristatella Britton",crested sedge
"CADA",,"Carex davisii Schwein. & Torr.",Davis' sedge
"CADE7",,"Carex deflexa Hornem.",northern sedge
"CADE9",,"Carex deweyana Schwein.",Dewey sedge
"CADED4",,"Carex deweyana Schwein. var. deweyana ",Dewey sedge
"CADI4",,"Carex diandra Schrank",lesser panicled sedge
"CADI6",,"Carex disperma Dewey",softleaf sedge
"CADO2",,"Carex douglasii Boott",Douglas' sedge
"CADU6",,"Carex duriuscula C.A. Mey.",needleleaf sedge
"CAEB2",,"Carex eburnea Boott",bristleleaf sedge
"CAEC",,"Carex echinata Murray",star sedge
"CAECE",,"Carex echinata Murray ssp. echinata ",star sedge
"CAEM2",,"Carex emoryi Dewey",Emory's sedge
"CAFI",,"Carex filifolia Nutt.",threadleaf sedge
"CAFO4",,"Carex formosa Dewey",handsome sedge
"CAGA3",,"Carex garberi Fernald",elk sedge
"CAGR2",,"Carex gracillima Schwein.",graceful sedge
"CAGR3",,"Carex granularis Muhl. ex Willd.",limestone meadow sedge
"CAGR4",,"Carex gravida L.H. Bailey",heavy sedge
"CAGRG2",,"Carex gravida L.H. Bailey var. gravida ",heavy sedge
"CAGY2",,"Carex gynocrates Wormsk. ex Drejer",northern bog sedge
"CAHA3",,"Carex hallii Olney",deer sedge
"CAHA7",,"Carex haydenii Dewey",Hayden's sedge
"CAHO7",,"Carex hookeriana Dewey",Hooker's sedge
"CAHY4",,"Carex hystericina Muhl. ex Willd.",bottlebrush sedge
"CAIN9",,"Carex inops L.H. Bailey",long-stolon sedge
"CAINH2",,"Carex inops L.H. Bailey ssp. heliophila (Mack.) Crins",sun sedge
"CAIN11",,"Carex interior L.H. Bailey",inland sedge
"CALA16",,"Carex lacustris Willd.",hairy sedge
"CALA12",,"Carex laeviconica Dewey",smoothcone sedge
"CALA11",,"Carex lasiocarpa Ehrh.",woollyfruit sedge
"CALAA",,"Carex lasiocarpa Ehrh. var. americana Fernald",American woollyfruit sedge
"CALE10",,"Carex leptalea Wahlenb.",bristlystalked sedge
"CALEL4",,"Carex leptalea Wahlenb. ssp. leptalea ",bristlystalked sedge
"CALI7",,"Carex limosa L.",mud sedge
"CAME2",,"Carex meadii Dewey",Mead's sedge
"CAMO11",,"Carex molesta Mack. ex Bright",troublesome sedge
"CANE2",,"Carex nebrascensis Dewey",Nebraska sedge
"CAOB4",,"Carex obtusata Lilj.",obtuse sedge
"CAPA18",,"Carex parryana Dewey",Parry's sedge
"CAPAP3",,"Carex parryana Dewey var. parryana ",Parry's sedge
"CAPE11",,"Carex peckii Howe",Peck's sedge
"CAPE4",,"Carex pedunculata Muhl. ex Willd.",longstalk sedge
"CAPE42",,"Carex pellita Muhl. ex Willd.",woolly sedge
"CAPE6",,"Carex pensylvanica Lam.",Pennsylvania sedge
"CAPR5",,"Carex praegracilis W. Boott",clustered field sedge
"CAPR6",,"Carex prairea Dewey ex Alph. Wood",prairie sedge
"CAPR7",,"Carex praticola Rydb.",meadow sedge
"CAPS",,"Carex pseudocyperus L.",cypress-like sedge
"CARA8",,"Carex radiata (Wahlenb.) Small",eastern star sedge
"CARE4",,"Carex retrorsa Schwein.",knotsheath sedge
"CARI",,"Carex richardsonii R. Br.",Richardson's sedge
"CARO22",,"Carex rosea Schkuhr ex Willd.",rosy sedge
"CARO5",,"Carex rossii Boott",Ross' sedge
"CASA8",,"Carex sartwellii Dewey",Sartwell's sedge
"CASAS5",,"Carex sartwellii Dewey var. sartwellii ",Sartwell's sedge
"CASA9",,"Carex saximontana Mack.",Rocky Mountain sedge
"CASC10",,"Carex scirpoidea Michx.",northern singlespike sedge
"CASCS8",,"Carex scirpoidea Michx. ssp. scirpoidea ",northern singlespike sedge
"CASC11",,"Carex scoparia Schkuhr ex Willd.",broom sedge
"CASCS",,"Carex scoparia Schkuhr ex Willd. var. scoparia ",broom sedge
"CASI12",,"Carex siccata Dewey",dryspike sedge
"CASI2",,"Carex simulata Mack.",analogue sedge
"CASP7",,"Carex sprengelii Dewey ex Spreng.",Sprengel's sedge
"CAST16",,"Carex sterilis Willd.",dioecious sedge
"CAST5",,"Carex stipata Muhl. ex Willd.",awlfruit sedge
"CASTS3",,"Carex stipata Muhl. ex Willd. var. stipata ",owlfruit sedge
"CAST8",,"Carex stricta Lam.",upright sedge
"CASY",,"Carex sychnocephala Carey",manyhead sedge
"CATE3",,"Carex tenera Dewey",quill sedge
"CATE6",,"Carex tetanica Schkuhr",rigid sedge
"CATO3",,"Carex torreyi Tuck.",Torrey's sedge
"CAUT",,"Carex utriculata Boott",Northwest Territory sedge
"CAVE6",,"Carex vesicaria L.",blister sedge
"CAVI5",,"Carex viridula Michx.",little green sedge
"CAVIV",,"Carex viridula Michx. ssp. viridula ",little green sedge
"CAVU2",,"Carex vulpinoidea Michx.",fox sedge
"CAVUV",,"Carex vulpinoidea Michx. var. vulpinoidea ",fox sedge
"CAXE",,"Carex xerantica L.H. Bailey",whitescale sedge
"CATI",,"Carthamus tinctorius L.",safflower
"CACA19",,"Carum carvi L.",caraway
"CAOV2",,"Carya ovata (Mill.) K. Koch",shagbark hickory
"CAMI12",,"Castilleja miniata Douglas ex Hook.",giant red Indian paintbrush
"CAMIM5",,"Castilleja miniata Douglas ex Hook. ssp. miniata ",giant red Indian paintbrush
"CASE5",,"Castilleja sessiliflora Pursh",downy paintedcup
"CAAQ3",,"Catabrosa aquatica (L.) P. Beauv.",water whorlgrass
"CAAQA6",,"Catabrosa aquatica (L.) P. Beauv. var. aquatica ",water whorlgrass
"CABI8",,"Catalpa bignonioides Walter",southern catalpa
"CASP8",,"Catalpa speciosa (Warder) Warder ex Engelm.",northern catalpa
"CATH2",,"Caulophyllum thalictroides (L.) Michx.",blue cohosh
"CEHE",,"Ceanothus herbaceus Raf.",Jersey tea
"CESC",,"Celastrus scandens L.",American bittersweet
"CEOC",,"Celtis occidentalis L.",common hackberry
"CELO3",,"Cenchrus longispinus (Hack.) Fernald",mat sandbur
"CECY2",,"Centaurea cyanus L.",garden cornflower
"CESC2",,"Centaurea scabiosa L.",greater knapweed
"CESO3",,"Centaurea solstitialis L.",yellow star-thistle
"CEST8",,"Centaurea stoebe L.",spotted knapweed
"CESTM",,"Centaurea stoebe L. ssp. micranthos (Gugler) Hayek",spotted knapweed
"CEAR4",,"Cerastium arvense L.",field chickweed
"CEARS2",,"Cerastium arvense L. ssp. strictum (L.) Ugborogho",field chickweed
"CEBR3",,"Cerastium brachypodum (Engelm. ex A. Gray) B.L. Rob.",shortstalk chickweed
"CEFO2",,"Cerastium fontanum Baumg.",common mouse-ear chickweed
"CEFOV2",,"Cerastium fontanum Baumg. ssp. vulgare (Hartm.) Greuter & Burdet",big chickweed
"CENU2",,"Cerastium nutans Raf.",nodding chickweed
"CENUN",,"Cerastium nutans Raf. var. nutans ",nodding chickweed
"CETE5",,"Ceratocephala testiculata (Crantz) Roth",curveseed butterwort
"CEDE4",,"Ceratophyllum demersum L.",coon's tail
"CHDO",,"Chaenactis douglasii (Hook.) Hook. & Arn.",Douglas' dustymaiden
"CHDOD",,"Chaenactis douglasii (Hook.) Hook. & Arn. var. douglasii ",Douglas' dustymaiden
"CHMI",,"Chaenorhinum minus (L.) Lange",dwarf snapdragon
"CHER",,"Chamaerhodos erecta (L.) Bunge",little rose
"CHERN",,"Chamaerhodos erecta (L.) Bunge ssp. nuttallii (Pickering ex Rydb.) Hultén",Nuttall's little rose
"CHGE2",,"Chamaesyce geyeri (Engelm. & A. Gray) Small",Geyer's sandmat
"CHGEG",,"Chamaesyce geyeri (Engelm. & A. Gray) Small var. geyeri ",Geyer's sandmat
"CHGL13",,"Chamaesyce glyptosperma (Engelm.) Small",ribseed sandmat
"CHMA15",,"Chamaesyce maculata (L.) Small",spotted sandmat
"CHMI8",,"Chamaesyce missurica (Raf.) Shinners",prairie sandmat
"CHNU9",,"Chamaesyce nutans (Lag.) Small",eyebane
"CHSE4",,"Chamaesyce serpens (Kunth) Small",matted sandmat
"CHSE6",,"Chamaesyce serpyllifolia (Pers.) Small",thymeleaf sandmat
"CHSES",,"Chamaesyce serpyllifolia (Pers.) Small ssp. serpyllifolia ",thymeleaf sandmat
"CHST8",,"Chamaesyce stictospora (Engelm.) Small",slimseed sandmat
"CHAN9",,"Chamerion angustifolium (L.) Holub",fireweed
"CHANC",,"Chamerion angustifolium (L.) Holub ssp. circumvagum (Mosquin) Hoch",fireweed
"CHFE",,"Cheilanthes feei T. Moore",slender lipfern
"CHAL7",,"Chenopodium album L.",lambsquarters
"CHALA",,"Chenopodium album L. var. album ",lambsquarters
"CHALM2",,"Chenopodium album L. var. missouriense (Aellen) I.J. Bassett & C.W. Crompton",Missouri lambsquarters
"CHALS",,"Chenopodium album L. var. stevensii Aellen",Stevens' lambsquarters
"CHALS2",,"Chenopodium album L. var. striatum Krašan",lateflowering goosefoot
"CHAT",,"Chenopodium atrovirens Rydb.",pinyon goosefoot
"CHBE4",,"Chenopodium berlandieri Moq.",pitseed goosefoot
"CHBEB2",,"Chenopodium berlandieri Moq. var. berlandieri ",pitseed goosefoot
"CHBEB3",,"Chenopodium berlandieri Moq. var. bushianum (Aellen) Cronquist",Bush's goosefoot
"CHBEZ",,"Chenopodium berlandieri Moq. var. zschackii (Murr) Murr ex Asch.",Zschack's goosefoot
"CHCA4",,"Chenopodium capitatum (L.) Asch.",blite goosefoot
"CHFO2",,"Chenopodium foliosum (Moench) Asch.",leafy goosefoot
"CHFR3",,"Chenopodium fremontii S. Watson",Fremont's goosefoot
"CHFRP",,"Chenopodium fremontii S. Watson var. pringlei (Standl.) Aellen",Pringle's goosefoot
"CHGL3",,"Chenopodium glaucum L.",oakleaf goosefoot
"CHHU",,"Chenopodium humile Hook.",marshland goosefoot
"CHPR5",,"Chenopodium pratericola Rydb.",desert goosefoot
"CHRU",,"Chenopodium rubrum L.",red goosefoot
"CHSA2",,"Chenopodium salinum Standl.",Rocky Mountain goosefoot
"CHSI2",,"Chenopodium simplex (Torr.) Raf.",mapleleaf goosefoot
"CHST2",,"Chenopodium standleyanum Aellen",Standley's goosefoot
"CHSU2",,"Chenopodium subglabrum (S. Watson) A. Nelson",smooth goosefoot
"CHVI4",,"Chloris virgata Sw.",feather fingergrass
"CHTE2",,"Chorispora tenella (Pall.) DC.",crossflower
"CIIN",,"Cichorium intybus L.",chicory
"CIBU",,"Cicuta bulbifera L.",bulblet-bearing water hemlock
"CIMA2",,"Cicuta maculata L.",spotted water hemlock
"CIMAA",,"Cicuta maculata L. var. angustifolia Hook.",spotted water hemlock
"CIMAM",,"Cicuta maculata L. var. maculata ",spotted water hemlock
"CIAR2",,"Cinna arundinacea L.",sweet woodreed
"CILA2",,"Cinna latifolia (Trevis. ex Goepp.) Griseb.",drooping woodreed
"CIAL",,"Circaea alpina L.",small enchanter's nightshade
"CIALA",,"Circaea alpina L. ssp. alpina ",small enchanter's nightshade
"CILU",,"Circaea lutetiana L.",broadleaf enchanter's nightshade
"CILUC",,"Circaea lutetiana L. ssp. canadensis (L.) Asch. & Magnus",broadleaf enchanter's nightshade
"CIAL2",,"Cirsium altissimum (L.) Hill",tall thistle
"CIAR4",,"Cirsium arvense (L.) Scop.",Canada thistle
"CICA11",,"Cirsium canescens Nutt.",prairie thistle
"CIDI",,"Cirsium discolor (Muhl. ex Willd.) Spreng.",field thistle
"CIFL",,"Cirsium flodmanii (Rydb.) Arthur",Flodman's thistle
"CIMU",,"Cirsium muticum Michx.",swamp thistle
"CIUN",,"Cirsium undulatum (Nutt.) Spreng.",wavyleaf thistle
"CIUNU",,"Cirsium undulatum (Nutt.) Spreng. var. undulatum ",wavyleaf thistle
"CIVU",,"Cirsium vulgare (Savi) Ten.",bull thistle
"CLCO2",,"Clematis columbiana (Nutt.) Torr. & A. Gray",rock clematis
"CLCOT",,"Clematis columbiana (Nutt.) Torr. & A. Gray var. tenuiloba (A. Gray) J. Pringle",rock clematis
"CLLI2",,"Clematis ligusticifolia Nutt.",western white clematis
"CLLIL2",,"Clematis ligusticifolia Nutt. var. ligusticifolia ",western white clematis
"CLVI5",,"Clematis virginiana L.",devil's darning needles
"CLSE",,"Cleome serrulata Pursh",Rocky Mountain beeplant
"COPA3",,"Collinsia parviflora Lindl.",maiden blue eyed Mary
"COLI2",,"Collomia linearis Nutt.",tiny trumpet
"COUM",,"Comandra umbellata (L.) Nutt.",bastard toadflax
"COUMP",,"Comandra umbellata (L.) Nutt. ssp. pallida (A. DC.) Piehl",pale bastard toadflax
"COUMU",,"Comandra umbellata (L.) Nutt. ssp. umbellata ",bastard toadflax
"COPA28",,"Comarum palustre L.",purple marshlocks
"COCO3",,"Commelina communis L.",Asiatic dayflower
"COMA2",,"Conium maculatum L.",poison hemlock
"COOR",,"Conringia orientalis (L.) Dumort.",hare's ear mustard
"COAJ",,"Consolida ajacis (L.) Schur",doubtful knight's-spur
"COPU21",,"Consolida pubescens (DC.) Soó",hairy knight's-spur
"COAR4",,"Convolvulus arvensis L.",field bindweed
"COCA5",,"Conyza canadensis (L.) Cronquist",Canadian horseweed
"COCAC3",,"Conyza canadensis (L.) Cronquist var. canadensis ",Canadian horseweed
"CORA4",,"Conyza ramosissima Cronquist",dwarf horseweed
"COMA25",,"Corallorhiza maculata (Raf.) Raf.",summer coralroot
"COMAO5",,"Corallorhiza maculata (Raf.) Raf. var. occidentalis (Lindl.) Ames",summer coralroot
"COST19",,"Corallorhiza striata Lindl.",hooded coralroot
"COSTS3",,"Corallorhiza striata Lindl. var. striata ",hooded coralroot
"COSTV2",,"Corallorhiza striata Lindl. var. vreelandii (Rydb.) L.O. Williams",Vreeland's coralroot
"COTR18",,"Corallorhiza trifida Chatelain",yellow coralroot
"COTI3",,"Coreopsis tinctoria Nutt.",golden tickseed
"COTIA",,"Coreopsis tinctoria Nutt. var. atkinsoniana (Douglas ex Lindl.) H.M. Parker ex E.B. Sm.",Atkinson's tickseed
"COTIT",,"Coreopsis tinctoria Nutt. var. tinctoria ",golden tickseed
"COSA",,"Coriandrum sativum L.",coriander
"COAM8",,"Corispermum americanum (Nutt.) Nutt.",American bugseed
"COAMA2",,"Corispermum americanum (Nutt.) Nutt. var. americanum ",American bugseed
"COPA38",,"Corispermum pallasii Steven",Siberian bugseed
"COVI5",,"Corispermum villosum Rydb.",hairy bugseed
"COCA13",,"Cornus canadensis L.",bunchberry dogwood
"COOB9",,"Cornus obliqua Raf.",silky dogwood
"CORA6",,"Cornus racemosa Lam.",gray dogwood
"CORU",,"Cornus rugosa Lam.",roundleaf dogwood
"COSE16",,"Cornus sericea L.",redosier dogwood
"COSES",,"Cornus sericea L. ssp. sericea ",redosier dogwood
"COAU2",,"Corydalis aurea Willd.",scrambled eggs
"COAM3",,"Corylus americana Walter",American hazelnut
"COCO6",,"Corylus cornuta Marshall",beaked hazelnut
"COCOC2",,"Corylus cornuta Marshall var. cornuta ",beaked hazelnut
"CRCH",,"Crataegus chrysocarpa Ashe",fireberry hawthorn
"CRCHC2",,"Crataegus chrysocarpa Ashe var. chrysocarpa ",red haw
"CRDO2",,"Crataegus douglasii Lindl.",black hawthorn
"CRMO2",,"Crataegus mollis Scheele",downy hawthorn
"CRSU5",,"Crataegus succulenta Schrad. ex Link",fleshy hawthorn
"CRCA3",,"Crepis capillaris (L.) Wallr.",smooth hawksbeard
"CROC",,"Crepis occidentalis Nutt.",largeflower hawksbeard
"CROCO2",,"Crepis occidentalis Nutt. ssp. occidentalis ",largeflower hawksbeard
"CRRU3",,"Crepis runcinata (James) Torr. & A. Gray",fiddleleaf hawksbeard
"CRRUR",,"Crepis runcinata (James) Torr. & A. Gray ssp. runcinata ",fiddleleaf hawksbeard
"CRTE3",,"Crepis tectorum L.",narrowleaf hawksbeard
"CRCE",,"Cryptantha celosioides (Eastw.) Payson",buttecandle
"CRTO4",,"Cryptantha torreyana (A. Gray) Greene",Torrey's cryptantha
"CRCA9",,"Cryptotaenia canadensis (L.) DC.",Canadian honewort
"CUAP2",,"Cuscuta approximata Bab.",alfalfa dodder
"CUCE",,"Cuscuta cephalanthi Engelm.",buttonbush dodder
"CUCO3",,"Cuscuta coryli Engelm.",hazel dodder
"CUCU2",,"Cuscuta cuspidata Engelm.",cusp dodder
"CUEP",,"Cuscuta epithymum (L.) L.",clover dodder
"CUGL3",,"Cuscuta glomerata Choisy",rope dodder
"CUGR",,"Cuscuta gronovii Willd. ex Schult.",scaldweed
"CUGRG",,"Cuscuta gronovii Willd. ex Schult. var. gronovii ",scaldweed
"CUIN",,"Cuscuta indecora Choisy",bigseed alfalfa dodder
"CUINI",,"Cuscuta indecora Choisy var. indecora ",bigseed alfalfa dodder
"CUME4",,"Cuscuta megalocarpa Rydb.",bigfruit dodder
"CUPE3",,"Cuscuta pentagona Engelm.",fiveangled dodder
"CUPEP2",,"Cuscuta pentagona Engelm. var. pentagona ",fiveangled dodder
"CUPO",,"Cuscuta polygonorum Engelm.",smartweed dodder
"CYXA2",,"Cyclachaena xanthiifolia (Nutt.) Fresen.",carelessweed
"CYAT",,"Cycloloma atriplicifolium (Spreng.) J.M. Coult.",winged pigweed
"CYAC",,"Cymopterus acaulis (Pursh) Raf.",plains springparsley
"CYACA",,"Cymopterus acaulis (Pursh) Raf. var. acaulis ",plains springparsley
"CYOF",,"Cynoglossum officinale L.",gypsyflower
"CYVI",,"Cynoglossum virginianum L.",wild comfrey
"CYVIB",,"Cynoglossum virginianum L. var. boreale (Fernald) Cooperr.",wild comfrey
"CYAC2",,"Cyperus acuminatus Torr. & Hook. ex Torr.",tapertip flatsedge
"CYBI6",,"Cyperus bipartitus Torr.",slender flatsedge
"CYDI3",,"Cyperus diandrus Torr.",umbrella flatsedge
"CYER2",,"Cyperus erythrorhizos Muhl.",redroot flatsedge
"CYES",,"Cyperus esculentus L.",yellow nutsedge
"CYESL",,"Cyperus esculentus L. var. leptostachyus Boeckeler",yellow nutsedge
"CYOD",,"Cyperus odoratus L.",fragrant flatsedge
"CYSC3",,"Cyperus schweinitzii Torr.",Schweinitz's flatsedge
"CYSQ",,"Cyperus squarrosus L.",bearded flatsedge
"CYAN2",,"Cypripedium ×andrewsii A.M. Fuller [candidum × parviflorum]",hybrid ladyslipper
"CYANA",,"Cypripedium ×andrewsii A.M. Fuller var. ×andrewsii [candidum × parviflorum var. makasin]",hybrid ladyslipper
"CYCA5",,"Cypripedium candidum Muhl. ex Willd.",white lady's slipper
"CYPA19",,"Cypripedium parviflorum Salisb.",lesser yellow lady's slipper
"CYPAM3",,"Cypripedium parviflorum Salisb. var. makasin (Farw.) Sheviak",greater yellow lady's slipper
