Search type: State
Accepted Symbol,Synonym,Scientific Name,Common Name
"AMARA4",,"Amelanchier arborea (Michx. f.) Fernald var. arborea ",common serviceberry
"AMCA4",,"Amelanchier canadensis (L.) Medik.",Canadian serviceberry
"AMLA",,"Amelanchier laevis Wiegand",Allegheny serviceberry
"AMOB2",,"Amelanchier obovalis (Michx.) Ashe",coastal serviceberry
"AMST80",,"Amelanchier stolonifera Wiegand",running serviceberry
"AMMU",,"Amianthium muscitoxicum (Walter) A. Gray",flypoison
"AMCO",,"Ammannia coccinea Rottb.",valley redstem
"AMMA",,"Ammi majus L.",large bullwort
"AMVI2",,"Ammi visnaga (L.) Lam.",toothpickweed
"AMFR",,"Amorpha fruticosa L.",false indigo bush
"AMGL2",,"Amorpha glabra Desf. ex Poir.",mountain false indigo
"AMHE",,"Amorpha herbacea Walter",clusterspike false indigo
"AMHEH",,"Amorpha herbacea Walter var. herbacea ",clusterspike false indigo
"AMNI",,"Amorpha nitens Boynt.",shining false indigo
"AMSC2",,"Amorpha schwerinii C.K. Schneid.",Schwerin's false indigo
"AMCO2",,"Ampelopsis cordata Michx.",heartleaf peppervine
"AMDR",,"Amphiachyris dracunculoides (DC.) Nutt.",prairie broomweed
"AMPU7",,"Amphianthus pusillus Torr.",little amphianthus
"AMBR2",,"Amphicarpaea bracteata (L.) Fernald",American hogpeanut
"AMBRB",,"Amphicarpaea bracteata (L.) Fernald var. bracteata ",American hogpeanut
"AMMU2",,"Amphicarpum muehlenbergianum (Schult.) Hitchc.",Muhlenberg maidencane
"AMCI",,"Amsonia ciliata Walter",fringed bluestar
"AMCIC",,"Amsonia ciliata Walter var. ciliata ",fringed bluestar
"AMCIT",,"Amsonia ciliata Walter var. tenuifolia (Raf.) Woodson",fringed bluestar
"AMRI",,"Amsonia rigida Shuttlw. ex Small",stiff bluestar
"AMTA2",,"Amsonia tabernaemontana Walter",eastern bluestar
"AMTAS",,"Amsonia tabernaemontana Walter var. salicifolia (Pursh) Woodson",eastern bluestar
"AMTAT",,"Amsonia tabernaemontana Walter var. tabernaemontana ",eastern bluestar
"ANAR",,"Anagallis arvensis L.",scarlet pimpernel
"ANARA7",,"Anagallis arvensis L. ssp. arvensis ",scarlet pimpernel
"ANMI4",,"Anagallis minima (L.) Krause",chaffweed
"ANAR2",,"Andropogon arctatus Chapm.",pinewoods bluestem
"ANCA4",,"Andropogon capillipes Nash",chalky bluestem
"ANFL",,"Andropogon floridanus Scribn.",Florida bluestem
"ANGE",,"Andropogon gerardii Vitman",big bluestem
"ANGL10",,"Andropogon glaucopsis Elliott",purple bluestem
"ANGL2",,"Andropogon glomeratus (Walter) Britton, Sterns & Poggenb.",bushy bluestem
"ANGLG2",,"Andropogon glomeratus (Walter) Britton, Sterns & Poggenb. var. glomeratus ",bushy bluestem
"ANGLH",,"Andropogon glomeratus (Walter) Britton, Sterns & Poggenb. var. hirsutior (Hack.) C. Mohr",bushy bluestem
"ANGLP",,"Andropogon glomeratus (Walter) Britton, Sterns & Poggenb. var. pumilus Vasey ex L.H. Dewey",bushy bluestem
"ANGY2",,"Andropogon gyrans Ashe",Elliott's bluestem
"ANGYG",,"Andropogon gyrans Ashe var. gyrans ",Elliott's bluestem
"ANGYS",,"Andropogon gyrans Ashe var. stenophyllus (Hack.) C.S. Campbell",Elliott's bluestem
"ANMO3",,"Andropogon mohrii (Hack.) Hack. ex Vasey",Mohr's bluestem
"ANTE2",,"Andropogon ternarius Michx.",splitbeard bluestem
"ANTET",,"Andropogon ternarius Michx. var. ternarius ",splitbeard bluestem
"ANTR",,"Andropogon tracyi Nash",Tracy's bluestem
"ANVI2",,"Andropogon virginicus L.",broomsedge bluestem
"ANVIV",,"Andropogon virginicus L. var. virginicus ",broomsedge bluestem
"ANBE",,"Anemone berlandieri Pritz.",tenpetal thimbleweed
"ANCA9",,"Anemone caroliniana Walter",Carolina anemone
"ANQU",,"Anemone quinquefolia L.",wood anemone
"ANQUQ",,"Anemone quinquefolia L. var. quinquefolia ",nightcaps
"ANVI3",,"Anemone virginiana L.",tall thimbleweed
"ANVIV2",,"Anemone virginiana L. var. virginiana ",tall thimbleweed
"ANVE",,"Angelica venenosa (Greenway) Fernald",hairy angelica
"ANPA9",,"Antennaria parlinii Fernald",Parlin's pussytoes
"ANPAF",,"Antennaria parlinii Fernald ssp. fallax (Greene) Bayer & Stebbins",Parlin's pussytoes
"ANPL",,"Antennaria plantaginifolia (L.) Richardson",woman's tobacco
"ANSO",,"Antennaria solitaria Rydb.",singlehead pussytoes
"ANRU",,"Anthaenantia rufa (Nutt.) Schult.",purple silkyscale
"ANVI4",,"Anthaenantia villosa (Michx.) P. Beauv.",green silkyscale
"ANAR6",,"Anthemis arvensis L.",corn chamomile
"ANCO2",,"Anthemis cotula L.",stinking chamomile
"ANAR7",,"Anthoxanthum aristatum Boiss.",annual vernalgrass
"ANOD",,"Anthoxanthum odoratum L.",sweet vernalgrass
"ANODO2",,"Anthoxanthum odoratum L. ssp. odoratum ",sweet vernalgrass
"ANLE4",,"Antigonon leptopus Hook. & Arn.",coral vine
"APMI",,"Aphanes microcarpa (Boiss. & Reut.) Rothm.",slender parsley piert
"APAM",,"Apios americana Medik.",groundnut
"APPR",,"Apios priceana B.L. Rob.",traveler's delight
"APHY",,"Aplectrum hyemale (Muhl. ex Willd.) Torr.",Adam and Eve
"APAN2",,"Apocynum androsaemifolium L.",spreading dogbane
"APCA",,"Apocynum cannabinum L.",Indianhemp
"APAP",,"Apteria aphylla (Nutt.) Barnhart ex Small",nodding nixie
"AQCA",,"Aquilegia canadensis L.",red columbine
"ARTH",,"Arabidopsis thaliana (L.) Heynh.",mouseear cress
"ARCA",,"Arabis canadensis L.",sicklepod
"ARGE",,"Arabis georgiana Harper",Georgia rockcress
"ARLA",,"Arabis laevigata (Muhl. ex Willd.) Poir.",smooth rockcress
"ARLAL",,"Arabis laevigata (Muhl. ex Willd.) Poir. var. laevigata ",smooth rockcress
"ARPA2",,"Arabis patens Sull.",spreading rockcress
"ARSH2",,"Arabis shortii (Fernald) Gleason",Short's rockcress
"ARGL18",,"Arachis glabrata Benth.",rhizoma peanut
"ARHY",,"Arachis hypogaea L.",peanut
"ARRA",,"Aralia racemosa L.",American spikenard
"ARRAR",,"Aralia racemosa L. ssp. racemosa ",American spikenard
"ARSP2",,"Aralia spinosa L.",devil's walkingstick
"ARMI2",,"Arctium minus Bernh.",lesser burdock
"ARLA4",,"Arenaria lanuginosa (Michx.) Rohrb.",spreading sandwort
"ARLAL2",,"Arenaria lanuginosa (Michx.) Rohrb. ssp. lanuginosa ",spreading sandwort
"ARLAL3",,"Arenaria lanuginosa (Michx.) Rohrb. ssp. lanuginosa var. lanuginosa ",spreading sandwort
"ARSE2",,"Arenaria serpyllifolia L.",thymeleaf sandwort
"ARAL3",,"Argemone albiflora Hornem.",bluestem pricklypoppy
"ARALA2",,"Argemone albiflora Hornem. ssp. albiflora ",bluestem pricklypoppy
"ARME4",,"Argemone mexicana L.",Mexican pricklypoppy
"ARDR3",,"Arisaema dracontium (L.) Schott",green dragon
"ARTR",,"Arisaema triphyllum (L.) Schott",Jack in the pulpit
"ARTRP",,"Arisaema triphyllum (L.) Schott ssp. pusillum (Peck) Huttleston",Jack in the pulpit
"ARTRQ",,"Arisaema triphyllum (L.) Schott ssp. quinatum (Buckley) Huttleston",Jack in the pulpit
"ARTRT3",,"Arisaema triphyllum (L.) Schott ssp. triphyllum ",Jack in the pulpit
"ARBA2",,"Aristida basiramea Engelm. ex Vasey",forked threeawn
"ARBE7",,"Aristida beyrichiana Trin. & Rupr.",Beyrich threeawn
"ARCO7",,"Aristida condensata Chapm.",piedmont threeawn
"ARDI4",,"Aristida dichotoma Michx.",churchmouse threeawn
"ARDIC",,"Aristida dichotoma Michx. var. curtissii A. Gray",Curtis' threeawn
"ARDID",,"Aristida dichotoma Michx. var. dichotoma ",churchmouse threeawn
"ARLA6",,"Aristida lanosa Muhl. ex Elliott",woollysheath threeawn
"ARLO16",,"Aristida longespica Poir.",slimspike threeawn
"ARLOG6",,"Aristida longespica Poir. var. geniculata (Raf.) Fernald",slimspike threeawn
"ARLOL3",,"Aristida longespica Poir. var. longespica ",slimspike threeawn
"ARMO3",,"Aristida mohrii Nash",Mohr's threeawn
"AROL",,"Aristida oligantha Michx.",prairie threeawn
"ARPA26",,"Aristida palustris (Chapm.) Vasey",longleaf threeawn
"ARPU8",,"Aristida purpurascens Poir.",arrowfeather threeawn
"ARPUP4",,"Aristida purpurascens Poir. var. purpurascens ",arrowfeather threeawn
"ARPUT",,"Aristida purpurascens Poir. var. tenuispica (Hitchc.) Allred",arrowfeather threeawn
"ARPUV",,"Aristida purpurascens Poir. var. virgata (Trin.) Allred",arrowfeather threeawn
"ARSI3",,"Aristida simpliciflora Chapm.",southern threeawn
"ARSP3",,"Aristida spiciformis Elliott",bottlebrush threeawn
"ARTU",,"Aristida tuberculosa Nutt.",seaside threeawn
"ARMA7",,"Aristolochia macrophylla Lam.",pipevine
"ARSE3",,"Aristolochia serpentaria L.",Virginia snakeroot
"ARTO3",,"Aristolochia tomentosa Sims",woolly dutchman's pipe
"ARAC3",,"Arnica acaulis (Walter) Britton, Sterns & Poggenb.",common leopardbane
"ARAT",,"Arnoglossum atriplicifolium (L.) H. Rob.",pale Indian plantain
"ARDI9",,"Arnoglossum diversifolium (Torr. & A. Gray) H. Rob.",variableleaf Indian plantain
"AROV",,"Arnoglossum ovatum (Walter) H. Rob.",ovateleaf cacalia
"ARPL4",,"Arnoglossum plantagineum Raf.",groovestem Indian plantain
"ARRE6",,"Arnoglossum reniforme (Hook.) H. Rob.",great Indian plantain
"ARSU5",,"Arnoglossum sulcatum (Fernald) H. Rob.",Georgia Indian plantain
"ARPR2",,"Aronia ×prunifolia (Marshall) Rehder, (pro sp.) [arbutifolia × melanocarpa]",purple chokeberry
"ARAR7",,"Aronia arbutifolia (L.) Pers.",red chokeberry
"ARME6",,"Aronia melanocarpa (Michx.) Elliott",black chokeberry
"AREL3",,"Arrhenatherum elatius (L.) P. Beauv. ex J. Presl & C. Presl",tall oatgrass
"ARELB",,"Arrhenatherum elatius (L.) P. Beauv. ex J. Presl & C. Presl var. bulbosum (Willd.) Spenner",tall oatgrass
"ARELE",,"Arrhenatherum elatius (L.) P. Beauv. ex J. Presl & C. Presl var. elatius ",tall oatgrass
"ARAN3",,"Artemisia annua L.",sweet sagewort
"ARCA12",,"Artemisia campestris L.",field sagewort
"ARCAC",,"Artemisia campestris L. ssp. caudata (Michx.) H.M. Hall & Clem.",field sagewort
"ARVU",,"Artemisia vulgaris L.",common wormwood
"ARHI3",,"Arthraxon hispidus (Thunb.) Makino",small carpetgrass
"ARDI8",,"Aruncus dioicus (Walter) Fernald",bride's feathers
"ARDID2",,"Aruncus dioicus (Walter) Fernald var. dioicus ",bride's feathers
"ARAP4",,"Arundinaria appalachiana Triplett, Weakley, & L.G. Clark",hill cane
"ARGI",,"Arundinaria gigantea (Walter) Muhl.",giant cane
"ARTE4",,"Arundinaria tecta (Walter) Muhl.",switchcane
"ARDO4",,"Arundo donax L.",giant reed
"ASCA",,"Asarum canadense L.",Canadian wildginger
"ASAM",,"Asclepias amplexicaulis Sm.",clasping milkweed
"ASCI5",,"Asclepias cinerea Walter",Carolina milkweed
"ASCO19",,"Asclepias connivens Baldw.",largeflower milkweed
"ASEX",,"Asclepias exaltata L.",poke milkweed
"ASHI",,"Asclepias hirtella (Pennell) Woodson",green milkweed
"ASHU3",,"Asclepias humistrata Walter",pinewoods milkweed
"ASIN",,"Asclepias incarnata L.",swamp milkweed
"ASINI",,"Asclepias incarnata L. ssp. incarnata ",swamp milkweed
"ASLA2",,"Asclepias lanceolata Walter",fewflower milkweed
"ASLO",,"Asclepias longifolia Michx.",longleaf milkweed
"ASMI12",,"Asclepias michauxii Decne.",Michaux's milkweed
"ASOB",,"Asclepias obovata Elliott",pineland milkweed
"ASPE",,"Asclepias perennis Walter",aquatic milkweed
"ASQU",,"Asclepias quadrifolia Jacq.",fourleaf milkweed
"ASRU",,"Asclepias rubra L.",red milkweed
"ASSY",,"Asclepias syriaca L.",common milkweed
"ASTO",,"Asclepias tomentosa Elliott",tuba milkweed
"ASTU",,"Asclepias tuberosa L.",butterfly milkweed
"ASTUR",,"Asclepias tuberosa L. ssp. rolfsii (Britton ex Vail) Woodson",Rolfs' milkweed
"ASTUT2",,"Asclepias tuberosa L. ssp. tuberosa ",butterfly milkweed
"ASVA",,"Asclepias variegata L.",redring milkweed
"ASVE",,"Asclepias verticillata L.",whorled milkweed
"ASVI",,"Asclepias viridiflora Raf.",green comet milkweed
"ASVI2",,"Asclepias viridis Walter",green antelopehorn
"ASVI9",,"Asclepias viridula Chapm.",southern milkweed
"ASAN6",,"Asimina angustifolia Raf.",slimleaf pawpaw
"ASPA18",,"Asimina parviflora (Michx.) Dunal",smallflower pawpaw
"ASTR",,"Asimina triloba (L.) Dunal",pawpaw
"ASOF",,"Asparagus officinalis L.",garden asparagus
"ASBO6",,"Asplenium ×boydstoniae (Walter) Short [×ebenoides × platyneuron]",spleenwort
"ASEB",,"Asplenium ×ebenoides R.R. Scott (pro sp.) [platyneuron × rhizophyllum]",spleenwort
"ASGR5",,"Asplenium ×gravesii Maxon (pro sp.) [bradleyi × pinnatifidum]",spleenwort
"ASHE4",,"Asplenium ×heteroresiliens W.H. Wagner (pro sp.) [heterochroum × resiliens]",spleenwort
"ASTR11",,"Asplenium ×trudellii Wherry (pro sp.) [montanum × pinnatifidum]",spleenwort
"ASBR2",,"Asplenium bradleyi D.C. Eaton",Bradley's spleenwort
"ASMO",,"Asplenium monanthes L.",singlesorus spleenwort
"ASMO2",,"Asplenium montanum Willd.",mountain spleenwort
"ASPI",,"Asplenium pinnatifidum Nutt.",lobed spleenwort
"ASPL",,"Asplenium platyneuron (L.) Britton, Sterns & Poggenb.",ebony spleenwort
"ASPLB",,"Asplenium platyneuron (L.) Britton, Sterns & Poggenb. var. bacculum-rubrum (Featherm.) Fernald",ebony spleenwort
"ASPLP",,"Asplenium platyneuron (L.) Britton, Sterns & Poggenb. var. platyneuron ",ebony spleenwort
"ASRE",,"Asplenium resiliens Kunze",blackstem spleenwort
"ASRH2",,"Asplenium rhizophyllum L.",walking fern
"ASRU2",,"Asplenium ruta-muraria L.",wallrue
"ASRUC",,"Asplenium ruta-muraria L. var. cryptolepis (Fernald) Wherry",wallrue
"ASSC11",,"Asplenium scolopendrium L.",Hart's tonguefern
"ASSCA",,"Asplenium scolopendrium L. var. americanum (Fernald) Kartesz & Gandhi",Hart's tonguefern
"ASTR2",,"Asplenium trichomanes L.",maidenhair spleenwort
"ASTRT",,"Asplenium trichomanes L. ssp. trichomanes ",maidenhair spleenwort
"ASTU3",,"Asplenium tutwilerae B.R.Keener & L.J.Davenp.",Tutwiler's spleenwort
"ASTA",,"Aster tataricus L. f.",Tatarian aster
"ASCA11",,"Astragalus canadensis L.",Canadian milkvetch
"ASCAC6",,"Astragalus canadensis L. var. canadensis ",Canadian milkvetch
"ASMI2",,"Astragalus michauxii (Kuntze) F.J. Herm.",sandhills milkvetch
"ASTE7",,"Astragalus tennesseensis A. Gray ex Chapm.",Tennessee milkvetch
"ASVI6",,"Astragalus villosus Michx.",bearded milkvetch
"ASIN9",,"Astranthium integrifolium (Michx.) Nutt.",entireleaf western daisy
"ASINI2",,"Astranthium integrifolium (Michx.) Nutt. ssp. integrifolium ",entireleaf western daisy
"ASIN19",,"Astrolepis integerrima (Hook.) Benham & Windham",hybrid cloakfern
"ATFI",,"Athyrium filix-femina (L.) Roth",common ladyfern
"ATFIA2",,"Athyrium filix-femina (L.) Roth ssp. asplenioides (Michx.) Hultén",asplenium ladyfern
"ATCR2",,"Atriplex cristata Humb. & Bonpl. ex Willd.",crested saltbush
"ATLA2",,"Atriplex lampa Gillies ex Moq.",South American saltbush
"ATPA4",,"Atriplex patula L.",spear saltbush
"ATPR",,"Atriplex prostrata Bouchér ex DC.",triangle orache
"ATRO",,"Atriplex rosea L.",tumbling saltweed
"AUFL",,"Aureolaria flava (L.) Farw.",smooth yellow false foxglove
"AUFLF",,"Aureolaria flava (L.) Farw. var. flava ",smooth yellow false foxglove
