Search type: State
Accepted Symbol,Synonym,Scientific Name,Common Name
"COSU",,"Coleanthus subtilis (Tratt.) Seidel",mossgrass
"COGR2",,"Collinsia grandiflora Lindl.",giant blue eyed Mary
"COPA3",,"Collinsia parviflora Lindl.",maiden blue eyed Mary
"CORA2",,"Collinsia rattanii A. Gray",sticky blue eyed Mary
"CORAG",,"Collinsia rattanii A. Gray ssp. glandulosa (Howell) Pennell",sticky blue eyed Mary
"COSP",,"Collinsia sparsiflora Fisch. & C.A. Mey.",spinster's blue eyed Mary
"COSPB",,"Collinsia sparsiflora Fisch. & C.A. Mey. var. bruceae (M.E. Jones) Newsom",spinster's blue eyed Mary
"CODE",,"Collomia debilis (S. Watson) Greene",alpine collomia
"CODED",,"Collomia debilis (S. Watson) Greene var. debilis ",alpine collomia
"CODET",,"Collomia debilis (S. Watson) Greene var. trifida Payson",alpine collomia
"COGR4",,"Collomia grandiflora Douglas ex Lindl.",grand collomia
"COHE2",,"Collomia heterophylla Douglas ex Hook.",variableleaf collomia
"COLA8",,"Collomia larsenii (A. Gray) Payson",talus collomia
"COLI2",,"Collomia linearis Nutt.",tiny trumpet
"COMA3",,"Collomia macrocalyx Leiberg ex Brand",bristleflower collomia
"COTE",,"Collomia tenella A. Gray",diffuse collomia
"COTI2",,"Collomia tinctoria Kellogg",staining collomia
"COHA5",,"Columbiadoria hallii (A. Gray) G.L. Nesom",Hall's columbiadoria
"COUM",,"Comandra umbellata (L.) Nutt.",bastard toadflax
"COUMC",,"Comandra umbellata (L.) Nutt. ssp. californica (Eastw. ex Rydb.) Piehl",California bastard toadflax
"COUMP",,"Comandra umbellata (L.) Nutt. ssp. pallida (A. DC.) Piehl",pale bastard toadflax
"COPA28",,"Comarum palustre L.",purple marshlocks
"COCO3",,"Commelina communis L.",Asiatic dayflower
"COGM",,"Conioselinum gmelinii (Cham. & Schltdl.) Steud.",Pacific hemlockparsley
"COMA2",,"Conium maculatum L.",poison hemlock
"COOR",,"Conringia orientalis (L.) Dumort.",hare's ear mustard
"COAJ",,"Consolida ajacis (L.) Schur",doubtful knight's-spur
"COMA7",,"Convallaria majalis L.",European lily of the valley
"COAR4",,"Convolvulus arvensis L.",field bindweed
"COBO",,"Conyza bonariensis (L.) Cronquist",asthmaweed
"COCA5",,"Conyza canadensis (L.) Cronquist",Canadian horseweed
"COCAC3",,"Conyza canadensis (L.) Cronquist var. canadensis ",Canadian horseweed
"COCAG",,"Conyza canadensis (L.) Cronquist var. glabrata (A. Gray) Cronquist",Canadian horseweed
"COAS",,"Coptis aspleniifolia Salisb.",fernleaf goldthread
"COLA3",,"Coptis laciniata A. Gray",Oregon goldthread
"COOC",,"Coptis occidentalis (Nutt.) Torr. & A. Gray",Idaho goldthread
"COMA25",,"Corallorhiza maculata (Raf.) Raf.",summer coralroot
"COMAM7",,"Corallorhiza maculata (Raf.) Raf. var. maculata ",summer coralroot
"COMAO5",,"Corallorhiza maculata (Raf.) Raf. var. occidentalis (Lindl.) Ames",summer coralroot
"COMAO6",,"Corallorhiza maculata (Raf.) Raf. var. ozettensis E. Tisch",summer coralroot
"COME17",,"Corallorhiza mertensiana Bong.",Pacific coralroot
"COST19",,"Corallorhiza striata Lindl.",hooded coralroot
"COSTS3",,"Corallorhiza striata Lindl. var. striata ",hooded coralroot
"COTR18",,"Corallorhiza trifida Chatelain",yellow coralroot
"COCA7",,"Cordylanthus capitatus Nutt. ex Benth.",Yakima bird's-beak
"COLA5",,"Coreopsis lanceolata L.",lanceleaf tickseed
"COTI3",,"Coreopsis tinctoria Nutt.",golden tickseed
"COTIA",,"Coreopsis tinctoria Nutt. var. atkinsoniana (Douglas ex Lindl.) H.M. Parker ex E.B. Sm.",Atkinson's tickseed
"COTIT",,"Coreopsis tinctoria Nutt. var. tinctoria ",golden tickseed
"COSA",,"Coriandrum sativum L.",coriander
"COAM8",,"Corispermum americanum (Nutt.) Nutt.",American bugseed
"COAMA2",,"Corispermum americanum (Nutt.) Nutt. var. americanum ",American bugseed
"COPA37",,"Corispermum pacificum Mosyakin",common bugseed
"COPA39",,"Corispermum pallidum Mosyakin",pale bugseed
"COVI5",,"Corispermum villosum Rydb.",hairy bugseed
"COCA13",,"Cornus canadensis L.",bunchberry dogwood
"CONU4",,"Cornus nuttallii Audubon ex Torr. & A. Gray",Pacific dogwood
"COSA81",,"Cornus sanguinea L.",bloodtwig dogwood
"COSE16",,"Cornus sericea L.",redosier dogwood
"COSEO",,"Cornus sericea L. ssp. occidentalis (Torr. & A. Gray) Fosberg",western dogwood
"COSES",,"Cornus sericea L. ssp. sericea ",redosier dogwood
"COUN",,"Cornus unalaschkensis Ledeb.",western cordilleran bunchberry
"CODI6",,"Coronopus didymus (L.) Sm.",lesser swinecress
"COJU2",,"Cortaderia jubata (Lem.) Stapf",purple pampas grass
"COSE4",,"Cortaderia selloana (Schult. & Schult. f.) Asch. & Graebn.",Uruguayan pampas grass
"COAU2",,"Corydalis aurea Willd.",scrambled eggs
"COCA15",,"Corydalis caseana A. Gray",Sierra fumewort
"COCAA",,"Corydalis caseana A. Gray ssp. aquae-gelidae (M. Peck & Wilson) Zetterlund & Lidén",coldwater fumewort
"COSC4",,"Corydalis scouleri Hook.",Scouler's fumewort
"COAV80",,"Corylus avellana L.",common filbert
"COCO6",,"Corylus cornuta Marshall",beaked hazelnut
"COCOC",,"Corylus cornuta Marshall var. californica (A. DC.) Sharp",California hazelnut
"COCOC2",,"Corylus cornuta Marshall var. cornuta ",beaked hazelnut
"COCA16",,"Corynephorus canescens (L.) P. Beauv.",gray clubawn grass
"COAC2",,"Cotoneaster acutifolius Turcz.",Peking cotoneaster
"COBU4",,"Cotoneaster bullatus Boiss.",hollyberry cotoneaster
"COBUM",,"Cotoneaster bullatus Boiss. var. macrophyllus ",hollyberry cotoneaster
"CODI16",,"Cotoneaster dielsianus E. Pritz.",Diels' cotoneaster
"COFR3",,"Cotoneaster franchetii Boiss.",orange cotoneaster
"COHO80",,"Cotoneaster horizontalis Decne.",rockspray cotoneaster
"COLA18",,"Cotoneaster lacteus W.W. Sm.",milkflower cotoneaster
"CONI12",,"Cotoneaster nitens Rehder & E.H. Wilson",few-flowered cotoneaster
"COSI82",,"Cotoneaster simonsii Baker",Simons' cotoneaster
"COCO7",,"Cotula coronopifolia L.",common brassbuttons
"CRAQ",,"Crassula aquatica (L.) Schoenl.",water pygmyweed
"CRCO34",,"Crassula connata (Ruiz & Pav.) A. Berger",sand pygmyweed
"CRCOS",,"Crassula connata (Ruiz & Pav.) A. Berger var. subsimplex (S. Watson) Bywater & Wickens",sand pygmyweed
"CRSA7",,"Crassula saginoides (Maxim.) Bywater & Wickens",wrinkleseed pygmyweed
"CRTI",,"Crassula tillaea Lester-Garland",moss pygmyweed
"CRCO3",,"Crataegus ×cogswellii K.I. Chr. & T.A. Dickinson [monogyna × suksdorfii]",Cogswell's hawthorn
"CRCH",,"Crataegus chrysocarpa Ashe",fireberry hawthorn
"CRCHP2",,"Crataegus chrysocarpa Ashe var. piperi (Britton) Kruschke",Piper's hawthorn
"CRDO2",,"Crataegus douglasii Lindl.",black hawthorn
"CRLA80",,"Crataegus laevigata (Poir.) DC.",smooth hawthorn
"CRMO3",,"Crataegus monogyna Jacq.",oneseed hawthorn
"CROK",,"Crataegus okanaganensis Phipps & R. O'Kennon",Okanagan Valley hawthorn
"CROK2",,"Crataegus okennonii Phipps",O'kennon's hawthorn
"CRPH2",,"Crataegus phippsii R. O'Kennon",Phipps' hawthorn
"CRSU5",,"Crataegus succulenta Schrad. ex Link",fleshy hawthorn
"CRSU16",,"Crataegus suksdorfii (Sarg.) Kruschke",Suksdorf's hawthorn
"CRAC2",,"Crepis acuminata Nutt.",tapertip hawksbeard
"CRACA",,"Crepis acuminata Nutt. ssp. acuminata ",tapertip hawksbeard
"CRAT",,"Crepis atribarba A. Heller",slender hawksbeard
"CRATA2",,"Crepis atribarba A. Heller ssp. atribarba ",slender hawksbeard
"CRATO",,"Crepis atribarba A. Heller ssp. originalis (Babc. & Stebbins) Babc. & Stebbins",slender hawksbeard
"CRBA2",,"Crepis bakeri Greene",Baker's hawksbeard
"CRBAB",,"Crepis bakeri Greene ssp. bakeri ",Baker's hawksbeard
"CRCA3",,"Crepis capillaris (L.) Wallr.",smooth hawksbeard
"CRIN4",,"Crepis intermedia A. Gray",limestone hawksbeard
"CRMO4",,"Crepis modocensis Greene",Modoc hawksbeard
"CRMOG3",,"Crepis modocensis Greene ssp. glareosa (Piper) Babc. & Stebbins",Modoc hawksbeard
"CRMOM",,"Crepis modocensis Greene ssp. modocensis ",Modoc hawksbeard
"CRMOR",,"Crepis modocensis Greene ssp. rostrata (Coville) Babc. & Stebbins",Modoc hawksbeard
"CRNA",,"Crepis nana Richardson",dwarf alpine hawksbeard
"CRNAN",,"Crepis nana Richardson ssp. nana ",dwarf alpine hawksbeard
"CRNAR",,"Crepis nana Richardson ssp. ramosa Babc.",dwarf alpine hawksbeard
"CRNI2",,"Crepis nicaeensis Balbis ex Pers.",Turkish hawksbeard
"CROC",,"Crepis occidentalis Nutt.",largeflower hawksbeard
"CROCC",,"Crepis occidentalis Nutt. ssp. conjuncta (Jeps.) Babc. & Stebbins",largeflower hawksbeard
"CROCC2",,"Crepis occidentalis Nutt. ssp. costata (A. Gray) Babc. & Stebbins",largeflower hawksbeard
"CROCO2",,"Crepis occidentalis Nutt. ssp. occidentalis ",largeflower hawksbeard
"CROCP",,"Crepis occidentalis Nutt. ssp. pumila (Rydb.) Babc. & Stebbins",largeflower hawksbeard
"CRPL",,"Crepis pleurocarpa A. Gray",nakedstem hawksbeard
"CRRU3",,"Crepis runcinata (James) Torr. & A. Gray",fiddleleaf hawksbeard
"CRRUH2",,"Crepis runcinata (James) Torr. & A. Gray ssp. hispidulosa (Howell ex Rydb.) Babc. & Stebbins",fiddleleaf hawksbeard
"CRRUR",,"Crepis runcinata (James) Torr. & A. Gray ssp. runcinata ",fiddleleaf hawksbeard
"CRSE2",,"Crepis setosa Haller f.",bristly hawksbeard
"CRTE3",,"Crepis tectorum L.",narrowleaf hawksbeard
"CRMU",,"Crocidium multicaule Hook.",common spring-gold
"CRSE11",,"Croton setigerus Hook.",dove weed
"CRPE10",,"Cruciata pedemontana (Bellardi) Ehrend.",piedmont bedstraw
"CRVU2",,"Crupina vulgaris Cass.",common crupina
"CRVUB",,"Crupina vulgaris Cass. var. brachypappa P. Beauv.",common crupina
"CRAL2",,"Crypsis alopecuroides (Piller & Mitterp.) Schrad.",foxtail pricklegrass
"CRAF",,"Cryptantha affinis (A. Gray) Greene",quill cryptantha
"CRAM3",,"Cryptantha ambigua (A. Gray) Greene",basin cryptantha
"CRCE",,"Cryptantha celosioides (Eastw.) Payson",buttecandle
"CRCI2",,"Cryptantha circumscissa (Hook. & Arn.) I.M. Johnst.",cushion cryptantha
"CRCIC2",,"Cryptantha circumscissa (Hook. & Arn.) I.M. Johnst. var. circumscissa ",cushion cryptantha
"CRFE3",,"Cryptantha fendleri (A. Gray) Greene",sanddune cryptantha
"CRFL4",,"Cryptantha flaccida (Douglas ex Lehm.) Greene",weakstem cryptantha
"CRGR3",,"Cryptantha gracilis Osterh.",narrowstem cryptantha
"CRIN8",,"Cryptantha intermedia (A. Gray) Greene",Clearwater cryptantha
"CRLE6",,"Cryptantha leucophaea (Douglas ex Lehm.) Payson",gray cryptantha
"CRPT",,"Cryptantha pterocarya (Torr.) Greene",wingnut cryptantha
"CRPTP2",,"Cryptantha pterocarya (Torr.) Greene var. pterocarya ",wingnut cryptantha
"CRSC2",,"Cryptantha scoparia A. Nelson",Pinyon Desert cryptantha
"CRSI2",,"Cryptantha simulans Greene",pinewoods cryptantha
"CRSP4",,"Cryptantha spiculifera (Piper) Payson",Snake River cryptantha
"CRTH3",,"Cryptantha thompsonii I.M. Johnst.",Thompson's cryptantha
"CRTO4",,"Cryptantha torreyana (A. Gray) Greene",Torrey's cryptantha
"CRWA2",,"Cryptantha watsonii (A. Gray) Greene",Watson's cryptantha
"CRAC3",,"Cryptogramma acrostichoides R. Br.",American rockbrake
"CRCA23",,"Cryptogramma cascadensis E.R. Alverson",Cascade rockbrake
"CRST2",,"Cryptogramma stelleri (S.G. Gmel.) Prantl",fragile rockbrake
"CUAN",,"Cucumis anguria L.",West Indian gherkin
"CUANA",,"Cucumis anguria L. var. anguria ",West Indian gherkin
"CUAP2",,"Cuscuta approximata Bab.",alfalfa dodder
"CUCA",,"Cuscuta californica Hook. & Arn.",chaparral dodder
"CUCAB",,"Cuscuta californica Hook. & Arn. var. breviflora Engelm.",chaparral dodder
"CUCAC",,"Cuscuta californica Hook. & Arn. var. californica ",chaparral dodder
"CUCE",,"Cuscuta cephalanthi Engelm.",buttonbush dodder
"CUDE2",,"Cuscuta denticulata Engelm.",desert dodder
"CUDED",,"Cuscuta denticulata Engelm. var. denticulata ",desert dodder
"CUEP2",,"Cuscuta epilinum Weihe",flax dodder
"CUEP",,"Cuscuta epithymum (L.) L.",clover dodder
"CUPE3",,"Cuscuta pentagona Engelm.",fiveangled dodder
"CUPEP2",,"Cuscuta pentagona Engelm. var. pentagona ",fiveangled dodder
"CUPL",,"Cuscuta plattensis A. Nelson",prairie dodder
"CUSA",,"Cuscuta salina Engelm.",saltmarsh dodder
"CUSAM",,"Cuscuta salina Engelm. var. major Yunck.",goldenthread
"CUSAS",,"Cuscuta salina Engelm. var. salina ",saltmarsh dodder
"CUSU3",,"Cuscuta suksdorfii Yunck.",mountain dodder
"CUSUS2",,"Cuscuta suksdorfii Yunck. var. suksdorfii ",mountain dodder
"CUDO3",,"Cusickiella douglasii (A. Gray) Rollins",alkali cusickiella
"CYXA2",,"Cyclachaena xanthiifolia (Nutt.) Fresen.",carelessweed
"CYMU",,"Cymbalaria muralis G. Gaertn., B. Mey. & Scherb.",Kenilworth ivy
"CYCA",,"Cynara cardunculus L.",cardoon
"CYDA",,"Cynodon dactylon (L.) Pers.",Bermudagrass
"CYGR",,"Cynoglossum grande Douglas ex Lehm.",Pacific hound's tongue
"CYOF",,"Cynoglossum officinale L.",gypsyflower
"CYCR",,"Cynosurus cristatus L.",crested dogstail grass
"CYEC",,"Cynosurus echinatus L.",bristly dogstail grass
"CYAC2",,"Cyperus acuminatus Torr. & Hook. ex Torr.",tapertip flatsedge
"CYBI6",,"Cyperus bipartitus Torr.",slender flatsedge
"CYDI4",,"Cyperus difformis L.",variable flatsedge
"CYER",,"Cyperus eragrostis Lam.",tall flatsedge
"CYER2",,"Cyperus erythrorhizos Muhl.",redroot flatsedge
"CYES",,"Cyperus esculentus L.",yellow nutsedge
"CYESL",,"Cyperus esculentus L. var. leptostachyus Boeckeler",yellow nutsedge
"CYLU2",,"Cyperus lupulinus (Spreng.) Marcks",Great Plains flatsedge
"CYLUL",,"Cyperus lupulinus (Spreng.) Marcks ssp. lupulinus ",Great Plains flatsedge
"CYOD",,"Cyperus odoratus L.",fragrant flatsedge
"CYSC3",,"Cyperus schweinitzii Torr.",Schweinitz's flatsedge
"CYSQ",,"Cyperus squarrosus L.",bearded flatsedge
"CYST",,"Cyperus strigosus L.",strawcolored flatsedge
"CYCO23",,"Cypripedium ×columbianum Sheviak [montanum × parviflorum]",hybrid ladyslipper
"CYFA",,"Cypripedium fasciculatum Kellogg ex S. Watson",clustered lady's slipper
"CYMO2",,"Cypripedium montanum Douglas ex Lindl.",mountain lady's slipper
"CYPA19",,"Cypripedium parviflorum Salisb.",lesser yellow lady's slipper
"CYPAM3",,"Cypripedium parviflorum Salisb. var. makasin (Farw.) Sheviak",greater yellow lady's slipper
"CYPAP4",,"Cypripedium parviflorum Salisb. var. parviflorum ",lesser yellow lady's slipper
"CYPAP3",,"Cypripedium parviflorum Salisb. var. pubescens (Willd.) Knight",greater yellow lady's slipper
"CYFR2",,"Cystopteris fragilis (L.) Bernh.",brittle bladderfern
"CYMU3",,"Cytisus multiflorus (L'Hér.) Sweet",white spanishbroom
"CYSC4",,"Cytisus scoparius (L.) Link",Scotch broom
"CYSCA",,"Cytisus scoparius (L.) Link var. andreanus (Puiss.) Dippel",Scotch broom
"CYSCS2",,"Cytisus scoparius (L.) Link var. scoparius ",Scotch broom
"DAGL",,"Dactylis glomerata L.",orchardgrass
"DAGLG",,"Dactylis glomerata L. ssp. glomerata ",orchardgrass
"DAVI6",,"Dactylorhiza viridis (L.) R.M. Bateman, A.M. Pridgeon & M.W. Chase",longbract frog orchid
"DAOR2",,"Dalea ornata (Douglas ex Hook.) Eaton & J. Wright",Blue Mountain prairie clover
"DACA12",,"Damasonium californicum Torr. ex Benth.",California damsonium
"DACA3",,"Danthonia californica Bol.",California oatgrass
"DADE",,"Danthonia decumbens (L.) DC.",common heathgrass
"DAIN",,"Danthonia intermedia Vasey",timber oatgrass
"DASP2",,"Danthonia spicata (L.) P. Beauv. ex Roem. & Schult.",poverty oatgrass
"DAUN",,"Danthonia unispicata (Thurb.) Munro ex Macoun",onespike danthonia
"DALA11",,"Daphne laureola L.",spurgelaurel
"DACA5",,"Darlingtonia californica Torr.",California pitcherplant
"DAFR6",,"Dasiphora fruticosa (L.) Rydb.",shrubby cinquefoil
"DAFRF",,"Dasiphora fruticosa (L.) Rydb. ssp. floribunda (Pursh) Kartesz",shrubby cinquefoil
"DAST",,"Datura stramonium L.",jimsonweed
"DAWR2",,"Datura wrightii Regel",sacred thorn-apple
"DACA6",,"Daucus carota L.",Queen Anne's lace
"DAPU3",,"Daucus pusillus Michx.",American wild carrot
"DEBU",,"Delphinium ×burkei Greene (pro sp.) [depauperatum × nuttallianum]",larkspur
"DEOC",,"Delphinium ×occidentale (S. Watson) S. Watson (pro sp.) [barbeyi × glaucum]",
"DEBA9",,"Delphinium basalticum Warnock",basalt larkspur
"DEDE2",,"Delphinium depauperatum Nutt.",slim larkspur
"DEDI11",,"Delphinium distichum Geyer ex Hook.",twospike larkspur
"DEGL",,"Delphinium glareosum Greene",Olympic larkspur
"DEGL3",,"Delphinium glaucum S. Watson",Sierra larkspur
"DELI3",,"Delphinium lineapetalum Ewan",thinpetal larkspur
"DEME",,"Delphinium menziesii DC.",Menzies' larkspur
"DEMEM",,"Delphinium menziesii DC. ssp. menziesii ",Menzies' larkspur
"DEMU",,"Delphinium multiplex (Ewan) C.L. Hitchc.",kittitas larkspur
"DENU2",,"Delphinium nuttallianum Pritz. ex Walp.",twolobe larkspur
"DENU3",,"Delphinium nuttallii A. Gray",upland larkspur
"DENUN2",,"Delphinium nuttallii A. Gray ssp. nuttallii ",upland larkspur
"DENUO",,"Delphinium nuttallii A. Gray ssp. ochroleucum (Nutt.) Warnock",upland larkspur
"DEST",,"Delphinium stachydeum (A. Gray) Tidestr.",spiked larkspur
"DESU7",,"Delphinium sutherlandii Warnock",Sutherland's larkspur
"DEVI2",,"Delphinium viridescens Leiberg",Wenatchee larkspur
"DEXA",,"Delphinium xantholeucum Piper",yellow white larkspur
"DEBE2",,"Deschampsia beringensis Hultén",Bering's tufted hairgrass
"DECE",,"Deschampsia cespitosa (L.) P. Beauv.",tufted hairgrass
"DEDA",,"Deschampsia danthonioides (Trin.) Munro",annual hairgrass
"DEEL",,"Deschampsia elongata (Hook.) Munro",slender hairgrass
"DEHO2",,"Deschampsia holciformis J. Presl",Pacific hairgrass
"DEIN5",,"Descurainia incana (Bernh. ex Fisch. & C.A. Mey.) Dorn",mountain tansymustard
"DEINI2",,"Descurainia incana (Bernh. ex Fisch. & C.A. Mey.) Dorn ssp. incisa (Engelm. ex A. Gray) Kartesz & Gandhi",mountain tansymustard
"DEINV",,"Descurainia incana (Bernh. ex Fisch. & C.A. Mey.) Dorn ssp. viscosa (Rydb.) Kartesz & Gandhi",mountain tansymustard
"DEPI",,"Descurainia pinnata (Walter) Britton",western tansymustard
"DEPIB",,"Descurainia pinnata (Walter) Britton ssp. brachycarpa (Richardson) Detling",western tansymustard
"DEPIF",,"Descurainia pinnata (Walter) Britton ssp. filipes (A. Gray) Detling",western tansymustard
"DEPIH",,"Descurainia pinnata (Walter) Britton ssp. halictorum (Cockerell) Detling",western tansymustard
"DEPII",,"Descurainia pinnata (Walter) Britton ssp. intermedia (Rydb.) Detling",western tansymustard
"DEPIN",,"Descurainia pinnata (Walter) Britton ssp. nelsonii (Rydb.) Detling",Nelson's tansymustard
"DESO2",,"Descurainia sophia (L.) Webb ex Prantl",herb sophia
"DIAR",,"Dianthus armeria L.",Deptford pink
"DIBA",,"Dianthus barbatus L.",sweetwilliam
"DIDE",,"Dianthus deltoides L.",maiden pink
"DICU",,"Dicentra cucullaria (L.) Bernh.",dutchman's breeches
"DIFO",,"Dicentra formosa (Haw.) Walp.",Pacific bleeding heart
"DIFOF",,"Dicentra formosa (Haw.) Walp. ssp. formosa ",Pacific bleeding heart
"DIUN",,"Dicentra uniflora Kellogg",longhorn steer's-head
"DIAC2",,"Dichanthelium acuminatum (Sw.) Gould & C.A. Clark",tapered rosette grass
"DIACA",,"Dichanthelium acuminatum (Sw.) Gould & C.A. Clark var. acuminatum ",tapered rosette grass
"DIACF",,"Dichanthelium acuminatum (Sw.) Gould & C.A. Clark var. fasciculatum (Torr.) Freckmann",western panicgrass
"DIACT2",,"Dichanthelium acuminatum (Sw.) Gould & C.A. Clark var. thermale (Bol.) Freckmann",Geysers panicgrass
"DIOL",,"Dichanthelium oligosanthes (Schult.) Gould",Heller's rosette grass
"DIOLS",,"Dichanthelium oligosanthes (Schult.) Gould var. scribnerianum (Nash) Gould",Scribner's rosette grass
"DICO19",,"Dichelostemma congestum (Sm.) Kunth",ookow
"DIPU",,"Digitalis purpurea L.",purple foxglove
"DIPUP2",,"Digitalis purpurea L. ssp. purpurea ",purple foxglove
"DIIS",,"Digitaria ischaemum (Schreb.) Schreb. ex Muhl.",smooth crabgrass
"DISA",,"Digitaria sanguinalis (L.) Scop.",hairy crabgrass
"DIFU2",,"Dipsacus fullonum L.",Fuller's teasel
"DISP",,"Distichlis spicata (L.) Greene",saltgrass
"DOAU",,"Dodecatheon austrofrigidum K.L. Chambers",tundra shootingstar
"DOCO",,"Dodecatheon conjugens Greene",Bonneville shootingstar
"DOCOC3",,"Dodecatheon conjugens Greene ssp. conjugens ",Bonneville shootingstar
"DOCOV2",,"Dodecatheon conjugens Greene ssp. viscidum (Piper) H.J. Thomp.",Bonneville shootingstar
"DODE",,"Dodecatheon dentatum Hook.",white shootingstar
"DODED2",,"Dodecatheon dentatum Hook. ssp. dentatum ",white shootingstar
"DOHE",,"Dodecatheon hendersonii A. Gray",mosquito bills
"DOHEH",,"Dodecatheon hendersonii A. Gray ssp. hendersonii ",mosquito bills
"DOJE",,"Dodecatheon jeffreyi Van Houtte",Sierra shootingstar
"DOJEJ",,"Dodecatheon jeffreyi Van Houtte ssp. jeffreyi ",Sierra shootingstar
"DOPO",,"Dodecatheon poeticum L.F. Hend.",poet's shootingstar
"DOPU",,"Dodecatheon pulchellum (Raf.) Merr.",darkthroat shootingstar
"DOPUC",,"Dodecatheon pulchellum (Raf.) Merr. ssp. cusickii (Greene) Calder & Roy L. Taylor",Cusick's shootingstar
"DOPUM2",,"Dodecatheon pulchellum (Raf.) Merr. ssp. macrocarpum (A. Gray) Roy L. Taylor & MacBryde",darkthroat shootingstar
"DOPUM3",,"Dodecatheon pulchellum (Raf.) Merr. ssp. monanthum (Greene ex R. Knuth) H.J. Thomp. ex Munz",darkthroat shootingstar
"DOPUP2",,"Dodecatheon pulchellum (Raf.) Merr. ssp. pulchellum ",darkthroat shootingstar
"DOLA",,"Douglasia laevigata A. Gray",cliff dwarf-primrose
"DOLAC",,"Douglasia laevigata A. Gray var. ciliolata Constance",cliff dwarf-primrose
"DOLAL",,"Douglasia laevigata A. Gray var. laevigata ",cliff dwarf-primrose
"DONI",,"Douglasia nivalis Lindl.",snow dwarf-primrose
"DONID",,"Douglasia nivalis Lindl. var. dentata (S. Watson) A. Gray",snow dwarf-primrose
"DONIN",,"Douglasia nivalis Lindl. var. nivalis ",snow dwarf-primrose
"DOEL",,"Downingia elegans (Douglas ex Lindl.) Torr.",elegant calicoflower
"DOELB",,"Downingia elegans (Douglas ex Lindl.) Torr. var. brachypetala (Gandog.) McVaugh",elegant calicoflower
"DOELE",,"Downingia elegans (Douglas ex Lindl.) Torr. var. elegans ",elegant calicoflower
"DOYI",,"Downingia yina Applegate",cascade calicoflower
"DRAL4",,"Draba albertina Greene",slender draba
"DRAU",,"Draba aurea Vahl ex Hornem.",golden draba
"DRAU2",,"Draba aureola S. Watson",Mt. Lassen draba
"DRBO",,"Draba borealis DC.",boreal draba
"DRBR2",,"Draba breweri S. Watson",cushion draba
"DRBRC",,"Draba breweri S. Watson var. cana (Rydb.) Rollins",cushion draba
"DRCR2",,"Draba crassifolia Graham",snowbed draba
"DRDE",,"Draba densifolia Nutt.",denseleaf draba
"DRIN2",,"Draba incerta Payson",Yellowstone draba
"DRINI4",,"Draba incerta Payson var. incerta ",Yellowstone draba
"DRJU2",,"Draba juvenilis Kom.",longstalk draba
"DRLO",,"Draba lonchocarpa Rydb.",lancepod draba
"DRLOL",,"Draba lonchocarpa Rydb. var. lonchocarpa ",lancepod draba
"DRLOT",,"Draba lonchocarpa Rydb. var. thompsonii (C.L. Hitchc.) Rollins",Thompson's draba
"DRLOV",,"Draba lonchocarpa Rydb. var. vestita O.E. Schulz",lancepod draba
"DRNE",,"Draba nemorosa L.",woodland draba
"DROL",,"Draba oligosperma Hook.",fewseed draba
"DRPA",,"Draba paysonii J.F. Macbr.",Payson's draba
"DRPAT",,"Draba paysonii J.F. Macbr. var. treleasii (O.E. Schulz) C.L. Hitchc.",Trelease's draba
"DRPL",,"Draba platycarpa Torr. & A. Gray",broadpod draba
"DRPR",,"Draba praealta Greene",tall draba
"DRRE2",,"Draba reptans (Lam.) Fernald",Carolina draba
"DRRU",,"Draba ruaxes Payson & H. St. John",Rainier draba
"DRST2",,"Draba stenoloba Ledeb.",Alaska draba
"DRSTS",,"Draba stenoloba Ledeb. var. stenoloba ",Alaska draba
"DRVE2",,"Draba verna L.",spring draba
"DRPA2",,"Dracocephalum parviflorum Nutt.",American dragonhead
"DROB",,"Drosera ×obovata Mert. & W. Koch (pro sp.) [anglica × rotundifolia]",sundew
"DRAN",,"Drosera anglica Huds.",English sundew
"DRRO",,"Drosera rotundifolia L.",roundleaf sundew
"DRROR",,"Drosera rotundifolia L. var. rotundifolia ",roundleaf sundew
"DRDR",,"Dryas drummondii Richardson ex Hook.",Drummond's mountain-avens
"DRDRD",,"Dryas drummondii Richardson ex Hook. var. drummondii ",Drummond's mountain-avens
"DROC",,"Dryas octopetala L.",eightpetal mountain-avens
"DROCH",,"Dryas octopetala L. ssp. hookeriana (Juz.) Hultén",Hooker's mountain-avens
"DRAR3",,"Dryopteris arguta (Kaulf.) Watt",coastal woodfern
"DRCA11",,"Dryopteris carthusiana (Vill.) H.P. Fuchs",spinulose woodfern
"DRCR4",,"Dryopteris cristata (L.) A. Gray",crested woodfern
"DREX2",,"Dryopteris expansa (C. Presl) Fraser-Jenkins & Jermy",spreading woodfern
"DRFI2",,"Dryopteris filix-mas (L.) Schott",male fern
"DUIN2",,"Duchesnea indica (Andrews) Teschem.",Indian strawberry
"DUAR3",,"Dulichium arundinaceum (L.) Britton",three-way sedge
"DUARA",,"Dulichium arundinaceum (L.) Britton var. arundinaceum ",three-way sedge
"DYAM",,"Dysphania ambrosioides (L.) Mosyakin & Clemants",Mexican tea
"DYBO",,"Dysphania botrys (L.) Mosyakin & Clemants",Jerusalem oak goosefoot
"DYPU",,"Dysphania pumilio (R. Br.) Mosyakin & Clemants",clammy goosefoot
"EANI",,"Eatonella nivea (D.C. Eaton) A. Gray",white false tickhead
"ECCO2",,"Echinochloa colona (L.) Link",jungle rice
