Search type: State
Accepted Symbol,Synonym,Scientific Name,Common Name
"ACRUR2",,"Actaea rubra (Aiton) Willd. ssp. rubra ",red baneberry
"ADPE",,"Adiantum pedatum L.",northern maidenhair
"AECY",,"Aegilops cylindrica Host",jointed goatgrass
"AEGL",,"Aesculus glabra Willd.",Ohio buckeye
"AEGLA",,"Aesculus glabra Willd. var. arguta (Buckley) B.L. Rob.",Ohio buckeye
"AEGLG",,"Aesculus glabra Willd. var. glabra ",Ohio buckeye
"AGAS2",,"Agalinis aspera (Douglas ex Benth.) Britton",tall false foxglove
"AGAU3",,"Agalinis auriculata (Michx.) S.F. Blake",earleaf false foxglove
"AGDE6",,"Agalinis densiflora (Benth.) S.F. Blake",Osage false foxglove
"AGFA2",,"Agalinis fasciculata (Elliott) Raf.",beach false foxglove
"AGGA",,"Agalinis gattingeri (Small) Small",roundstem false foxglove
"AGHE4",,"Agalinis heterophylla (Nutt.) Small ex Britton",prairie false foxglove
"AGPU5",,"Agalinis purpurea (L.) Pennell",purple false foxglove
"AGSK",,"Agalinis skinneriana (Alph. Wood) Britton",Skinner's false foxglove
"AGTE3",,"Agalinis tenuifolia (Vahl) Raf.",slenderleaf false foxglove
"AGTEM",,"Agalinis tenuifolia (Vahl) Raf. var. macrophylla (Benth.) S.F. Blake",slenderleaf false foxglove
"AGTEP2",,"Agalinis tenuifolia (Vahl) Raf. var. parviflora (Nutt.) Pennell",slenderleaf false foxglove
"AGNE2",,"Agastache nepetoides (L.) Kuntze",yellow giant hyssop
"AGSC",,"Agastache scrophulariifolia (Willd.) Kuntze",purple giant hyssop
"AGAL5",,"Ageratina altissima (L.) R.M. King & H. Rob.",white snakeroot
"AGALA",,"Ageratina altissima (L.) R.M. King & H. Rob. var. altissima ",white snakeroot
"AGGL",,"Agoseris glauca (Pursh) Raf.",pale agoseris
"AGGLL",,"Agoseris glauca (Pursh) Raf. var. laciniata (D.C. Eaton) Smiley",false agoseris
"AGGR2",,"Agrimonia gryposepala Wallr.",tall hairy agrimony
"AGMI2",,"Agrimonia microcarpa Wallr.",smallfruit agrimony
"AGPA6",,"Agrimonia parviflora Aiton",harvestlice
"AGPU",,"Agrimonia pubescens Wallr.",soft agrimony
"AGRO3",,"Agrimonia rostellata Wallr.",beaked agrimony
"AGCR",,"Agropyron cristatum (L.) Gaertn.",crested wheatgrass
"AGCRP8",,"Agropyron cristatum (L.) Gaertn. ssp. pectinatum (M. Bieb.) Tzvelev",crested wheatgrass
"AGDE2",,"Agropyron desertorum (Fisch. ex Link) Schult.",desert wheatgrass
"AGGI",,"Agrostemma githago L.",common corncockle
"AGEL4",,"Agrostis elliottiana Schult.",Elliott's bentgrass
"AGGI2",,"Agrostis gigantea Roth",redtop
"AGHY",,"Agrostis hyemalis (Walter) Britton, Sterns & Poggenb.",winter bentgrass
"AGPE",,"Agrostis perennans (Walter) Tuck.",upland bentgrass
"AGST2",,"Agrostis stolonifera L.",creeping bentgrass
"AIAL",,"Ailanthus altissima (Mill.) Swingle",tree of heaven
"AJRE",,"Ajuga reptans L.",common bugle
"ALRO3",,"Alcea rosea L.",hollyhock
"ALPI2",,"Aliciella pinnatifida (Nutt. ex A. Gray) J.M. Porter",sticky gilia
"ALSU",,"Alisma subcordatum Raf.",American water plantain
"ALTR7",,"Alisma triviale Pursh",northern water plantain
"ALPE4",,"Alliaria petiolata (M. Bieb.) Cavara & Grande",garlic mustard
"ALCA3",,"Allium canadense L.",meadow garlic
"ALCAC",,"Allium canadense L. var. canadense ",meadow garlic
"ALCAF",,"Allium canadense L. var. fraseri Ownbey",Fraser meadow garlic
"ALCAL",,"Allium canadense L. var. lavandulare (Bates) Ownbey & Aase",meadow garlic
"ALCAM",,"Allium canadense L. var. mobilense (Regel) Ownbey",meadow garlic
"ALCE",,"Allium cepa L.",garden onion
"ALDR",,"Allium drummondii Regel",Drummond's onion
"ALPE2",,"Allium perdulce S.V. Fraser",plains onion
"ALPEP",,"Allium perdulce S.V. Fraser var. perdulce ",plains onion
"ALPO2",,"Allium porrum L.",garden leek
"ALSA2",,"Allium sativum L.",cultivated garlic
"ALST",,"Allium stellatum Fraser ex Ker Gawl.",autumn onion
"ALTE",,"Allium textile A. Nelson & J.F. Macbr.",textile onion
"ALVI",,"Allium vineale L.",wild garlic
"ALVIV",,"Allium vineale L. ssp. vineale ",wild garlic
"ALGL2",,"Alnus glutinosa (L.) Gaertn.",European alder
"ALSE2",,"Alnus serrulata (Aiton) Willd.",hazel alder
"ALAE",,"Alopecurus aequalis Sobol.",shortawn foxtail
"ALAEA",,"Alopecurus aequalis Sobol. var. aequalis ",shortawn foxtail
"ALCA4",,"Alopecurus carolinianus Walter",Carolina foxtail
"ALMY",,"Alopecurus myosuroides Huds.",slender meadow foxtail
"ALPR3",,"Alopecurus pratensis L.",meadow foxtail
"ALAL3",,"Alyssum alyssoides (L.) L.",pale madwort
"ALDE",,"Alyssum desertorum Stapf",desert madwort
"ALDED",,"Alyssum desertorum Stapf var. desertorum ",desert madwort
"ALSI8",,"Alyssum simplex Rudolphi",alyssum
"AMAL",,"Amaranthus albus L.",prostrate pigweed
"AMAR",,"Amaranthus arenicola I.M. Johnst.",sandhill amaranth
"AMBL",,"Amaranthus blitoides S. Watson",mat amaranth
"AMCA",,"Amaranthus californicus (Moq.) S. Watson",California amaranth
"AMCA3",,"Amaranthus caudatus L.",foxtail amaranth
"AMHY",,"Amaranthus hybridus L.",slim amaranth
"AMHY2",,"Amaranthus hypochondriacus L.",Prince-of-Wales feather
"AMPA",,"Amaranthus palmeri S. Watson",carelessweed
"AMPO2",,"Amaranthus powellii S. Watson",Powell's amaranth
"AMPOP",,"Amaranthus powellii S. Watson ssp. powellii ",Powell's amaranth
"AMRE",,"Amaranthus retroflexus L.",redroot amaranth
"AMSP",,"Amaranthus spinosus L.",spiny amaranth
"AMTU",,"Amaranthus tuberculatus (Moq.) Sauer",roughfruit amaranth
"AMAC2",,"Ambrosia acanthicarpa Hook.",flatspine bur ragweed
"AMAR2",,"Ambrosia artemisiifolia L.",annual ragweed
"AMARE",,"Ambrosia artemisiifolia L. var. elatior (L.) Descourtils",annual ragweed
"AMBI2",,"Ambrosia bidentata Michx.",lanceleaf ragweed
"AMCO3",,"Ambrosia confertiflora DC.",weakleaf bur ragweed
"AMGR5",,"Ambrosia grayi (A. Nelson) Shinners",woollyleaf bur ragweed
"AMPS",,"Ambrosia psilostachya DC.",Cuman ragweed
"AMTO3",,"Ambrosia tomentosa Nutt.",skeletonleaf bur ragweed
"AMTR",,"Ambrosia trifida L.",great ragweed
"AMTRT",,"Ambrosia trifida L. var. texana Scheele",Texan great ragweed
"AMTRT2",,"Ambrosia trifida L. var. trifida ",great ragweed
"AMAR3",,"Amelanchier arborea (Michx. f.) Fernald",common serviceberry
"AMARA4",,"Amelanchier arborea (Michx. f.) Fernald var. arborea ",common serviceberry
"AMHU2",,"Amelanchier humilis Wiegand",low serviceberry
"AMAU2",,"Ammannia auriculata Willd.",eared redstem
"AMCO",,"Ammannia coccinea Rottb.",valley redstem
"AMRO3",,"Ammannia robusta Heer & Regel",grand redstem
"AMBU",,"Ammoselinum butleri (Engelm. ex S. Watson) J.M. Coult. & Rose",Butler's sandparsley
"AMPO4",,"Ammoselinum popei Torr. & A. Gray",plains sandparsley
"AMCA6",,"Amorpha canescens Pursh",leadplant
"AMFR",,"Amorpha fruticosa L.",false indigo bush
"AMNA",,"Amorpha nana Nutt.",dwarf false indigo
"AMCO2",,"Ampelopsis cordata Michx.",heartleaf peppervine
"AMDR",,"Amphiachyris dracunculoides (DC.) Nutt.",prairie broomweed
"AMBR2",,"Amphicarpaea bracteata (L.) Fernald",American hogpeanut
"AMBRB",,"Amphicarpaea bracteata (L.) Fernald var. bracteata ",American hogpeanut
"AMBRC",,"Amphicarpaea bracteata (L.) Fernald var. comosa ",American hogpeanut
"AMIL",,"Amsonia illustris Woodson",Ozark bluestar
"AMTA2",,"Amsonia tabernaemontana Walter",eastern bluestar
"AMTAS",,"Amsonia tabernaemontana Walter var. salicifolia (Pursh) Woodson",eastern bluestar
"AMTAT",,"Amsonia tabernaemontana Walter var. tabernaemontana ",eastern bluestar
"ANAR",,"Anagallis arvensis L.",scarlet pimpernel
"ANARA7",,"Anagallis arvensis L. ssp. arvensis ",scarlet pimpernel
"ANMI4",,"Anagallis minima (L.) Krause",chaffweed
"ANMA",,"Anaphalis margaritacea (L.) Benth.",western pearly everlasting
"ANGE",,"Andropogon gerardii Vitman",big bluestem
"ANHA",,"Andropogon hallii Hack.",sand bluestem
"ANTE2",,"Andropogon ternarius Michx.",splitbeard bluestem
"ANTET",,"Andropogon ternarius Michx. var. ternarius ",splitbeard bluestem
"ANVI2",,"Andropogon virginicus L.",broomsedge bluestem
"ANVIV",,"Andropogon virginicus L. var. virginicus ",broomsedge bluestem
"ANOC2",,"Androsace occidentalis Pursh",western rockjasmine
"ANCO9",,"Androstephium coeruleum (Scheele) Greene",blue funnel lily
"ANBE",,"Anemone berlandieri Pritz.",tenpetal thimbleweed
"ANCA8",,"Anemone canadensis L.",Canadian anemone
"ANCA9",,"Anemone caroliniana Walter",Carolina anemone
"ANCY",,"Anemone cylindrica A. Gray",candle anemone
"ANVI3",,"Anemone virginiana L.",tall thimbleweed
"ANVIV2",,"Anemone virginiana L. var. virginiana ",tall thimbleweed
"ANCA10",,"Anemopsis californica (Nutt.) Hook. & Arn.",yerba mansa
"ANGR2",,"Anethum graveolens L.",dill
"ANCR2",,"Anoda cristata (L.) Schltdl.",crested anoda
"ANNE",,"Antennaria neglecta Greene",field pussytoes
"ANPA9",,"Antennaria parlinii Fernald",Parlin's pussytoes
"ANPAF",,"Antennaria parlinii Fernald ssp. fallax (Greene) Bayer & Stebbins",Parlin's pussytoes
"ANPA4",,"Antennaria parvifolia Nutt.",small-leaf pussytoes
"ANCO2",,"Anthemis cotula L.",stinking chamomile
"APSK",,"Aphanostephus skirrhobasis (DC.) Trel.",Arkansas dozedaisy
"APSKS",,"Aphanostephus skirrhobasis (DC.) Trel. var. skirrhobasis ",Arkansas dozedaisy
"APAM",,"Apios americana Medik.",groundnut
"APHY",,"Aplectrum hyemale (Muhl. ex Willd.) Torr.",Adam and Eve
"APFL",,"Apocynum ×floribundum Greene (pro sp.) [androsaemifolium × cannabinum]",
"APCA",,"Apocynum cannabinum L.",Indianhemp
"AQCA",,"Aquilegia canadensis L.",red columbine
"ARTH",,"Arabidopsis thaliana (L.) Heynh.",mouseear cress
"ARCA",,"Arabis canadensis L.",sicklepod
"ARGL",,"Arabis glabra (L.) Bernh.",tower rockcress
"ARHI",,"Arabis hirsuta (L.) Scop.",hairy rockcress
"ARHIP",,"Arabis hirsuta (L.) Scop. var. pycnocarpa (M. Hopkins) Rollins",creamflower rockcress
"ARLA",,"Arabis laevigata (Muhl. ex Willd.) Poir.",smooth rockcress
"ARLAL",,"Arabis laevigata (Muhl. ex Willd.) Poir. var. laevigata ",smooth rockcress
"ARMI5",,"Arabis missouriensis Greene",green rockcress
"ARSH2",,"Arabis shortii (Fernald) Gleason",Short's rockcress
"ARHY",,"Arachis hypogaea L.",peanut
"ARRA",,"Aralia racemosa L.",American spikenard
"ARRAR",,"Aralia racemosa L. ssp. racemosa ",American spikenard
"ARMI2",,"Arctium minus Bernh.",lesser burdock
"ARVU2",,"Arctium vulgare (Hill) Evans",woodland burdock
"ARHO4",,"Arenaria hookeri Nutt.",Hooker's sandwort
"ARHOH3",,"Arenaria hookeri Nutt. ssp. hookeri ",Hooker's sandwort
"ARSE2",,"Arenaria serpyllifolia L.",thymeleaf sandwort
"ARHI4",,"Argemone hispida A. Gray",rough pricklypoppy
"ARME4",,"Argemone mexicana L.",Mexican pricklypoppy
"ARPO2",,"Argemone polyanthemos (Fedde) G.B. Ownbey",crested pricklypoppy
"ARSQ",,"Argemone squarrosa Greene",hedgehog pricklypoppy
"ARSQS",,"Argemone squarrosa Greene ssp. squarrosa ",hedgehog pricklypoppy
"ARDE5",,"Argyrochosma dealbata (Pursh) Windham",powdery false cloak fern
"ARHU5",,"Argythamnia humilis (Engelm. & A. Gray) Müll. Arg.",low silverbush
"ARHUH",,"Argythamnia humilis (Engelm. & A. Gray) Müll. Arg. var. humilis ",low silverbush
"ARME5",,"Argythamnia mercurialina (Nutt.) Müll. Arg.",tall silverbush
"ARMEM",,"Argythamnia mercurialina (Nutt.) Müll. Arg. var. mercurialina ",tall silverbush
"ARDR3",,"Arisaema dracontium (L.) Schott",green dragon
"ARTR",,"Arisaema triphyllum (L.) Schott",Jack in the pulpit
"ARTRT3",,"Arisaema triphyllum (L.) Schott ssp. triphyllum ",Jack in the pulpit
"ARAD",,"Aristida adscensionis L.",sixweeks threeawn
"ARBA2",,"Aristida basiramea Engelm. ex Vasey",forked threeawn
"ARDE3",,"Aristida desmantha Trin. & Rupr.",curly threeawn
"ARDI4",,"Aristida dichotoma Michx.",churchmouse threeawn
"ARDIC",,"Aristida dichotoma Michx. var. curtissii A. Gray",Curtis' threeawn
"ARDID",,"Aristida dichotoma Michx. var. dichotoma ",churchmouse threeawn
"ARDI5",,"Aristida divaricata Humb. & Bonpl. ex Willd.",poverty threeawn
"ARHA3",,"Aristida havardii Vasey",Havard's threeawn
"ARLO16",,"Aristida longespica Poir.",slimspike threeawn
"ARLOG6",,"Aristida longespica Poir. var. geniculata (Raf.) Fernald",slimspike threeawn
"ARLOL3",,"Aristida longespica Poir. var. longespica ",slimspike threeawn
"AROL",,"Aristida oligantha Michx.",prairie threeawn
"ARPU8",,"Aristida purpurascens Poir.",arrowfeather threeawn
"ARPUP4",,"Aristida purpurascens Poir. var. purpurascens ",arrowfeather threeawn
"ARPU9",,"Aristida purpurea Nutt.",purple threeawn
"ARPUF",,"Aristida purpurea Nutt. var. fendleriana (Steud.) Vasey",Fendler's threeawn
"ARPUL",,"Aristida purpurea Nutt. var. longiseta (Steud.) Vasey",Fendler threeawn
"ARPUN",,"Aristida purpurea Nutt. var. nealleyi (Vasey) Allred",blue threeawn
"ARPUP6",,"Aristida purpurea Nutt. var. purpurea ",purple threeawn
"ARRA2",,"Aristida ramosissima Engelm. ex A. Gray",s-curve threeawn
"ARSE3",,"Aristolochia serpentaria L.",Virginia snakeroot
"ARTO3",,"Aristolochia tomentosa Sims",woolly dutchman's pipe
"ARRU4",,"Armoracia rusticana G. Gaertn., B. Mey. & Scherb.",horseradish
"ARAT",,"Arnoglossum atriplicifolium (L.) H. Rob.",pale Indian plantain
"ARPL4",,"Arnoglossum plantagineum Raf.",groovestem Indian plantain
"AREL3",,"Arrhenatherum elatius (L.) P. Beauv. ex J. Presl & C. Presl",tall oatgrass
"ARELE",,"Arrhenatherum elatius (L.) P. Beauv. ex J. Presl & C. Presl var. elatius ",tall oatgrass
"ARAB2",,"Artemisia abrotanum L.",southernwood
"ARAB3",,"Artemisia absinthium L.",absinthium
"ARAN3",,"Artemisia annua L.",sweet sagewort
"ARBI2",,"Artemisia biennis Willd.",biennial wormwood
"ARBIB",,"Artemisia biennis Willd. var. biennis ",biennial wormwood
"ARCA12",,"Artemisia campestris L.",field sagewort
"ARCAC",,"Artemisia campestris L. ssp. caudata (Michx.) H.M. Hall & Clem.",field sagewort
"ARCA14",,"Artemisia carruthii Alph. Wood ex Carruth.",Carruth's sagewort
"ARDR4",,"Artemisia dracunculus L.",tarragon
"ARFI2",,"Artemisia filifolia Torr.",sand sagebrush
"ARFR4",,"Artemisia frigida Willd.",prairie sagewort
"ARLU",,"Artemisia ludoviciana Nutt.",white sagebrush
"ARLUL2",,"Artemisia ludoviciana Nutt. ssp. ludoviciana ",white sagebrush
"ARLUM2",,"Artemisia ludoviciana Nutt. ssp. mexicana (Willd. ex Spreng.) D.D. Keck",white sagebrush
"ARSE4",,"Artemisia serrata Nutt.",sawtooth wormwood
"ARVU",,"Artemisia vulgaris L.",common wormwood
"ARHI3",,"Arthraxon hispidus (Thunb.) Makino",small carpetgrass
"ARGI",,"Arundinaria gigantea (Walter) Muhl.",giant cane
"ARDO4",,"Arundo donax L.",giant reed
"ASCA",,"Asarum canadense L.",Canadian wildginger
"ASAM",,"Asclepias amplexicaulis Sm.",clasping milkweed
"ASAR",,"Asclepias arenaria Torr.",sand milkweed
"ASAS",,"Asclepias asperula (Decne.) Woodson",spider milkweed
"ASASC",,"Asclepias asperula (Decne.) Woodson ssp. capricornu (Woodson) Woodson",antelopehorns
"ASEN",,"Asclepias engelmanniana Woodson",Engelmann's milkweed
"ASHI",,"Asclepias hirtella (Pennell) Woodson",green milkweed
"ASIN",,"Asclepias incarnata L.",swamp milkweed
"ASINI",,"Asclepias incarnata L. ssp. incarnata ",swamp milkweed
"ASIN14",,"Asclepias involucrata Engelm. ex Torr.",dwarf milkweed
"ASLA3",,"Asclepias lanuginosa Nutt.",sidecluster milkweed
"ASLA4",,"Asclepias latifolia (Torr.) Raf.",broadleaf milkweed
"ASME",,"Asclepias meadii Torr. ex A. Gray",Mead's milkweed
"ASPU",,"Asclepias pumila (A. Gray) Vail",plains milkweed
"ASPU2",,"Asclepias purpurascens L.",purple milkweed
"ASQU",,"Asclepias quadrifolia Jacq.",fourleaf milkweed
"ASSP",,"Asclepias speciosa Torr.",showy milkweed
"ASST",,"Asclepias stenophylla A. Gray",slimleaf milkweed
"ASSU2",,"Asclepias subverticillata (A. Gray) Vail",horsetail milkweed
"ASSU3",,"Asclepias sullivantii Engelm. ex A. Gray",prairie milkweed
"ASSY",,"Asclepias syriaca L.",common milkweed
"ASTU",,"Asclepias tuberosa L.",butterfly milkweed
"ASTUI",,"Asclepias tuberosa L. ssp. interior Woodson",butterfly milkweed
"ASVE",,"Asclepias verticillata L.",whorled milkweed
"ASVI",,"Asclepias viridiflora Raf.",green comet milkweed
"ASVI2",,"Asclepias viridis Walter",green antelopehorn
"ASTR",,"Asimina triloba (L.) Dunal",pawpaw
"ASOF",,"Asparagus officinalis L.",garden asparagus
"ASPR",,"Asperugo procumbens L.",German-madwort
"ASPL",,"Asplenium platyneuron (L.) Britton, Sterns & Poggenb.",ebony spleenwort
"ASPLP",,"Asplenium platyneuron (L.) Britton, Sterns & Poggenb. var. platyneuron ",ebony spleenwort
"ASRE",,"Asplenium resiliens Kunze",blackstem spleenwort
"ASRH2",,"Asplenium rhizophyllum L.",walking fern
"ASTR2",,"Asplenium trichomanes L.",maidenhair spleenwort
"ASTRT",,"Asplenium trichomanes L. ssp. trichomanes ",maidenhair spleenwort
"ASBI2",,"Astragalus bisulcatus (Hook.) A. Gray",twogrooved milkvetch
"ASBIB",,"Astragalus bisulcatus (Hook.) A. Gray var. bisulcatus ",twogrooved milkvetch
"ASCA11",,"Astragalus canadensis L.",Canadian milkvetch
"ASCAC6",,"Astragalus canadensis L. var. canadensis ",Canadian milkvetch
"ASCE",,"Astragalus ceramicus Sheldon",painted milkvetch
"ASCEF",,"Astragalus ceramicus Sheldon var. filifolius (A. Gray) F.J. Herm.",painted milkvetch
"ASCR2",,"Astragalus crassicarpus Nutt.",groundplum milkvetch
"ASCRC3",,"Astragalus crassicarpus Nutt. var. crassicarpus ",groundplum milkvetch
"ASCRP",,"Astragalus crassicarpus Nutt. var. paysonii (E.H. Kelso) Barneby",groundplum milkvetch
"ASCRT",,"Astragalus crassicarpus Nutt. var. trichocalyx (Nutt.) Barneby",groundplum milkvetch
"ASDI4",,"Astragalus distortus Torr. & A. Gray",Ozark milkvetch
"ASDID3",,"Astragalus distortus Torr. & A. Gray var. distortus ",Ozark milkvetch
"ASFL2",,"Astragalus flexuosus Douglas ex G. Don",flexile milkvetch
"ASFLF",,"Astragalus flexuosus Douglas ex G. Don var. flexuosus ",flexile milkvetch
"ASGI5",,"Astragalus gilviflorus Sheldon",plains milkvetch
"ASGIG",,"Astragalus gilviflorus Sheldon var. gilviflorus ",plains milkvetch
"ASGR3",,"Astragalus gracilis Nutt.",slender milkvetch
"ASHY2",,"Astragalus hyalinus M.E. Jones",summer milkvetch
"ASLA27",,"Astragalus laxmannii Jacq.",Laxmann's milkvetch
"ASLAR",,"Astragalus laxmannii Jacq. var. robustior (Hook.) Barneby & S.L. Welsh",prairie milkvetch
"ASLO4",,"Astragalus lotiflorus Hook.",lotus milkvetch
"ASMI10",,"Astragalus missouriensis Nutt.",Missouri milkvetch
"ASMIM5",,"Astragalus missouriensis Nutt. var. missouriensis ",Missouri milkvetch
"ASMO7",,"Astragalus mollissimus Torr.",woolly locoweed
"ASMOM5",,"Astragalus mollissimus Torr. var. mollissimus ",woolly locoweed
"ASNU4",,"Astragalus nuttallianus DC.",smallflowered milkvetch
"ASNUN",,"Astragalus nuttallianus DC. var. nuttallianus ",smallflowered milkvetch
"ASPE5",,"Astragalus pectinatus (Douglas ex Hook.) Douglas ex G. Don",narrowleaf milkvetch
"ASPL2",,"Astragalus plattensis Nutt.",Platte River milkvetch
"ASRA2",,"Astragalus racemosus Pursh",cream milkvetch
"ASRAR2",,"Astragalus racemosus Pursh var. racemosus ",cream milkvetch
"ASSE5",,"Astragalus sericoleucus A. Gray",silky milkvetch
"ASSP6",,"Astragalus spatulatus Sheldon",tufted milkvetch
"ASIN9",,"Astranthium integrifolium (Michx.) Nutt.",entireleaf western daisy
"ASINC",,"Astranthium integrifolium (Michx.) Nutt. ssp. ciliatum (Raf.) DeJong",entireleaf western daisy
"ATFI",,"Athyrium filix-femina (L.) Roth",common ladyfern
"ATFIA2",,"Athyrium filix-femina (L.) Roth ssp. asplenioides (Michx.) Hultén",asplenium ladyfern
"ATAR2",,"Atriplex argentea Nutt.",silverscale saltbush
"ATARA",,"Atriplex argentea Nutt. ssp. argentea ",silverscale saltbush
"ATARA2",,"Atriplex argentea Nutt. ssp. argentea var. argentea ",silverscale saltbush
"ATCA2",,"Atriplex canescens (Pursh) Nutt.",fourwing saltbush
"ATCAC",,"Atriplex canescens (Pursh) Nutt. var. canescens ",fourwing saltbush
"ATHO",,"Atriplex hortensis L.",garden orache
"ATPA4",,"Atriplex patula L.",spear saltbush
"ATPR",,"Atriplex prostrata Bouchér ex DC.",triangle orache
"ATRO",,"Atriplex rosea L.",tumbling saltweed
"ATSU2",,"Atriplex subspicata (Nutt.) Rydb.",saline saltbush
"AUGR",,"Aureolaria grandiflora (Benth.) Pennell",largeflower yellow false foxglove
"AUGRC",,"Aureolaria grandiflora (Benth.) Pennell var. cinerea Pennell",largeflower yellow false foxglove
"AVFA",,"Avena fatua L.",wild oat
"AVSA",,"Avena sativa L.",common oat
"AZCA",,"Azolla caroliniana Willd.",Carolina mosquitofern
"AZMI",,"Azolla microphylla Kaulf.",Mexican Mosquito Fern
"BASA",,"Baccharis salicina Torr. & A. Gray",willow baccharis
"BAWR",,"Baccharis wrightii A. Gray",Wright's baccharis
"BARO",,"Bacopa rotundifolia (Michx.) Wettst.",disk waterhyssop
"BABI4",,"Baptisia ×bicolor Greenm. & Larisey [australis × bracteata]",wild indigo
"BAAL",,"Baptisia alba (L.) Vent.",white wild indigo
"BAALM",,"Baptisia alba (L.) Vent. var. macrophylla (Larisey) Isely",largeleaf wild indigo
"BAAU",,"Baptisia australis (L.) R. Br.",blue wild indigo
"BAAUM",,"Baptisia australis (L.) R. Br. var. minor (Lehm.) Fernald",blue wild indigo
"BABR2",,"Baptisia bracteata Muhl. ex Elliott",longbract wild indigo
"BABRL2",,"Baptisia bracteata Muhl. ex Elliott var. leucophaea (Nutt.) Kartesz & Gandhi",longbract wild indigo
"BAVU",,"Barbarea vulgaris W.T. Aiton",garden yellowrocket
"BASC5",,"Bassia scoparia (L.) A.J. Scott",burningbush
"BESY",,"Beckmannia syzigachne (Steud.) Fernald",American sloughgrass
"BECH",,"Belamcanda chinensis (L.) DC.",blackberry lily
"BETH",,"Berberis thunbergii DC.",Japanese barberry
"BEVU",,"Berberis vulgaris L.",common barberry
"BETE",,"Bergia texana (Hook.) Seub. ex Walp.",Texas bergia
"BEBE4",,"Berlandiera betonicifolia (Hook.) Small",Texas greeneyes
"BELY",,"Berlandiera lyrata Benth.",lyreleaf greeneyes
"BEIN2",,"Berteroa incana (L.) DC.",hoary alyssum
"BEMU",,"Berteroa mutabilis (Vent.) DC.",roadside false madwort
"BEER",,"Berula erecta (Huds.) Coville",cutleaf waterparsnip
"BENI",,"Betula nigra L.",river birch
"BEPU4",,"Betula pumila L.",bog birch
"BEPUG",,"Betula pumila L. var. glandulifera Regel",bog birch
"BIAR",,"Bidens aristosa (Michx.) Britton",bearded beggarticks
"BIBI7",,"Bidens bipinnata L.",Spanish needles
"BICE",,"Bidens cernua L.",nodding beggartick
"BICO5",,"Bidens connata Muhl. ex Willd.",purplestem beggarticks
"BIFR",,"Bidens frondosa L.",devil's beggartick
"BITR",,"Bidens tripartita L.",threelobe beggarticks
"BIVU",,"Bidens vulgata Greene",big devils beggartick
"BLCI",,"Blephilia ciliata (L.) Benth.",downy pagoda-plant
"BLHI",,"Blephilia hirsuta (Pursh) Benth.",hairy pagoda-plant
"BLHIH",,"Blephilia hirsuta (Pursh) Benth. var. hirsuta ",hairy pagoda-plant
"BOCY",,"Boehmeria cylindrica (L.) Sw.",smallspike false nettle
"BOFL3",,"Bolboschoenus fluviatilis (Torr.) Soják",river bulrush
"BOMA7",,"Bolboschoenus maritimus (L.) Palla",cosmopolitan bulrush
"BOMAP4",,"Bolboschoenus maritimus (L.) Palla ssp. paludosus (A. Nelson) T. Koyama",cosmopolitan bulrush
"BOAS",,"Boltonia asteroides (L.) L'Hér.",white doll's daisy
"BOASL",,"Boltonia asteroides (L.) L'Hér. var. latisquama (A. Gray) Cronquist",white doll's daisy
"BOASR",,"Boltonia asteroides (L.) L'Hér. var. recognita (Fernald & Grisc.) Cronquist",white doll's daisy
