Search type: State
Accepted Symbol,Synonym,Scientific Name,Common Name
"ABGR4",,"Abelia ×grandiflora (Rovelli ex André) Rehder [chinensis × uniflora]",glossy abelia
"ABES",,"Abelmoschus esculentus (L.) Moench",okra
"ABOV",,"Abildgaardia ovata (Burm. f.) Kral",flatspike sedge
"ABPR3",,"Abrus precatorius L.",rosarypea
"ABHI",,"Abutilon hirtum (Lam.) Sweet",Florida Keys Indian mallow
"ABHU",,"Abutilon hulseanum (Torr. & A. Gray) Torr. ex A. Gray",mauve
"ABPE",,"Abutilon permolle (Willd.) Sweet",coastal Indian mallow
"ABTH",,"Abutilon theophrasti Medik.",velvetleaf
"ACAU",,"Acacia auriculiformis A. Cunn. ex Benth.",earleaf acacia
"ACRE2",,"Acacia retinodes Schltdl.",water wattle
"ACAN11",,"Acaciella angustissima (Mill.) Britton & Rose",prairie acacia
"ACANH2",,"Acaciella angustissima (Mill.) Britton & Rose var. hirta (Nutt.) B.L. Turner",prairie acacia
"ACAL2",,"Acalypha alopecuroidea Jacq.",foxtail copperleaf
"ACAR16",,"Acalypha arvensis Poepp.",field copperleaf
"ACCH2",,"Acalypha chamaedryfolia (Lam.) Müll. Arg.",bastard copperleaf
"ACGR2",,"Acalypha gracilens A. Gray",slender threeseed mercury
"ACOS",,"Acalypha ostryifolia Riddell",pineland threeseed mercury
"ACRH",,"Acalypha rhomboidea Raf.",common threeseed mercury
"ACSE",,"Acalypha setosa A. Rich.",Cuban copperleaf
"ACWI",,"Acalypha wilkesiana Müll. Arg.",Wilkes' acalypha
"ACTE4",,"Acanthocereus tetragonus (L.) Humm.",triangle cactus
"ACAU2",,"Acanthospermum australe (Loefl.) Kuntze",Paraguayan starbur
"ACHI",,"Acanthospermum hispidum DC.",hispid starbur
"ACHU",,"Acanthospermum humile (Sw.) DC.",low starbur
"ACFL",,"Acer floridanum (Chapm.) Pax",southern sugar maple
"ACLE",,"Acer leucoderme Small",chalk maple
"ACNE2",,"Acer negundo L.",boxelder
"ACNEN",,"Acer negundo L. var. negundo ",boxelder
"ACRU",,"Acer rubrum L.",red maple
"ACRUD",,"Acer rubrum L. var. drummondii (Hook. & Arn. ex Nutt.) Sarg.",Drummond's maple
"ACRUR",,"Acer rubrum L. var. rubrum ",red maple
"ACRUT",,"Acer rubrum L. var. trilobum Torr. & A. Gray ex K. Koch",red maple
"ACSA2",,"Acer saccharinum L.",silver maple
"ACMI2",,"Achillea millefolium L.",common yarrow
"ACMIM2",,"Achillea millefolium L. var. millefolium ",common yarrow
"ACMIO",,"Achillea millefolium L. var. occidentalis DC.",western yarrow
"ACAS",,"Achyranthes aspera L.",devil's horsewhip
"ACASA",,"Achyranthes aspera L. var. aspera ",devil's horsewhip
"ACASP",,"Achyranthes aspera L. var. pubescens (Moq.) Townsend",devil's horsewhip
"ACTR2",,"Acicarpha tribuloides Juss.",madam gorgon
"ACOP",,"Acmella oppositifolia (Lam.) R.K. Jansen",oppositeleaf spotflower
"ACOPR",,"Acmella oppositifolia (Lam.) R.K. Jansen var. repens (Walter) R.K. Jansen",oppositeleaf spotflower
"ACPI4",,"Acmella pilosa R.K. Jansen",hairy spotflower
"ACPU",,"Acmella pusilla (Hook. & Arn.) R.K. Jansen",dwarf spotflower
"ACWR4",,"Acoelorraphe wrightii (Griseb. & H. Wendl.) H. Wendl. ex Becc.",Everglades palm
"ACTO5",,"Acrocomia totai Mart.",grugru palm
"ACAU3",,"Acrostichum aureum L.",golden leatherfern
"ACDA",,"Acrostichum danaeifolium Langsd. & Fisch.",inland leatherfern
"ACPA",,"Actaea pachypoda Elliott",white baneberry
"ADPA",,"Adenanthera pavonina L.",red beadtree
"ADAN2",,"Adiantum anceps Maxon & Morton",double edge maidenhair
"ADCA",,"Adiantum capillus-veneris L.",common maidenhair
"ADCA3",,"Adiantum caudatum L.",tailed maidenhair
"ADME",,"Adiantum melanoleucum Willd.",fragrant maidenhair
"ADTE",,"Adiantum tenerum Sw.",fan maidenhair
"ADTR4",,"Adiantum trapeziforme L.",diamond maidenhair
"ADVI",,"Adiantum villosum L.",woolly maidenhair
"AEEL",,"Aegiphila elata Sw.",tall spiritweed
"AEAM",,"Aeschynomene americana L.",shyleaf
"AEHI2",,"Aeschynomene histrix Poir.",porcupine jointvetch
"AEHII",,"Aeschynomene histrix Poir. var. incana (Vogel) Benth.",porcupine jointvetch
"AEIN",,"Aeschynomene indica L.",Indian jointvetch
"AEPR",,"Aeschynomene pratensis Small",meadow jointvetch
"AERU",,"Aeschynomene rudis Benth.",zigzag jointvetch
"AEVI",,"Aeschynomene viscidula Michx.",sticky jointvetch
"AEMU",,"Aesculus ×mutabilis (Spach) Scheele [pavia × sylvatica]",buckeye
"AEPA",,"Aesculus pavia L.",red buckeye
"AEPAP",,"Aesculus pavia L. var. pavia ",red buckeye
"AGAP3",,"Agalinis aphylla (Nutt.) Raf.",scaleleaf false foxglove
"AGDI2",,"Agalinis divaricata (Chapm.) Pennell",pineland false foxglove
"AGFA2",,"Agalinis fasciculata (Elliott) Raf.",beach false foxglove
"AGFI",,"Agalinis filicaulis (Benth.) Pennell",Jackson false foxglove
"AGFI2",,"Agalinis filifolia (Nutt.) Raf.",Seminole false foxglove
"AGFL2",,"Agalinis flexicaulis Hays",Hampton false foxglove
"AGHA3",,"Agalinis harperi Pennell",coastal plain false foxglove
"AGLA10",,"Agalinis laxa Pennell",twoline false foxglove
"AGLI2",,"Agalinis linifolia (Nutt.) Britton",flaxleaf false foxglove
"AGMA3",,"Agalinis maritima (Raf.) Raf.",saltmarsh false foxglove
"AGMAG",,"Agalinis maritima (Raf.) Raf. var. grandiflora (Benth.) Shinners",saltmarsh false foxglove
"AGOB",,"Agalinis obtusifolia Raf.",tenlobe false foxglove
"AGPL",,"Agalinis plukenetii (Elliott) Raf.",Chattahoochee false foxglove
"AGPU4",,"Agalinis pulchella Pennell",St. Mark's false foxglove
"AGPU5",,"Agalinis purpurea (L.) Pennell",purple false foxglove
"AGSE3",,"Agalinis setacea (J.F. Gmel.) Raf.",threadleaf false foxglove
"AGTE3",,"Agalinis tenuifolia (Vahl) Raf.",slenderleaf false foxglove
"AGTEL",,"Agalinis tenuifolia (Vahl) Raf. var. leucanthera (Raf.) Pennell",slenderleaf false foxglove
"AGPO2",,"Agarista populifolia (Lam.) W.S. Judd",Florida hobblebush
"AGAM",,"Agave americana L.",American century plant
"AGAMA",,"Agave americana L. ssp. americana ",American century plant
"AGAMA2",,"Agave americana L. ssp. americana var. americana ",American century plant
"AGDE3",,"Agave decipiens Baker",false sisal
"AGDE4",,"Agave desmettiana Jacobi",dwarf century plant
"AGNE3",,"Agave neglecta Small",wild century plant
"AGSI2",,"Agave sisalana Perrine",sisal hemp
"AGCL3",,"Agdestis clematidea Moc. & Sessé ex DC.",rockroot
"AGAL5",,"Ageratina altissima (L.) R.M. King & H. Rob.",white snakeroot
"AGALA",,"Ageratina altissima (L.) R.M. King & H. Rob. var. altissima ",white snakeroot
"AGAR4",,"Ageratina aromatica (L.) Spach",lesser snakeroot
"AGARA",,"Ageratina aromatica (L.) Spach var. aromatica ",lesser snakeroot
"AGARI2",,"Ageratina aromatica (L.) Spach var. incisa (A. Gray) C.F. Reed",lesser snakeroot
"AGJU2",,"Ageratina jucunda (Greene) Clewell & Wooten",hammock snakeroot
"AGCO",,"Ageratum conyzoides L.",tropical whiteweed
"AGHO3",,"Ageratum houstonianum Mill.",bluemink
"AGLI3",,"Ageratum littorale A. Gray",Cape Sable whiteweed
"AGCO4",,"Aglaonema commutatum Schott",Philippine evergreen
"AGCOM",,"Aglaonema commutatum Schott var. maculatum (Hook. f.) Nicolson",Philippine evergreen
"AGIN3",,"Agrimonia incisa Torr. & A. Gray",incised agrimony
"AGMI2",,"Agrimonia microcarpa Wallr.",smallfruit agrimony
"AGRO3",,"Agrimonia rostellata Wallr.",beaked agrimony
"AGGI",,"Agrostemma githago L.",common corncockle
"AGEL4",,"Agrostis elliottiana Schult.",Elliott's bentgrass
"AGHY",,"Agrostis hyemalis (Walter) Britton, Sterns & Poggenb.",winter bentgrass
"AGPE",,"Agrostis perennans (Walter) Tuck.",upland bentgrass
"AGSC5",,"Agrostis scabra Willd.",rough bentgrass
"AGST2",,"Agrostis stolonifera L.",creeping bentgrass
"AIAL",,"Ailanthus altissima (Mill.) Swingle",tree of heaven
"AICA",,"Aira caryophyllea L.",silver hairgrass
"AICAC2",,"Aira caryophyllea L. var. caryophyllea ",silver hairgrass
"AIEL4",,"Aira elegans Willd. ex Kunth",annual silver hairgrass
"AJRE",,"Ajuga reptans L.",common bugle
"ALJU",,"Albizia julibrissin Durazz.",silktree
"ALLE",,"Albizia lebbeck (L.) Benth.",woman's tongue
"ALLE2",,"Albizia lebbekoides (DC.) Benth.",Indian albizia
"ALPR",,"Albizia procera (Roxb.) Benth.",tall albizia
"ALRO3",,"Alcea rosea L.",hollyhock
"ALTO2",,"Aletris ×tottenii E.T. Br. [lutea × obovata]",colicroot
"ALAU",,"Aletris aurea Walter",golden colicroot
"ALBR6",,"Aletris bracteata Northrop",bracted colicroot
"ALFA2",,"Aletris farinosa L.",white colicroot
"ALLU",,"Aletris lutea Small",yellow colicroot
"ALOB3",,"Aletris obovata Nash",southern colicroot
"ALMO",,"Aleurites moluccanus (L.) Willd.",Indian walnut
"ALMOK3",,"Aleurites moluccanus (L.) Willd. var. katoi O. Deg., I. Deg. & B.C. Stone",Indian walnut
"ALCA7",,"Allamanda cathartica L.",golden trumpet
"ALCA3",,"Allium canadense L.",meadow garlic
"ALCAC",,"Allium canadense L. var. canadense ",meadow garlic
"ALCAM",,"Allium canadense L. var. mobilense (Regel) Ownbey",meadow garlic
"ALCU",,"Allium cuthbertii Small",striped garlic
"ALNE3",,"Allium neapolitanum Cirillo",white garlic
"ALVI",,"Allium vineale L.",wild garlic
"ALVIV",,"Allium vineale L. ssp. vineale ",wild garlic
"ALCI3",,"Alloteropsis cimicina (L.) Stapf",summergrass
"ALSE2",,"Alnus serrulata (Aiton) Willd.",hazel alder
"ALMA11",,"Alocasia macrorrhizos (L.) G. Don",giant taro
"ALOD3",,"Alocasia odora (Lodd.) G. Don",Asian taro
"ALVE2",,"Aloe vera (L.) Burm. f.",Barbados aloe
"ALCA4",,"Alopecurus carolinianus Walter",Carolina foxtail
"ALZE",,"Alpinia zerumbet (Pers.) B.L. Burtt & R.M. Sm.",shellplant
"ALMA16",,"Alstonia macrophylla Wall. ex G. Don",deviltree
"ALPU2",,"Alstroemeria pulchella L. f.",parrot-lily
"ALBE",,"Alternanthera bettzichiana (Regel) Voss",calicoplant
"ALBR5",,"Alternanthera brasiliana (L.) Kuntze",Brazilian joyweed
"ALCA5",,"Alternanthera caracasana Kunth",washerwoman
"ALFI8",,"Alternanthera ficoidea (L.) P. Beauv.",sanguinaria
"ALFL",,"Alternanthera flavescens Kunth",yellow joyweed
"ALMA10",,"Alternanthera maritima (Mart.) A. St.-Hil.",seaside joyweed
"ALPA17",,"Alternanthera paronychioides A. St.-Hil.",smooth joyweed
"ALPAP",,"Alternanthera paronychioides A. St.-Hil. var. paronychioides ",smooth joyweed
"ALPH",,"Alternanthera philoxeroides (Mart.) Griseb.",alligatorweed
"ALPU3",,"Alternanthera pungens Kunth",khakiweed
"ALSE4",,"Alternanthera sessilis (L.) R. Br. ex DC.",sessile joyweed
"ALAM3",,"Alvaradoa amorphoides Liebm.",Mexican alvaradoa
"ALAMP2",,"Alvaradoa amorphoides Liebm. ssp. psilophyllis (Urb.) Cronquist",Mexican alvaradoa
"ALOV",,"Alysicarpus ovalifolius (Schumach.) J. Léonard",alyce clover
"ALRU4",,"Alysicarpus rugosus (Willd.) DC.",red moneywort
"ALVA2",,"Alysicarpus vaginalis (L.) DC.",white moneywort
"AMAL",,"Amaranthus albus L.",prostrate pigweed
"AMAU",,"Amaranthus australis (A. Gray) Sauer",southern amaranth
"AMBL",,"Amaranthus blitoides S. Watson",mat amaranth
"AMBL2",,"Amaranthus blitum L.",purple amaranth
"AMBLE2",,"Amaranthus blitum L. var. emarginatus (Salzm. ex Uline & W.L. Bray) Lambinon",purple amaranth
"AMBLP",,"Amaranthus blitum L. var. pseudogracilis (Thell.) Costea",purple amaranth
"AMCA2",,"Amaranthus cannabinus (L.) Sauer",tidalmarsh amaranth
"AMCA3",,"Amaranthus caudatus L.",foxtail amaranth
"AMCR",,"Amaranthus crassipes Schltdl.",spreading amaranth
"AMCRC",,"Amaranthus crassipes Schltdl. var. crassipes ",spreading amaranth
"AMDE",,"Amaranthus deflexus L.",largefruit amaranth
"AMDU",,"Amaranthus dubius Mart. ex Thell.",spleen amaranth
"AMFL3",,"Amaranthus floridanus (S. Watson) Sauer",Florida amaranth
"AMHY",,"Amaranthus hybridus L.",slim amaranth
"AMHY2",,"Amaranthus hypochondriacus L.",Prince-of-Wales feather
"AMPA",,"Amaranthus palmeri S. Watson",carelessweed
"AMPO",,"Amaranthus polygonoides L.",tropical amaranth
"AMPO2",,"Amaranthus powellii S. Watson",Powell's amaranth
"AMPOP",,"Amaranthus powellii S. Watson ssp. powellii ",Powell's amaranth
"AMRE",,"Amaranthus retroflexus L.",redroot amaranth
"AMSP",,"Amaranthus spinosus L.",spiny amaranth
"AMVI",,"Amaranthus viridis L.",slender amaranth
"AMAR2",,"Ambrosia artemisiifolia L.",annual ragweed
"AMARE",,"Ambrosia artemisiifolia L. var. elatior (L.) Descourtils",annual ragweed
"AMARP",,"Ambrosia artemisiifolia L. var. paniculata (Michx.) Blank.",annual ragweed
"AMHI3",,"Ambrosia hispida Pursh",coastal ragweed
"AMPS",,"Ambrosia psilostachya DC.",Cuman ragweed
"AMTR",,"Ambrosia trifida L.",great ragweed
"AMTRT2",,"Ambrosia trifida L. var. trifida ",great ragweed
"AMAR3",,"Amelanchier arborea (Michx. f.) Fernald",common serviceberry
"AMARA4",,"Amelanchier arborea (Michx. f.) Fernald var. arborea ",common serviceberry
"AMMU",,"Amianthium muscitoxicum (Walter) A. Gray",flypoison
"AMCO",,"Ammannia coccinea Rottb.",valley redstem
"AMLA3",,"Ammannia latifolia L.",pink redstem
"AMMA",,"Ammi majus L.",large bullwort
"AMVI2",,"Ammi visnaga (L.) Lam.",toothpickweed
"AMFR",,"Amorpha fruticosa L.",false indigo bush
"AMHE",,"Amorpha herbacea Walter",clusterspike false indigo
"AMHEC",,"Amorpha herbacea Walter var. crenulata (Rydb.) Isely",clusterspike false indigo
"AMHEH",,"Amorpha herbacea Walter var. herbacea ",clusterspike false indigo
"AMCA14",,"Ampelaster carolinianus (Walter) G.L. Nesom",climbing aster
"AMCO2",,"Ampelopsis cordata Michx.",heartleaf peppervine
"AMBR2",,"Amphicarpaea bracteata (L.) Fernald",American hogpeanut
"AMBRB",,"Amphicarpaea bracteata (L.) Fernald var. bracteata ",American hogpeanut
"AMMU2",,"Amphicarpum muehlenbergianum (Schult.) Hitchc.",Muhlenberg maidencane
"AMPU6",,"Amphicarpum purshii Kunth",blue maidencane
"AMLA4",,"Amphitecna latifolia (Mill.) A.H. Gentry",black calabash
"AMCI",,"Amsonia ciliata Walter",fringed bluestar
"AMCIC",,"Amsonia ciliata Walter var. ciliata ",fringed bluestar
"AMCIT",,"Amsonia ciliata Walter var. tenuifolia (Raf.) Woodson",fringed bluestar
"AMRI",,"Amsonia rigida Shuttlw. ex Small",stiff bluestar
"AMTA2",,"Amsonia tabernaemontana Walter",eastern bluestar
"AMTAT",,"Amsonia tabernaemontana Walter var. tabernaemontana ",eastern bluestar
"AMBA2",,"Amyris balsamifera L.",balsam torchwood
"AMEL",,"Amyris elemifera L.",sea torchwood
"ANAR",,"Anagallis arvensis L.",scarlet pimpernel
"ANARA7",,"Anagallis arvensis L. ssp. arvensis ",scarlet pimpernel
"ANMI4",,"Anagallis minima (L.) Krause",chaffweed
"ANPU4",,"Anagallis pumila Sw.",Florida pimpernel
"ANCO30",,"Ananas comosus (L.) Merr.",pineapple
"ANIN",,"Andira inermis (W. Wright) Kunth ex DC.",cabbagebark tree
"ANAR2",,"Andropogon arctatus Chapm.",pinewoods bluestem
"ANBI",,"Andropogon bicornis L.",barbas de indio
"ANBR2",,"Andropogon brachystachyus Chapm.",shortspike bluestem
"ANCA4",,"Andropogon capillipes Nash",chalky bluestem
"ANFL",,"Andropogon floridanus Scribn.",Florida bluestem
"ANGE",,"Andropogon gerardii Vitman",big bluestem
"ANGL10",,"Andropogon glaucopsis Elliott",purple bluestem
"ANGL2",,"Andropogon glomeratus (Walter) Britton, Sterns & Poggenb.",bushy bluestem
"ANGLG2",,"Andropogon glomeratus (Walter) Britton, Sterns & Poggenb. var. glomeratus ",bushy bluestem
"ANGLH",,"Andropogon glomeratus (Walter) Britton, Sterns & Poggenb. var. hirsutior (Hack.) C. Mohr",bushy bluestem
"ANGLP",,"Andropogon glomeratus (Walter) Britton, Sterns & Poggenb. var. pumilus Vasey ex L.H. Dewey",bushy bluestem
"ANGR5",,"Andropogon gracilis Spreng.",wire bluestem
"ANGY2",,"Andropogon gyrans Ashe",Elliott's bluestem
"ANGYG",,"Andropogon gyrans Ashe var. gyrans ",Elliott's bluestem
"ANGYS",,"Andropogon gyrans Ashe var. stenophyllus (Hack.) C.S. Campbell",Elliott's bluestem
"ANLO2",,"Andropogon longiberbis Hack.",hairy bluestem
"ANMO3",,"Andropogon mohrii (Hack.) Hack. ex Vasey",Mohr's bluestem
"ANTE2",,"Andropogon ternarius Michx.",splitbeard bluestem
"ANTEC",,"Andropogon ternarius Michx. var. cabanisii (Hack.) Fernald & Grisc.",splitbeard bluestem
"ANTET",,"Andropogon ternarius Michx. var. ternarius ",splitbeard bluestem
"ANTR",,"Andropogon tracyi Nash",Tracy's bluestem
"ANVI2",,"Andropogon virginicus L.",broomsedge bluestem
"ANVID",,"Andropogon virginicus L. var. decipiens C.S. Campbell",broomsedge bluestem
"ANVIV",,"Andropogon virginicus L. var. virginicus ",broomsedge bluestem
"ANAD",,"Anemia adiantifolia (L.) Sw.",pineland fern
"ANWR4",,"Anemia wrightii Baker",Wright's flowering fern
"ANBE",,"Anemone berlandieri Pritz.",tenpetal thimbleweed
"ANBE2",,"Angadenia berteroi (A. DC.) Miers",pineland golden trumpet
"ANDE4",,"Angelica dentata (Chapm.) J.M. Coult. & Rose",coastal plain angelica
"ANVE",,"Angelica venenosa (Greenway) Fernald",hairy angelica
"ANAN5",,"Angelonia angustifolia Benth.",narrowleaf angelon
"ANMA4",,"Aniseia martinicensis (Jacq.) Choisy",whitejacket
"ANMAN",,"Aniseia martinicensis (Jacq.) Choisy var. nitens (Choisy) O'Donell",whitejacket
"ANGL4",,"Annona glabra L.",pond apple
"ANMO",,"Annona montana Macfad.",mountain soursop
"ANSQ",,"Annona squamosa L.",sugar apple
"ANCR2",,"Anoda cristata (L.) Schltdl.",crested anoda
"ANCO6",,"Anredera cordifolia (Ten.) Steenis",heartleaf madeiravine
"ANVE2",,"Anredera vesicaria (Lam.) C.F. Gaertn.",Texas madeiravine
"ANPL",,"Antennaria plantaginifolia (L.) Richardson",woman's tobacco
"ANRU",,"Anthaenantia rufa (Nutt.) Schult.",purple silkyscale
"ANVI4",,"Anthaenantia villosa (Michx.) P. Beauv.",green silkyscale
"ANAR6",,"Anthemis arvensis L.",corn chamomile
"ANCO2",,"Anthemis cotula L.",stinking chamomile
"ANHE3",,"Anthephora hermaphrodita (L.) Kuntze",oldfield grass
"ANAR7",,"Anthoxanthum aristatum Boiss.",annual vernalgrass
"ANLE4",,"Antigonon leptopus Hook. & Arn.",coral vine
"APMI",,"Aphanes microcarpa (Boiss. & Reut.) Rothm.",slender parsley piert
"APSK",,"Aphanostephus skirrhobasis (DC.) Trel.",Arkansas dozedaisy
"APSKT",,"Aphanostephus skirrhobasis (DC.) Trel. var. thalassius Shinners",Arkansas dozedaisy
"APAM",,"Apios americana Medik.",groundnut
"APGR2",,"Apium graveolens L.",wild celery
"APGRD",,"Apium graveolens L. var. dulce (Mill.) DC.",wild celery
"APFL",,"Apocynum ×floribundum Greene (pro sp.) [androsaemifolium × cannabinum]",
"APCA",,"Apocynum cannabinum L.",Indianhemp
"APCO",,"Aptenia cordifolia (L. f.) Schwant.",heartleaf iceplant
"APAP",,"Apteria aphylla (Nutt.) Barnhart ex Small",nodding nixie
"AQCA",,"Aquilegia canadensis L.",red columbine
"ARTH",,"Arabidopsis thaliana (L.) Heynh.",mouseear cress
"ARCA",,"Arabis canadensis L.",sicklepod
"ARGL18",,"Arachis glabrata Benth.",rhizoma peanut
"ARHY",,"Arachis hypogaea L.",peanut
"ARSP2",,"Aralia spinosa L.",devil's walkingstick
"ARHE12",,"Araucaria heterophylla (Salisb.) Franco",Norfolk Island pine
"ARCR80",,"Ardisia crenata Sims",hen's eyes
"AREL4",,"Ardisia elliptica Thunb.",shoebutton
"ARES",,"Ardisia escallonoides Schiede & Deppe ex Schltdl. & Cham.",island marlberry
"ARHU8",,"Ardisia humilis Vahl",low shoebutton
"ARSO",,"Ardisia solanacea Roxb.",China-shrub
"ARLA4",,"Arenaria lanuginosa (Michx.) Rohrb.",spreading sandwort
"ARLAL2",,"Arenaria lanuginosa (Michx.) Rohrb. ssp. lanuginosa ",spreading sandwort
"ARLAL3",,"Arenaria lanuginosa (Michx.) Rohrb. ssp. lanuginosa var. lanuginosa ",spreading sandwort
"ARSE2",,"Arenaria serpyllifolia L.",thymeleaf sandwort
"ARAL3",,"Argemone albiflora Hornem.",bluestem pricklypoppy
"ARALA2",,"Argemone albiflora Hornem. ssp. albiflora ",bluestem pricklypoppy
"ARME4",,"Argemone mexicana L.",Mexican pricklypoppy
"ARGN2",,"Argusia gnaphalodes (L.) Heine",sea rosemary
"ARNE4",,"Argyreia nervosa (Burm. f.) Bojer",elephant creeper
"ARBL2",,"Argythamnia blodgettii (Torr.) Chapm.",Blodgett's silverbush
"ARDR3",,"Arisaema dracontium (L.) Schott",green dragon
"ARTR",,"Arisaema triphyllum (L.) Schott",Jack in the pulpit
"ARTRP",,"Arisaema triphyllum (L.) Schott ssp. pusillum (Peck) Huttleston",Jack in the pulpit
"ARTRQ",,"Arisaema triphyllum (L.) Schott ssp. quinatum (Buckley) Huttleston",Jack in the pulpit
"ARTRT3",,"Arisaema triphyllum (L.) Schott ssp. triphyllum ",Jack in the pulpit
"ARBA2",,"Aristida basiramea Engelm. ex Vasey",forked threeawn
"ARBE7",,"Aristida beyrichiana Trin. & Rupr.",Beyrich threeawn
"ARCO7",,"Aristida condensata Chapm.",piedmont threeawn
"ARDI4",,"Aristida dichotoma Michx.",churchmouse threeawn
"ARDIC",,"Aristida dichotoma Michx. var. curtissii A. Gray",Curtis' threeawn
"ARDID",,"Aristida dichotoma Michx. var. dichotoma ",churchmouse threeawn
"ARFL",,"Aristida floridana (Chapm.) Vasey",Key West threeawn
"ARGY",,"Aristida gyrans Chapm.",corkscrew threeawn
"ARLA6",,"Aristida lanosa Muhl. ex Elliott",woollysheath threeawn
"ARLO16",,"Aristida longespica Poir.",slimspike threeawn
"ARLOG6",,"Aristida longespica Poir. var. geniculata (Raf.) Fernald",slimspike threeawn
"ARLOL3",,"Aristida longespica Poir. var. longespica ",slimspike threeawn
"ARMO3",,"Aristida mohrii Nash",Mohr's threeawn
"AROL",,"Aristida oligantha Michx.",prairie threeawn
"ARPA26",,"Aristida palustris (Chapm.) Vasey",longleaf threeawn
"ARPA11",,"Aristida patula Chapm. ex Nash",tall threeawn
"ARPU8",,"Aristida purpurascens Poir.",arrowfeather threeawn
"ARPUP4",,"Aristida purpurascens Poir. var. purpurascens ",arrowfeather threeawn
"ARPUT",,"Aristida purpurascens Poir. var. tenuispica (Hitchc.) Allred",arrowfeather threeawn
"ARPUV",,"Aristida purpurascens Poir. var. virgata (Trin.) Allred",arrowfeather threeawn
"ARRH",,"Aristida rhizomophora Swallen",Florida threeawn
"ARSI3",,"Aristida simpliciflora Chapm.",southern threeawn
"ARSP3",,"Aristida spiciformis Elliott",bottlebrush threeawn
"ARTU",,"Aristida tuberculosa Nutt.",seaside threeawn
"AREL10",,"Aristolochia elegans Mast.",elegant dutchman's pipe
"ARGR2",,"Aristolochia grandiflora Sw.",pelicanflower
"ARLA24",,"Aristolochia labiata Willd.",mottled dutchman's pipe
"ARMA9",,"Aristolochia maxima Jacq.",Florida dutchman's pipe
"ARPE8",,"Aristolochia pentandra Jacq.",Marsh's dutchman's pipe
"ARRI3",,"Aristolochia ringens Vahl",gaping dutchman's pipe
"ARSE3",,"Aristolochia serpentaria L.",Virginia snakeroot
"ARTO3",,"Aristolochia tomentosa Sims",woolly dutchman's pipe
"ARRU4",,"Armoracia rusticana G. Gaertn., B. Mey. & Scherb.",horseradish
"ARAC3",,"Arnica acaulis (Walter) Britton, Sterns & Poggenb.",common leopardbane
"ARAL30",,"Arnoglossum album L.C. Anderson",Bay County Indian plantain
"ARAT",,"Arnoglossum atriplicifolium (L.) H. Rob.",pale Indian plantain
"ARDI9",,"Arnoglossum diversifolium (Torr. & A. Gray) H. Rob.",variableleaf Indian plantain
"ARFL2",,"Arnoglossum floridanum (A. Gray) H. Rob.",Florida cacalia
"AROV",,"Arnoglossum ovatum (Walter) H. Rob.",ovateleaf cacalia
"ARSU5",,"Arnoglossum sulcatum (Fernald) H. Rob.",Georgia Indian plantain
"ARAR7",,"Aronia arbutifolia (L.) Pers.",red chokeberry
"ARCA12",,"Artemisia campestris L.",field sagewort
"ARCAC",,"Artemisia campestris L. ssp. caudata (Michx.) H.M. Hall & Clem.",field sagewort
"ARLU",,"Artemisia ludoviciana Nutt.",white sagebrush
"ARST6",,"Artemisia stelleriana Besser",oldwoman
"ARVU",,"Artemisia vulgaris L.",common wormwood
"ARHI3",,"Arthraxon hispidus (Thunb.) Makino",small carpetgrass
"ARGI",,"Arundinaria gigantea (Walter) Muhl.",giant cane
"ARTE4",,"Arundinaria tecta (Walter) Muhl.",switchcane
"ARDO4",,"Arundo donax L.",giant reed
"ASAM",,"Asclepias amplexicaulis Sm.",clasping milkweed
"ASCI5",,"Asclepias cinerea Walter",Carolina milkweed
"ASCO19",,"Asclepias connivens Baldw.",largeflower milkweed
"ASCU",,"Asclepias curassavica L.",bloodflower
"ASCU8",,"Asclepias curtissii A. Gray",Curtiss' milkweed
"ASFE4",,"Asclepias feayi Chapm. ex A. Gray",Florida milkweed
"ASHU3",,"Asclepias humistrata Walter",pinewoods milkweed
"ASIN",,"Asclepias incarnata L.",swamp milkweed
"ASINI",,"Asclepias incarnata L. ssp. incarnata ",swamp milkweed
"ASINP2",,"Asclepias incarnata L. ssp. pulchra (Ehrh. ex Willd.) Woodson",swamp milkweed
"ASLA2",,"Asclepias lanceolata Walter",fewflower milkweed
"ASLO",,"Asclepias longifolia Michx.",longleaf milkweed
"ASMI12",,"Asclepias michauxii Decne.",Michaux's milkweed
"ASOB",,"Asclepias obovata Elliott",pineland milkweed
"ASPE8",,"Asclepias pedicellata Walter",savannah milkweed
"ASPE",,"Asclepias perennis Walter",aquatic milkweed
"ASRU",,"Asclepias rubra L.",red milkweed
"ASTO",,"Asclepias tomentosa Elliott",tuba milkweed
"ASTU",,"Asclepias tuberosa L.",butterfly milkweed
"ASTUR",,"Asclepias tuberosa L. ssp. rolfsii (Britton ex Vail) Woodson",Rolfs' milkweed
"ASTUT2",,"Asclepias tuberosa L. ssp. tuberosa ",butterfly milkweed
"ASVA",,"Asclepias variegata L.",redring milkweed
"ASVE",,"Asclepias verticillata L.",whorled milkweed
"ASVI",,"Asclepias viridiflora Raf.",green comet milkweed
"ASVI2",,"Asclepias viridis Walter",green antelopehorn
"ASVI9",,"Asclepias viridula Chapm.",southern milkweed
"ASNA3",,"Asimina ×nashii Kral [angustifolia × incana]",pawpaw
